m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,42.82262322623226,-4.1942810329999986e-05,-0.00010826017925890004,1.2928353205299991e-05,-0.00012854017259620004,-6.046972433029998e-05,-7.540475201279996e-05
0.01,0.01,42.82262322623226,2.71404016575e-05,-4.75583179101e-05,6.16147695688e-05,-3.7981682505800005e-05,5.4174651939999856e-06,2.7688687492299956e-05
0.02,0.02,42.82262322623226,-2.5657117643599996e-05,-4.4641496215000074e-05,2.1824561854699986e-05,-0.0001352909532741,-3.645933924619998e-05,-0.00013730606609560004
0.03,0.03,42.82262322623226,-7.222551612719999e-05,-0.00015816930466360012,-6.572924156120002e-05,6.93983954000053e-08,-8.705852052139998e-05,-6.585820250900004e-05
0.04,0.04,42.82262322623226,-9.960708515280002e-05,-1.0635977640599927e-05,-6.517371318990003e-05,8.222623546620005e-05,-3.213062405910003e-05,-2.4668390330999553e-06
0.05,0.05,42.82262322623226,-0.0001474442710542,8.089261860609999e-05,-8.823225148540001e-05,-0.00024341064011390004,-0.0001334144454165,0.00021052536619710002
0.06,0.06,42.82262322623226,-5.792757825299997e-05,-0.0002369723570976001,-7.093305115369998e-05,-7.62784356042e-05,-1.0924254157799996e-05,-0.00013925083792469995
0.07,0.07,42.82262322623226,-3.3689689476e-05,-0.00031043406872369986,-0.00012038528259969997,-0.0003065688737528999,-2.8609689715500014e-05,0.00022760915920640016
0.08,0.08,42.82262322623226,-8.913495708589997e-05,-0.00029681078056670003,-7.031092281099997e-05,-0.00011276810854309992,1.5494630336400003e-05,-0.0002637585953444001
0.09,0.09,42.82262322623226,-0.00017499043621680002,-0.00042174499765339993,-0.00015614987825730001,-0.0004222716736359,-2.6172654779200023e-05,-0.00032673537937259983
0.1,0.1,42.82262322623226,-0.00019177071692230002,-0.00034913941590800004,-0.00015988506807040003,-0.0002694484365571001,-0.0001803259156491,-4.041364905349996e-05
0.11,0.11,42.82262322623226,-0.000265421463413,-0.0005252512578953,-0.00023725804302629998,-0.00017322262973140006,-0.00021165786640939998,-0.00033136285429950004
0.12,0.12,42.82262322623226,-0.0001364541780234,-0.0005677823859508999,-0.00014877680318770004,-0.0003470206486063999,-5.561101086219998e-05,-0.0004238392311193
0.13,0.13,42.82262322623226,-0.0003398361603868,-0.0006317159369813999,-0.00021922468352079998,-0.0003922722129379001,-0.00027577818805390005,-0.0005041548529991999
0.14,0.14,42.82262322623226,-0.0003043543365737999,-0.0006019954843562999,-0.00029531290482069997,-0.0006937941957253999,-0.00011400809989929996,-0.0002181785163783
0.15,0.15,42.82262322623226,-0.00028428794403330003,-0.0006736477551876,-0.00028698839155739996,-0.0002624849614823999,-0.00023772156144060005,-0.00041790071860360015
0.16,0.16,42.82262322623226,-0.00040873338585830006,-0.0008546421020004999,-0.0002971772976256,-0.0005301626298421,-0.0003426299447644,-0.0006422494551414999
0.17,0.17,42.82262322623226,-0.00039010725452189997,-0.0006553374983533,-0.00031373106461910004,-0.00045077296608270006,-0.00021485060757749997,-0.00048439267314619996
0.18,0.18,42.82262322623226,-0.0004343779955544,-0.00031628417038480003,-0.0003654242114264001,-0.00015008823978860004,-0.0003372879256641,-0.00020427521249780003
0.19,0.19,42.82262322623226,-0.00039825646840800004,-0.0007918668576676,-0.00030851965100530006,-0.0006006344070934999,-0.000299152053387,-0.00044183405266480015
0.2,0.2,42.82262322623226,-0.0005666455041072001,-0.0005771524525113002,-0.00044058258715840004,-0.0006615286737728001,-0.00035916658971870004,-0.0002595948539065001
0.21,0.21,42.82262322623226,-0.0005874917907609,-0.0009412350226305,-0.0003885165206022,-0.0004497571699664999,-0.0003928369883662,-0.0006081892697889001
0.22,0.22,42.82262322623226,-0.0005000874908296,-0.000931918796544,-0.00048295633632790003,-0.0006863914616077,-0.00027692401834229996,-0.00030245031263770013
0.23,0.23,42.82262322623226,-0.0005073895056198,-0.0007965688029857,-0.000414939211342,-0.0007021141296074001,-0.00027732083486659996,-0.00028265449825299986
0.24,0.24,42.82262322623226,-0.0007110692772803,-0.0011388454115631003,-0.0005921112904263999,-0.0006620369748504001,-0.0006073380861427,-0.0006844864055697002
0.25,0.25,42.82262322623226,-0.0006024564901356,-0.0013856924064326,-0.0005342759066470999,-0.0007418803888593999,-0.0004516501204555,-0.0008986938429363001
0.26,0.26,42.82262322623226,-0.0006962730631496,-0.001228761436044,-0.00046081516049140006,-0.0005982481158521998,-0.000511363954893,-0.0005946604172399001
0.27,0.27,42.82262322623226,-0.0006245561094506,-0.0013357365986675,-0.0004303107972126,-0.0006065903468014,-0.000325949009025,-0.0008581694795589999
0.28,0.28,42.82262322623226,-0.0008664514361175,-0.0017162581387826,-0.0006190499668955001,-0.0011974959804483998,-0.0006705070562927999,-0.0010634172527618
0.29,0.29,42.82262322623226,-0.0008253736940868,-0.0015490682247686,-0.0006462943465226001,-0.0006911552436499001,-0.0006453939331927999,-0.0009397363801480999
0.3,0.3,42.82262322623226,-0.0009344422072352,-0.0018064475909911,-0.0006247273465128,-0.0010631980288943002,-0.0007190971252523,-0.0010217744536637997
0.31,0.31,42.82262322623226,-0.0010058868194544,-0.0018928940334209002,-0.0007678849530257999,-0.0009716778995114,-0.0008311115482374999,-0.0011340672557246002
0.32,0.32,42.82262322623226,-0.0010363641639531,-0.0017359303526308,-0.000852648272551,-0.0010418041729456,-0.0007857372181751001,-0.0009988330545511002
0.33,0.33,42.82262322623226,-0.0009315394345605001,-0.0017891352391187002,-0.0008169411790066999,-0.0010090727670675002,-0.0006137634394992001,-0.0009576720204379002
