m,M,original_average,suppressed_database_average,suppressed_database_sum,suppressed_database_number_of_elements,epsilon_of_M,delta_of_M,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.811943001749164,42.77550185913257,0.010680224483095913,0.047121367099691724
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.82769189330702,42.826131414651734,0.005068667074759503,0.0035081884194738677
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.82179090236757,42.809963273655384,0.0008323238646923414,0.012659952576875355
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.80886099398182,42.86355755225809,0.013762232250442707,0.040934326025826806
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.82551073452386,42.85417629981996,0.002887508291600227,0.031553073587701874
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.82351287322908,42.8129486400399,0.0008896469968178167,0.009674586192360835
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.81327358767971,42.81579563664346,0.009349638552549777,0.006827589588802141
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.827701284689915,42.79251975882723,0.005078058457655743,0.030103467405027118
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.84185904480354,42.836242879016645,0.019235818571281982,0.013619652784385039
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.819109384032636,42.812281390527986,0.0035138421996236957,0.01034183570427416
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.81757233175344,42.83335969202254,0.005050894478820567,0.010736465790280647
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.82428797979098,42.82195158933641,0.0016647535587210882,0.0006716368958521457
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.822353822739174,42.762973407468166,0.00026940349308546274,0.059649818764093254
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.80602908253968,42.8294735614524,0.016594143692579166,0.006850335220143222
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.82084583359806,42.807983165417056,0.0017773926342030677,0.014640060815203526
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.799811552113674,42.900888439830744,0.022811674118585756,0.0782652135984847
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.839617880639935,42.85322118832263,0.016994654407675114,0.03059796209036847
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.81612757740784,42.82876406231599,0.00649564882441922,0.006140836083730505
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.81579933148902,42.79527697398714,0.006823894743241965,0.027346252245116887
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.81354923156184,42.84827335716225,0.009073994670423247,0.025650130929989245
0.0,0.0,42.82262322623226,42.82262322623226,2854813,66666,0.5,2.250045000675009e-10,42.82398087998533,42.83919316726523,0.0013576537530681776,0.016569941032969382
