m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,42.82262322623226,-0.00024042436222570032,-7.325796037769942e-05,3.8029756875899816e-05,-0.0004053465264714992,4.6090749308003165e-06,0.0002582264809859007
0.01,0.01,42.82262322623226,-0.0031392894173339,-0.0012663347318972,-0.0030388473127261,-0.0010696162601734997,-0.0034616998276032,-0.0006128783722375002
0.02,0.02,42.82262322623226,-0.0054365495696459005,-0.0019930478797247995,-0.0051182139683897,-0.0018026235240186997,-0.0053669613871674005,-0.0026349677206668996
0.03,0.03,42.82262322623226,-0.0061910252040315,-0.0033953265621084992,-0.0066329965588808005,-0.0034042590980074994,-0.0057181285344043,-0.0026928217935879
0.04,0.04,42.82262322623226,-0.0086054390880401,-0.0063852860833007,-0.0085614068985451,-0.005541466044222201,-0.0083629876941571,-0.005095316897075201
0.05,0.05,42.82262322623226,-0.009246271931865401,-0.0052987434007285995,-0.0087794853131863,-0.006131337668560699,-0.0093594611459421,-0.004259150002571399
0.06,0.06,42.82262322623226,-0.0096017682969083,-0.007352848114807799,-0.009165235511296901,-0.006433744452115199,-0.0098411355332083,-0.006529111617302899
0.07,0.07,42.82262322623226,-0.011123338917728601,-0.0061526146251629,-0.010317848159984398,-0.0064200929231538004,-0.011014279380689301,-0.006443542331928899
0.08,0.08,42.82262322623226,-0.011840465068169,-0.007325058890649001,-0.0116048442216759,-0.008102194599267701,-0.0117524913512809,-0.0072046108602371005
0.09,0.09,42.82262322623226,-0.0142037947788989,-0.008902198761415698,-0.0143047918281163,-0.009277088611506598,-0.0136959413347665,-0.0082840498515303
0.1,0.1,42.82262322623226,-0.0138498397883717,-0.008941626674524202,-0.013407078589208601,-0.0105761892796109,-0.0139874425366899,-0.007531991075548701
0.11,0.11,42.82262322623226,-0.0152630956625345,-0.011764116191078302,-0.014974771884662699,-0.0109521906996234,-0.015472101393484601,-0.010541667153923602
0.12,0.12,42.82262322623226,-0.0151499348549912,-0.011495046659559001,-0.0145765847319025,-0.0106156414639258,-0.0146605471328992,-0.0106552966517945
0.13,0.13,42.82262322623226,-0.0168254669617349,-0.0130473252245836,-0.0171019005757401,-0.0130542159946371,-0.016381020598528202,-0.012334418101947301
0.14,0.14,42.82262322623226,-0.0176956178216384,-0.0135109216387099,-0.0178526155950792,-0.012765646189131698,-0.0171815978723028,-0.0126770627581977
0.15,0.15,42.82262322623226,-0.0178016294483159,-0.0127909903285736,-0.017721184681038,-0.0128341107501959,-0.0170059200063973,-0.0118274344820108
0.16,0.16,42.82262322623226,-0.0196340647944046,-0.0139724579714798,-0.0196334997551607,-0.014706401153533898,-0.019001616566110702,-0.0121503063968966
0.17,0.17,42.82262322623226,-0.020244803818021698,-0.0141297099508817,-0.0197556635939011,-0.013737773342654701,-0.019579013083685398,-0.0142800550391192
0.18,0.18,42.82262322623226,-0.021573543980683,-0.016014692998659298,-0.0217496624179635,-0.0154619431128304,-0.0208317777257609,-0.0160384700759517
0.19,0.19,42.82262322623226,-0.022702634576346702,-0.017821548657344703,-0.0223352214468239,-0.0172039722675865,-0.0220335584935986,-0.016233362417153903
0.2,0.2,42.82262322623226,-0.0234580943131809,-0.016664137189600102,-0.0229047454005816,-0.016838005159581802,-0.0226772007583604,-0.0156818340874314
0.21,0.21,42.82262322623226,-0.0235217753174018,-0.019566259381780603,-0.0236052869521655,-0.0184878474952375,-0.022593432092837103,-0.0171101118118415
0.22,0.22,42.82262322623226,-0.0259408681728398,-0.0204241979646978,-0.0258319515126807,-0.0201231450392146,-0.0251223558111762,-0.018189617049971598
0.23,0.23,42.82262322623226,-0.0247724227842402,-0.020320081864340797,-0.024326731606613902,-0.019626339407299298,-0.02369714961134,-0.019445841038116696
0.24,0.24,42.82262322623226,-0.0266174109520756,-0.0213203794728639,-0.0262011983974692,-0.021516990064788105,-0.0255914476968235,-0.018303059692816398
0.25,0.25,42.82262322623226,-0.028172582754644102,-0.0253706066468966,-0.028150147868576798,-0.0234433489928304,-0.027548959227824302,-0.023249272061364498
0.26,0.26,42.82262322623226,-0.0266870656769082,-0.023346728285332203,-0.0265045428120779,-0.0210369746723358,-0.0255705623170716,-0.020664551827637902
0.27,0.27,42.82262322623226,-0.027828064347975197,-0.022724621138975998,-0.027533786334949496,-0.0213960465618135,-0.0268974192873288,-0.0212111580724325
0.28,0.28,42.82262322623226,-0.029098610722511898,-0.0242271742722402,-0.029172774864535896,-0.023549001569567102,-0.0281965067754597,-0.0215756507654035
0.29,0.29,42.82262322623226,-0.030615016597172598,-0.0254549581997471,-0.029460397317508998,-0.0248589823158994,-0.029707136921035198,-0.022119396341881203
0.3,0.3,42.82262322623226,-0.0317636862532219,-0.028087143050489097,-0.031861943767846,-0.027162453434161998,-0.0304731043450632,-0.026098593083893198
0.31,0.31,42.82262322623226,-0.0315605527521739,-0.028157562016561402,-0.0319114577977192,-0.024812881262095902,-0.0303051643365396,-0.0243155764802425
0.32,0.32,42.82262322623226,-0.0341224879053623,-0.031778545411696994,-0.0341108316529415,-0.027184985528978196,-0.0330607970690034,-0.027508555863708695
0.33,0.33,42.82262322623226,-0.036624834992946,-0.033015253744875496,-0.0364019440359519,-0.030082983868603398,-0.0353152882813892,-0.0306087340722725
0.34,0.34,42.82262322623226,-0.0361966838262045,-0.031221474074378003,-0.0363490944327497,-0.030801929201516302,-0.0348123915918878,-0.027734975586073404
0.35,0.35,42.82262322623226,-0.0331904912458661,-0.0333509376327428,-0.032924429990916895,-0.030610215358460702,-0.0317814965269333,-0.028425187730851297
0.36,0.36,42.82262322623226,-0.0393792718041172,-0.0334276579363495,-0.0399365302803602,-0.0336238859802194,-0.037420975248791795,-0.0299506437368098
0.37,0.37,42.82262322623226,-0.0380511489793618,-0.0358653698783272,-0.0377002847530503,-0.0344682886018452,-0.0366207544085739,-0.030999424924592497
0.38,0.38,42.82262322623226,-0.0387119848488751,-0.0360133551770626,-0.0387514027895349,-0.033797562402753896,-0.0375829451585452,-0.031856904867264904
0.39,0.39,42.82262322623226,-0.0393540998715241,-0.03478168086672059,-0.0394645152070118,-0.03377205823547359,-0.0380041206298818,-0.0294984228449794
0.4,0.4,42.82262322623226,-0.0411675508044004,-0.0368401691850528,-0.0413360267530741,-0.0369523970113904,-0.0395888327162277,-0.031748769998623694
