m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.81450293164504,42.794598569603394,0.008120294587222077,0.02802465662886533
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.81361294381062,42.81651908969642,0.009010282421641591,0.006104136535839189
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.827634519065256,42.7898498333936,0.005011292832996617,0.032773392838656434
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.81531515394998,42.79625293607793,0.007308072282278033,0.026370290154332565
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.810774449607976,42.84626327595479,0.01184877662428363,0.02364004972253042
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.82831482170215,42.778623401961774,0.005691595469890842,0.04399982427048599
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.82445863519456,42.7803660668183,0.0018354089623002778,0.04225715941395691
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.82185310629932,42.77672295533928,0.0007701199329375186,0.04590027089297877
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.855822489289935,42.85263228576556,0.033199263057674955,0.03000905953329891
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.83151073243335,42.82336024277381,0.008887506201091355,0.0007370165415494512
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.84315288716421,42.78580139909567,0.020529660931948968,0.03682182713659188
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.81598667258792,42.79149295080838,0.0066365536443413475,0.031130275423876697
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.81829433998611,42.83527154784313,0.004328886246149466,0.012648321610868152
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.81177183859149,42.79805688254565,0.010851387640769872,0.02456634368660815
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.83623088803844,42.850711193044056,0.013607661806183557,0.02808796681179615
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.82049594214729,42.82522168592097,0.0021272840849704266,0.002598459688712751
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.80084982495556,42.87890541113787,0.021773401276696802,0.0562821849056121
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.821945689745256,42.82054658976407,0.0006775364870037492,0.002076636468189008
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.824176357337095,42.75673749884991,0.001553131104834904,0.06588572738235143
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.817255557425476,42.85916131452677,0.005367668806783854,0.036538088294513216
0.0,0.0,0.5,2.250045000675009e-10,42.82262322623226,42.81650437634273,42.79113721676414,0.00611884988953193,0.03148600946811797
