m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.7,0.7,0.08177132813837006,2.8296048169856833e-10,1.0,1.0,1.0,1.0
0.71,0.71,0.07915065222369184,2.7352846564194936e-10,1.0,1.0,1.0,1.0
0.72,0.72,0.07652309031685876,2.6409644958533033e-10,1.0,1.0,1.0,1.0
0.73,0.73,0.07388860613575429,2.5466443352871156e-10,1.0,1.0,1.0,1.0
0.74,0.74,0.07124716311074951,2.452324174720926e-10,1.0,1.0,1.0,1.0
0.75,0.75,0.06859872438165848,2.3580040141547356e-10,1.0,1.0,1.0,1.0
0.76,0.76,0.0659432527946505,2.263683853588546e-10,1.0,1.0,1.0,1.0
0.77,0.77,0.0632807108991239,2.1693636930223558e-10,1.0,1.0,1.0,1.0
0.78,0.78,0.060611060944536714,2.0750435324561663e-10,1.0,1.0,1.0,1.0
0.79,0.79,0.0579342648771941,1.980723371889978e-10,1.0,1.0,1.0,1.0
0.8,0.8,0.05525028433699526,1.8864032113237886e-10,1.0,1.0,1.0,1.0
0.81,0.81,0.05255908065413429,1.7920830507575986e-10,1.0,1.0,1.0,1.0
0.82,0.82,0.049860614845756726,1.6977628901914096e-10,1.0,1.0,1.0,1.0
0.83,0.83,0.0471548476125726,1.603442729625221e-10,1.0,1.0,1.0,1.0
0.84,0.84,0.04444173933542095,1.5091225690590317e-10,1.0,1.0,1.0,1.0
0.85,0.85,0.04172125007179036,1.4148024084928417e-10,1.0,1.0,1.0,1.0
0.86,0.86,0.03899333955228991,1.3204822479266517e-10,1.0,1.0,1.0,1.0
0.87,0.87,0.036257967177072234,1.226162087360463e-10,1.0,1.0,1.0,1.0
0.88,0.88,0.03351509201220893,1.131841926794273e-10,1.0,1.0,1.0,1.0
0.89,0.89,0.03076467278601463,1.0375217662280832e-10,1.0,1.0,1.0,1.0
0.9,0.9,0.02800666788532009,9.432016056618943e-11,1.0,1.0,1.0,1.0
0.91,0.91,0.025241035351696132,8.488814450957043e-11,1.0,1.0,1.0,1.0
0.92,0.92,0.022467732877621736,7.545612845295153e-11,1.0,1.0,1.0,1.0
0.93,0.93,0.019686717802602345,6.602411239633256e-11,1.0,1.0,1.0,1.0
0.94,0.94,0.016897947109231676,5.659209633971372e-11,1.0,1.0,1.0,1.0
0.95,0.95,0.014101377419198561,4.716008028309475e-11,1.0,1.0,1.0,1.0
0.96,0.96,0.011296964989239764,3.7728064226475805e-11,1.0,1.0,1.0,1.0
0.97,0.97,0.008484665707033866,2.829604816985686e-11,1.0,1.0,1.0,1.0
0.98,0.98,0.005664435087037313,1.8864032113237902e-11,1.0,1.0,1.0,1.0
0.99,0.99,0.0028362282662637065,9.432016056618951e-12,1.0,1.0,1.0,1.0
0.1,0.2,1.204751720390425,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.3,2.181335897592665,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.4,3.1573586003831196,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.5,4.1327922393188965,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.6,5.1076071401137195,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.7,6.08177132813837,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.8,7.055250284336993,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.9,8.029507033393072,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.2,0.3,0.6813358975926657,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.4,1.1573586003831198,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.5,1.632792239318899,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.6,2.1076071401137213,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.7,2.5817713281383705,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.8,3.0573522448022388,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.9,4.184423931697395,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.3,0.4,0.49069193371645264,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.5,0.7994589059855651,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.6,1.107607140113722,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.7,1.4170752389268555,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.8,1.8318256398571757,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.9,3.1680653810118518,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.4,0.5,0.3827922393188983,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.4,0.6,0.6088428159118883,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.4,0.7,0.8614405358423055,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.4,0.8,1.2587587916218512,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.4,0.9,2.5947726679531735,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.5,0.6,0.3136329875496596,4.716008028309471e-10,1.0,1.0,1.0,1.0
0.5,0.7,0.5281196739639037,4.716008028309471e-10,1.0,1.0,1.0,1.0
0.5,0.8,0.8877165533807065,4.716008028309471e-10,1.0,1.0,1.0,1.0
0.5,0.9,2.0817713281383723,4.716008028309471e-10,1.0,1.0,1.0,1.0
0.6,0.7,0.3186641024073341,3.772806422647577e-10,1.0,1.0,1.0,1.0
0.6,0.8,0.5900686112809056,3.772806422647577e-10,1.0,1.0,1.0,1.0
0.6,0.9,1.5685987243816586,3.772806422647577e-10,1.0,1.0,1.0,1.0
0.7,0.8,0.3785816129429086,2.8296048169856833e-10,1.0,1.0,1.0,1.0
0.7,0.9,1.0552502843369957,2.8296048169856833e-10,1.0,1.0,1.0,1.0
0.8,0.9,0.5417212500717896,1.8864032113237886e-10,1.0,1.0,1.0,1.0
