m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.0,0.0,0.5,9.432016056618942e-10,1.0,1.0,1.0,1.0
0.01,0.01,0.4960575453255336,9.337695896052756e-10,1.0,1.0,1.0,1.0
0.02,0.02,0.4920994861619237,9.243375735486561e-10,1.0,1.0,1.0,1.0
0.03,0.03,0.48812569849099385,9.14905557492037e-10,1.0,1.0,1.0,1.0
0.04,0.04,0.4841360568101951,9.054735414354184e-10,1.0,1.0,1.0,1.0
0.05,0.05,0.4801304341088269,8.960415253787996e-10,1.0,1.0,1.0,1.0
0.06,0.06,0.47610870184377246,8.866095093221807e-10,1.0,1.0,1.0,1.0
0.07,0.07,0.4720707299147485,8.771774932655611e-10,1.0,1.0,1.0,1.0
0.08,0.08,0.4680163866390518,8.677454772089425e-10,1.0,1.0,1.0,1.0
0.09,0.09,0.4639455387257911,8.583134611523236e-10,1.0,1.0,1.0,1.0
0.1,0.1,0.45985805124959506,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.11,0.11,0.45575378762377566,8.394494290390862e-10,1.0,1.0,1.0,1.0
0.12,0.12,0.4516326095729458,8.300174129824674e-10,1.0,1.0,1.0,1.0
0.13,0.13,0.44749437710506174,8.205853969258479e-10,1.0,1.0,1.0,1.0
0.14,0.14,0.44333894848289374,8.111533808692291e-10,1.0,1.0,1.0,1.0
0.15,0.15,0.43916618019489273,8.017213648126102e-10,1.0,1.0,1.0,1.0
0.16,0.16,0.43497592692545334,7.922893487559912e-10,1.0,1.0,1.0,1.0
0.17,0.17,0.43076804152454756,7.828573326993724e-10,1.0,1.0,1.0,1.0
0.18,0.18,0.42654237497671876,7.734253166427532e-10,1.0,1.0,1.0,1.0
0.19,0.19,0.4222987763694164,7.639933005861343e-10,1.0,1.0,1.0,1.0
0.2,0.2,0.4180370928606561,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.21,0.21,0.4137571696459893,7.451292684728968e-10,1.0,1.0,1.0,1.0
0.22,0.22,0.4094588499247607,7.356972524162777e-10,1.0,1.0,1.0,1.0
0.23,0.23,0.40514197486564013,7.262652363596585e-10,1.0,1.0,1.0,1.0
0.24,0.24,0.40080638357140336,7.168332203030395e-10,1.0,1.0,1.0,1.0
0.25,0.25,0.3964519130429505,7.074012042464207e-10,1.0,1.0,1.0,1.0
0.26,0.26,0.3920783981425341,6.979691881898018e-10,1.0,1.0,1.0,1.0
0.27,0.27,0.38768567155618155,6.88537172133183e-10,1.0,1.0,1.0,1.0
0.28,0.28,0.38327356375528754,6.791051560765638e-10,1.0,1.0,1.0,1.0
0.29,0.29,0.3788419029573562,6.696731400199447e-10,1.0,1.0,1.0,1.0
0.3,0.3,0.3743905150858684,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.31,0.31,0.3699192237292539,6.508091079067071e-10,1.0,1.0,1.0,1.0
0.32,0.32,0.36542785009893863,6.413770918500884e-10,1.0,1.0,1.0,1.0
0.33,0.33,0.36091621298644966,6.319450757934689e-10,1.0,1.0,1.0,1.0
0.34,0.34,0.35638412871954467,6.225130597368502e-10,1.0,1.0,1.0,1.0
0.35,0.35,0.35183141111734534,6.130810436802313e-10,1.0,1.0,1.0,1.0
0.36,0.36,0.34725787144444303,6.036490276236127e-10,1.0,1.0,1.0,1.0
0.37,0.37,0.3426633183639511,5.942170115669935e-10,1.0,1.0,1.0,1.0
0.38,0.38,0.33804755788947277,5.847849955103744e-10,1.0,1.0,1.0,1.0
0.39,0.39,0.3334103933359568,5.753529794537554e-10,1.0,1.0,1.0,1.0
0.4,0.4,0.3287516252694073,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.41,0.41,0.324071051455416,5.564889473405177e-10,1.0,1.0,1.0,1.0
0.42,0.42,0.31936846680648573,5.470569312838987e-10,1.0,1.0,1.0,1.0
0.43,0.43,0.3146436633281093,5.376249152272798e-10,1.0,1.0,1.0,1.0
0.44,0.44,0.30989643006356743,5.281928991706607e-10,1.0,1.0,1.0,1.0
0.45,0.45,0.30512655303741093,5.187608831140418e-10,1.0,1.0,1.0,1.0
0.46,0.46,0.3003338151975887,5.093288670574231e-10,1.0,1.0,1.0,1.0
0.47,0.47,0.29551799635618126,4.99896851000804e-10,1.0,1.0,1.0,1.0
0.48,0.48,0.2906788731287013,4.904648349441852e-10,1.0,1.0,1.0,1.0
0.49,0.49,0.2858162188719178,4.810328188875658e-10,1.0,1.0,1.0,1.0
