m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.0,0.0,0.24999999999999997,9.432016056618942e-10,1.0,1.0,1.0,1.0
0.01,0.01,0.252231843108818,9.527288946079735e-10,1.0,1.0,1.0,1.0
0.02,0.02,0.2545041109790552,9.624506180223406e-10,1.0,1.0,1.0,1.0
0.03,0.03,0.2568179179810562,9.723727893421588e-10,1.0,1.0,1.0,1.0
0.04,0.04,0.2591744200495381,9.825016725644732e-10,1.0,1.0,1.0,1.0
0.05,0.05,0.26157481665031834,9.92843795433573e-10,1.0,1.0,1.0,1.0
0.06,0.06,0.2640203528603893,1.0034059634701004e-09,1.0,1.0,1.0,1.0
0.07,0.07,0.26651232156907717,1.0141952749052624e-09,1.0,1.0,1.0,1.0
0.08,0.08,0.2690520658086282,1.0252191365890157e-09,1.0,1.0,1.0,1.0
0.09,0.09,0.27164098122324504,1.0364852809471368e-09,1.0,1.0,1.0,1.0
0.1,0.1,0.27428051868631076,1.0480017840687711e-09,1.0,1.0,1.0,1.0
0.11,0.11,0.2769721870763485,1.0597770850133643e-09,1.0,1.0,1.0,1.0
0.12,0.12,0.2797175562231261,1.0718200064339708e-09,1.0,1.0,1.0,1.0
0.13,0.13,0.2825182600362664,1.084139776622867e-09,1.0,1.0,1.0,1.0
0.14,0.14,0.28537599982977657,1.096746053095226e-09,1.0,1.0,1.0,1.0
0.15,0.15,0.2882925478570475,1.1096489478375227e-09,1.0,1.0,1.0,1.0
0.16,0.16,0.2912697510721274,1.122859054359398e-09,1.0,1.0,1.0,1.0
0.17,0.17,0.29430953513446373,1.1363874767010773e-09,1.0,1.0,1.0,1.0
0.18,0.18,0.29741390867581596,1.1502458605632856e-09,1.0,1.0,1.0,1.0
0.19,0.19,0.3005849678497158,1.1644464267430794e-09,1.0,1.0,1.0,1.0
0.2,0.2,0.3038249011856972,1.1790020070773678e-09,1.0,1.0,1.0,1.0
0.21,0.21,0.30713599477254494,1.193926083116322e-09,1.0,1.0,1.0,1.0
0.22,0.22,0.31052063779706046,1.209232827771659e-09,1.0,1.0,1.0,1.0
0.23,0.23,0.3139813284673266,1.2249371502102522e-09,1.0,1.0,1.0,1.0
0.24,0.24,0.3175206803522031,1.2410547442919664e-09,1.0,1.0,1.0,1.0
0.25,0.25,0.3211414291718321,1.2576021408825257e-09,1.0,1.0,1.0,1.0
0.26,0.26,0.3248464400773247,1.2745967644079646e-09,1.0,1.0,1.0,1.0
0.27,0.27,0.3286387154615538,1.2920569940573896e-09,1.0,1.0,1.0,1.0
0.28,0.28,0.33252140334718094,1.3100022300859646e-09,1.0,1.0,1.0,1.0
0.29,0.29,0.33649780640269505,1.3284529657209785e-09,1.0,1.0,1.0,1.0
0.3,0.3,0.34057139164247785,1.3474308652312782e-09,1.0,1.0,1.0,1.0
0.31,0.31,0.34474580087270934,1.3669588487853542e-09,1.0,1.0,1.0,1.0
0.32,0.32,0.3490248619514729,1.3870611847969038e-09,1.0,1.0,1.0,1.0
0.33,0.33,0.3534126009387138,1.4077635905401404e-09,1.0,1.0,1.0,1.0
0.34,0.34,0.357913255219926,1.4290933419119613e-09,1.0,1.0,1.0,1.0
0.35,0.35,0.36253128769667486,1.4510793933259914e-09,1.0,1.0,1.0,1.0
0.36,0.36,0.3672714021474646,1.4737525088467094e-09,1.0,1.0,1.0,1.0
0.37,0.37,0.3721385598742083,1.4971454058125309e-09,1.0,1.0,1.0,1.0
0.38,0.38,0.37713799776282103,1.5212929123578938e-09,1.0,1.0,1.0,1.0
0.39,0.39,0.3822752479015109,1.546232140429335e-09,1.0,1.0,1.0,1.0
0.4,0.4,0.38755615891737877,1.572002676103157e-09,1.0,1.0,1.0,1.0
0.41,0.41,0.3929869192113526,1.598646789257448e-09,1.0,1.0,1.0,1.0
0.42,0.42,0.3985740822935692,1.6262096649343007e-09,1.0,1.0,1.0,1.0
0.43,0.43,0.40432459444653623,1.6547396590559546e-09,1.0,1.0,1.0,1.0
0.44,0.44,0.41024582497226336,1.6842885815390964e-09,1.0,1.0,1.0,1.0
0.45,0.45,0.41634559931263104,1.714912010294353e-09,1.0,1.0,1.0,1.0
0.46,0.46,0.4226322353702709,1.7466696401146193e-09,1.0,1.0,1.0,1.0
0.47,0.47,0.4291145834010149,1.7796256710601779e-09,1.0,1.0,1.0,1.0
0.48,0.48,0.43580206989951775,1.8138492416574884e-09,1.0,1.0,1.0,1.0
0.49,0.49,0.44270474595816484,1.8494149130625379e-09,1.0,1.0,1.0,1.0
0.5,0.5,0.44983334064729175,1.8864032113237885e-09,1.0,1.0,1.0,1.0
0.51,0.51,0.45719932004375335,1.924901236044681e-09,1.0,1.0,1.0,1.0
0.52,0.52,0.464814952627111,1.9650033451289463e-09,1.0,1.0,1.0,1.0
0.53,0.53,0.47269338187064747,2.0068119269402007e-09,1.0,1.0,1.0,1.0
0.54,0.54,0.48084870698114207,2.0504382731780314e-09,1.0,1.0,1.0,1.0
0.55,0.55,0.48929607289060173,2.096003568137544e-09,1.0,1.0,1.0,1.0
0.56,0.56,0.498051770779506,2.1436400128679416e-09,1.0,1.0,1.0,1.0
0.57,0.57,0.5071333506202754,2.1934921061904513e-09,1.0,1.0,1.0,1.0
0.58,0.58,0.5165597474785545,2.245718108718796e-09,1.0,1.0,1.0,1.0
0.59,0.59,0.5263514236071962,2.300491721126571e-09,1.0,1.0,1.0,1.0
0.6,0.6,0.5365305287244002,2.3580040141547357e-09,1.0,1.0,1.0,1.0
0.61,0.61,0.5471210812968036,2.418465655543318e-09,1.0,1.0,1.0,1.0
0.62,0.62,0.5581491741676016,2.4821094885839328e-09,1.0,1.0,1.0,1.0
0.63,0.63,0.5696432085006782,2.549193528815929e-09,1.0,1.0,1.0,1.0
0.64,0.64,0.5816341607818309,2.620004460171929e-09,1.0,1.0,1.0,1.0
0.65,0.65,0.5941558885630488,2.6948617304625565e-09,1.0,1.0,1.0,1.0
0.66,0.66,0.607245481801081,2.7741223695938075e-09,1.0,1.0,1.0,1.0
0.67,0.67,0.6209436680867643,2.8581866838239225e-09,1.0,1.0,1.0,1.0
0.68,0.68,0.6352952818645222,2.9475050176934193e-09,1.0,1.0,1.0,1.0
0.69,0.69,0.6503498100046302,3.0425858247157868e-09,1.0,1.0,1.0,1.0
0.7,0.7,0.6661620289505679,3.144005352206314e-09,1.0,1.0,1.0,1.0
0.71,0.71,0.6827927523025192,3.2524193298686015e-09,1.0,1.0,1.0,1.0
0.72,0.72,0.7003097123625974,3.3685771630781927e-09,1.0,1.0,1.0,1.0
0.73,0.73,0.7187886051942507,3.4933392802292386e-09,1.0,1.0,1.0,1.0
0.74,0.74,0.7383143366014491,3.627698483314977e-09,1.0,1.0,1.0,1.0
0.75,0.75,0.7589825167587798,3.772806422647577e-09,1.0,1.0,1.0,1.0
