m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.0,0.0,2.0,9.432016056618942e-10,1.0,1.0,1.0,1.0
0.01,0.01,2.0086960664121003,9.527288946079735e-10,1.0,1.0,1.0,1.0
0.02,0.02,2.017492331901557,9.624506180223406e-10,1.0,1.0,1.0,1.0
0.03,0.03,2.0263908845731886,9.723727893421588e-10,1.0,1.0,1.0,1.0
0.04,0.04,2.0353938775840033,9.825016725644732e-10,1.0,1.0,1.0,1.0
0.05,0.05,2.044503531868755,9.92843795433573e-10,1.0,1.0,1.0,1.0
0.06,0.06,2.0537221390097278,1.0034059634701004e-09,1.0,1.0,1.0,1.0
0.07,0.07,2.0630520642599994,1.0141952749052624e-09,1.0,1.0,1.0,1.0
0.08,0.08,2.0724957497301446,1.0252191365890157e-09,1.0,1.0,1.0,1.0
0.09,0.09,2.0820557177490753,1.0364852809471368e-09,1.0,1.0,1.0,1.0
0.1,0.1,2.091734574410594,1.0480017840687711e-09,1.0,1.0,1.0,1.0
0.11,0.11,2.101535013318088,1.0597770850133643e-09,1.0,1.0,1.0,1.0
0.12,0.12,2.1114598195408156,1.0718200064339708e-09,1.0,1.0,1.0,1.0
0.13,0.13,2.121511873796272,1.084139776622867e-09,1.0,1.0,1.0,1.0
0.14,0.14,2.1316941568743455,1.096746053095226e-09,1.0,1.0,1.0,1.0
0.15,0.15,2.142009754320214,1.1096489478375227e-09,1.0,1.0,1.0,1.0
0.16,0.16,2.152461861394364,1.122859054359398e-09,1.0,1.0,1.0,1.0
0.17,0.17,2.1630537883296337,1.1363874767010773e-09,1.0,1.0,1.0,1.0
0.18,0.18,2.1737889659069087,1.1502458605632856e-09,1.0,1.0,1.0,1.0
0.19,0.19,2.1846709513729072,1.1644464267430794e-09,1.0,1.0,1.0,1.0
0.2,0.2,2.1957034347255657,1.1790020070773678e-09,1.0,1.0,1.0,1.0
0.21,0.21,2.2068902453947676,1.193926083116322e-09,1.0,1.0,1.0,1.0
0.22,0.22,2.21823535934864,1.209232827771659e-09,1.0,1.0,1.0,1.0
0.23,0.23,2.229742906658366,1.2249371502102522e-09,1.0,1.0,1.0,1.0
0.24,0.24,2.24141717955747,1.2410547442919664e-09,1.0,1.0,1.0,1.0
0.25,0.25,2.253262641034891,1.2576021408825257e-09,1.0,1.0,1.0,1.0
0.26,0.26,2.2652839340048287,1.2745967644079646e-09,1.0,1.0,1.0,1.0
0.27,0.27,2.2774858911004476,1.2920569940573896e-09,1.0,1.0,1.0,1.0
0.28,0.28,2.289873545143086,1.3100022300859646e-09,1.0,1.0,1.0,1.0
0.29,0.29,2.3024521403436493,1.3284529657209785e-09,1.0,1.0,1.0,1.0
0.3,0.3,2.3152271442985195,1.3474308652312782e-09,1.0,1.0,1.0,1.0
0.31,0.31,2.3282042608485662,1.3669588487853542e-09,1.0,1.0,1.0,1.0
0.32,0.32,2.3413894438768876,1.3870611847969038e-09,1.0,1.0,1.0,1.0
0.33,0.33,2.3547889121287118,1.4077635905401404e-09,1.0,1.0,1.0,1.0
0.34,0.34,2.368409165145718,1.4290933419119613e-09,1.0,1.0,1.0,1.0
0.35,0.35,2.3822570004168573,1.4510793933259914e-09,1.0,1.0,1.0,1.0
0.36,0.36,2.396339531858863,1.4737525088467094e-09,1.0,1.0,1.0,1.0
0.37,0.37,2.410664209752091,1.4971454058125309e-09,1.0,1.0,1.0,1.0
0.38,0.38,2.4252388422714537,1.5212929123578938e-09,1.0,1.0,1.0,1.0
0.39,0.39,2.4400716187680507,1.546232140429335e-09,1.0,1.0,1.0,1.0
0.4,0.4,2.455171134975177,1.572002676103157e-09,1.0,1.0,1.0,1.0
0.41,0.41,2.4705464203327727,1.598646789257448e-09,1.0,1.0,1.0,1.0
0.42,0.42,2.486206967647639,1.6262096649343007e-09,1.0,1.0,1.0,1.0
0.43,0.43,2.5021627653331873,1.6547396590559546e-09,1.0,1.0,1.0,1.0
0.44,0.44,2.5184243325027045,1.6842885815390964e-09,1.0,1.0,1.0,1.0
0.45,0.45,2.5350027572246807,1.714912010294353e-09,1.0,1.0,1.0,1.0
0.46,0.46,2.5519097382883658,1.7466696401146193e-09,1.0,1.0,1.0,1.0
0.47,0.47,2.5691576308733297,1.7796256710601779e-09,1.0,1.0,1.0,1.0
0.48,0.48,2.5867594965692633,1.8138492416574884e-09,1.0,1.0,1.0,1.0
0.49,0.49,2.6047291582529537,1.8494149130625379e-09,1.0,1.0,1.0,1.0
0.5,0.5,2.6230812603996645,1.8864032113237885e-09,1.0,1.0,1.0,1.0
0.51,0.51,2.6418313354877627,1.924901236044681e-09,1.0,1.0,1.0,1.0
0.52,0.52,2.6609958772505924,1.9650033451289463e-09,1.0,1.0,1.0,1.0
0.53,0.53,2.68059242164071,2.0068119269402007e-09,1.0,1.0,1.0,1.0
0.54,0.54,2.7006396365018737,2.0504382731780314e-09,1.0,1.0,1.0,1.0
0.55,0.55,2.721157421097376,2.096003568137544e-09,1.0,1.0,1.0,1.0
0.56,0.56,2.7421670168240397,2.1436400128679416e-09,1.0,1.0,1.0,1.0
0.57,0.57,2.7636911306551446,2.1934921061904513e-09,1.0,1.0,1.0,1.0
0.58,0.58,2.7857540731098784,2.245718108718796e-09,1.0,1.0,1.0,1.0
0.59,0.59,2.808381912850201,2.300491721126571e-09,1.0,1.0,1.0,1.0
0.6,0.6,2.8316026503692253,2.3580040141547357e-09,1.0,1.0,1.0,1.0
0.61,0.61,2.855446413672155,2.418465655543318e-09,1.0,1.0,1.0,1.0
0.62,0.62,2.8799456793783946,2.4821094885839328e-09,1.0,1.0,1.0,1.0
0.63,0.63,2.9051355233138145,2.549193528815929e-09,1.0,1.0,1.0,1.0
0.64,0.64,2.931053905442829,2.620004460171929e-09,1.0,1.0,1.0,1.0
0.65,0.65,2.95774199494668,2.6948617304625565e-09,1.0,1.0,1.0,1.0
0.66,0.66,2.9852445424330374,2.7741223695938075e-09,1.0,1.0,1.0,1.0
0.67,0.67,3.013610307722381,2.8581866838239225e-09,1.0,1.0,1.0,1.0
0.68,0.68,3.04289255347669,2.9475050176934193e-09,1.0,1.0,1.0,1.0
0.69,0.69,3.073149617218619,3.0425858247157868e-09,1.0,1.0,1.0,1.0
