m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.43,0.43,1.3899201608595144,1.6547396590559546e-09,1.0,1.0,1.0,1.0
0.44,0.44,1.4032400701229404,1.6842885815390964e-09,1.0,1.0,1.0,1.0
0.45,0.45,1.4168596418901167,1.714912010294353e-09,1.0,1.0,1.0,1.0
0.46,0.46,1.4307904106749971,1.7466696401146193e-09,1.0,1.0,1.0,1.0
0.47,0.47,1.4450445651410395,1.7796256710601779e-09,1.0,1.0,1.0,1.0
0.48,0.48,1.4596349980807526,1.8138492416574884e-09,1.0,1.0,1.0,1.0
0.49,0.49,1.4745753612514936,1.8494149130625379e-09,1.0,1.0,1.0,1.0
0.5,0.5,1.4898801256447494,1.8864032113237885e-09,1.0,1.0,1.0,1.0
0.51,0.51,1.505564647847714,1.924901236044681e-09,1.0,1.0,1.0,1.0
0.52,0.52,1.5216452432511254,1.9650033451289463e-09,1.0,1.0,1.0,1.0
0.53,0.53,1.538139266968456,2.0068119269402007e-09,1.0,1.0,1.0,1.0
0.54,0.54,1.5550652034618424,2.0504382731780314e-09,1.0,1.0,1.0,1.0
0.55,0.55,1.5724427660232765,2.096003568137544e-09,1.0,1.0,1.0,1.0
0.56,0.56,1.5902930074403716,2.1436400128679416e-09,1.0,1.0,1.0,1.0
0.57,0.57,1.6086384433899386,2.1934921061904513e-09,1.0,1.0,1.0,1.0
0.58,0.58,1.6275031903569406,2.245718108718796e-09,1.0,1.0,1.0,1.0
0.59,0.59,1.6469131201796612,2.300491721126571e-09,1.0,1.0,1.0,1.0
0.6,0.6,1.666896033685178,2.3580040141547357e-09,1.0,1.0,1.0,1.0
0.61,0.61,1.6874818563161362,2.418465655543318e-09,1.0,1.0,1.0,1.0
0.62,0.62,1.7087028591774003,2.4821094885839328e-09,1.0,1.0,1.0,1.0
0.63,0.63,1.7305939095715457,2.549193528815929e-09,1.0,1.0,1.0,1.0
0.64,0.64,1.7531927558727807,2.620004460171929e-09,1.0,1.0,1.0,1.0
0.65,0.65,1.7765403525456835,2.6948617304625565e-09,1.0,1.0,1.0,1.0
0.66,0.66,1.8006812322938008,2.7741223695938075e-09,1.0,1.0,1.0,1.0
0.67,0.67,1.825663933783539,2.8581866838239225e-09,1.0,1.0,1.0,1.0
0.68,0.68,1.8515414952088525,2.9475050176934193e-09,1.0,1.0,1.0,1.0
0.69,0.69,1.8783720262447996,3.0425858247157868e-09,1.0,1.0,1.0,1.0
0.7,0.7,1.9062193738198774,3.144005352206314e-09,1.0,1.0,1.0,1.0
0.71,0.71,1.935153900800814,3.2524193298686015e-09,1.0,1.0,1.0,1.0
0.72,0.72,1.9652534013766958,3.3685771630781927e-09,1.0,1.0,1.0,1.0
