m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.73,0.73,1.0024849955784345,2.5466443352871156e-10,1.0,1.0,1.0,1.0
0.74,0.74,0.9787600834017757,2.452324174720926e-10,1.0,1.0,1.0,1.0
0.75,0.75,0.9544585927932409,2.3580040141547356e-10,1.0,1.0,1.0,1.0
0.76,0.76,0.9295517994500336,2.263683853588546e-10,1.0,1.0,1.0,1.0
0.77,0.77,0.9040087776111622,2.1693636930223558e-10,1.0,1.0,1.0,1.0
0.78,0.78,0.8777961691839323,2.0750435324561663e-10,1.0,1.0,1.0,1.0
0.79,0.79,0.8508779217882114,1.980723371889978e-10,1.0,1.0,1.0,1.0
0.8,0.8,0.823214990557691,1.8864032113237886e-10,1.0,1.0,1.0,1.0
0.81,0.81,0.7947649975091858,1.7920830507575986e-10,1.0,1.0,1.0,1.0
0.82,0.82,0.7654818410218275,1.6977628901914096e-10,1.0,1.0,1.0,1.0
0.83,0.83,0.7353152463923233,1.603442729625221e-10,1.0,1.0,1.0,1.0
0.84,0.84,0.7042102464645195,1.5091225690590317e-10,1.0,1.0,1.0,1.0
0.85,0.85,0.6721065788577636,1.4148024084928417e-10,1.0,1.0,1.0,1.0
0.86,0.86,0.6389379831880825,1.3204822479266517e-10,1.0,1.0,1.0,1.0
0.87,0.87,0.6046313776858756,1.226162087360463e-10,1.0,1.0,1.0,1.0
0.88,0.88,0.5691058894886825,1.131841926794273e-10,1.0,1.0,1.0,1.0
0.89,0.89,0.5322717062509686,1.0375217662280832e-10,1.0,1.0,1.0,1.0
0.9,0.9,0.4940287080441789,9.432016056618943e-11,1.0,1.0,1.0,1.0
0.91,0.91,0.454264827091478,8.488814450957043e-11,1.0,1.0,1.0,1.0
0.92,0.92,0.412854067662934,7.545612845295153e-11,1.0,1.0,1.0,1.0
0.93,0.93,0.36965409797310145,6.602411239633256e-11,1.0,1.0,1.0,1.0
0.94,0.94,0.324503298031937,5.659209633971372e-11,1.0,1.0,1.0,1.0
0.95,0.95,0.27721710894494084,4.716008028309475e-11,1.0,1.0,1.0,1.0
0.96,0.96,0.22758347541346524,3.7728064226475805e-11,1.0,1.0,1.0,1.0
0.97,0.97,0.17535709695257054,2.829604816985686e-11,1.0,1.0,1.0,1.0
0.98,0.98,0.12025209344841344,1.8864032113237902e-11,1.0,1.0,1.0,1.0
0.99,0.99,0.061932529416331664,9.432016056618951e-12,1.0,1.0,1.0,1.0
0.1,0.2,2.810130496971241,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.3,3.6997061793579658,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.4,4.575557117651626,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.5,5.433780830483029,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.6,6.268530136416275,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.7,7.070458610300672,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.8,7.823214990557688,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.1,0.9,8.68108832519859,8.488814450957049e-10,1.0,1.0,1.0,1.0
0.2,0.3,2.1997061793579644,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.4,2.575557117651626,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.5,2.933780830483028,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.6,3.268530136416277,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.7,3.5758368038015025,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.8,3.9704599551232884,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.2,0.9,5.230080940978918,7.545612845295155e-10,1.0,1.0,1.0,1.0
0.3,0.4,1.9088904509849591,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.5,2.101049174760391,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.6,2.2850424732827324,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.7,2.4985990964541287,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.8,2.877112002342762,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.3,0.9,4.282067215305558,6.602411239633259e-10,1.0,1.0,1.0,1.0
0.4,0.5,1.694618329626316,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.4,0.6,1.813625839216944,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.4,0.7,1.979004989376251,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.4,0.8,2.3272746158823994,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.4,0.9,3.6743904189056598,5.659209633971366e-10,1.0,1.0,1.0,1.0
0.5,0.6,1.5124860248224745,4.716008028309471e-10,1.0,1.0,1.0,1.0
0.5,0.7,1.6326197279579056,4.716008028309471e-10,1.0,1.0,1.0,1.0
0.5,0.8,1.9294518950676753,4.716008028309471e-10,1.0,1.0,1.0,1.0
0.5,0.9,3.0704586103006695,4.716008028309471e-10,1.0,1.0,1.0,1.0
0.6,0.7,1.3448557771330518,3.772806422647577e-10,1.0,1.0,1.0,1.0
0.6,0.8,1.5704586103006695,3.772806422647577e-10,1.0,1.0,1.0,1.0
0.6,0.9,2.4544585927932414,3.772806422647577e-10,1.0,1.0,1.0,1.0
0.7,0.8,1.2044585927932407,2.8296048169856833e-10,1.0,1.0,1.0,1.0
0.7,0.9,1.823214990557691,2.8296048169856833e-10,1.0,1.0,1.0,1.0
0.8,0.9,1.1721065788577625,1.8864032113237886e-10,1.0,1.0,1.0,1.0
