m,M,epsilon_of_M,avg_cost
0.12,0.12,0.5,0.009523880798772416
0.12,0.12,0.5,0.009544304456515482
0.12,0.12,0.5,0.009382501423681413
0.12,0.12,0.5,0.009561586287398482
0.12,0.12,0.5,0.009609481927046287
0.12,0.12,0.5,0.009639989021397592
0.12,0.12,0.5,0.009681154903725071
0.12,0.12,0.5,0.009500047121550746
0.12,0.12,0.5,0.009555419719055921
0.12,0.12,0.5,0.009521308989544182
0.12,0.12,0.5,0.009583755298877112
0.12,0.12,0.5,0.009636756100059185
0.13,0.13,0.5,0.009651250170258462
0.13,0.13,0.5,0.009456341700780775
0.13,0.13,0.5,0.009591419578156698
0.13,0.13,0.5,0.00963898424035802
0.13,0.13,0.5,0.009437975575199584
0.13,0.13,0.5,0.00952661309854112
0.13,0.13,0.5,0.009596759458206651
0.13,0.13,0.5,0.00947110945837404
0.13,0.13,0.5,0.009505970481882542
0.13,0.13,0.5,0.009663998457172892
0.13,0.13,0.5,0.009655919059235546
0.13,0.13,0.5,0.009600637546650527
0.13,0.13,0.5,0.009553402022112068
0.13,0.13,0.5,0.009366128483856366
0.13,0.13,0.5,0.009629281632789935
0.13,0.13,0.5,0.009672320992431987
0.13,0.13,0.5,0.009605674693300292
0.13,0.13,0.5,0.009210431769487904
0.13,0.13,0.5,0.009579949037362279
0.13,0.13,0.5,0.009679124450528431
0.14,0.14,0.5,0.009543814194754224
0.14,0.14,0.5,0.009565812704355357
0.14,0.14,0.5,0.009556407935488015
0.14,0.14,0.5,0.009542156760977189
0.14,0.14,0.5,0.00959359864491801
0.14,0.14,0.5,0.00959108972088357
0.14,0.14,0.5,0.009568256212987049
0.14,0.14,0.5,0.009646131225640944
0.14,0.14,0.5,0.009657885584168408
0.14,0.14,0.5,0.009696751915270667
0.14,0.14,0.5,0.00949733448384128
0.14,0.14,0.5,0.009610879045941954
0.14,0.14,0.5,0.009580229105060255
0.14,0.14,0.5,0.009588241142790386
0.14,0.14,0.5,0.009654356678380173
0.14,0.14,0.5,0.009601622420376585
0.14,0.14,0.5,0.009540140118039449
0.14,0.14,0.5,0.009639582029222542
0.14,0.14,0.5,0.009447948982697026
0.14,0.14,0.5,0.009543789592289713
0.15,0.15,0.5,0.00958007058098927
0.15,0.15,0.5,0.009561467311840682
0.15,0.15,0.5,0.009625531751115706
0.15,0.15,0.5,0.00954860650619873
0.15,0.15,0.5,0.009591030390293263
0.15,0.15,0.5,0.009542398825197489
0.15,0.15,0.5,0.009553805607595943
0.15,0.15,0.5,0.009599628544196428
0.15,0.15,0.5,0.009561783462855964
0.15,0.15,0.5,0.009612279391782226
0.15,0.15,0.5,0.009593853790352297
0.15,0.15,0.5,0.009479473756170358
0.15,0.15,0.5,0.009576483598206474
0.15,0.15,0.5,0.009669312801794984
0.15,0.15,0.5,0.009533210257509835
0.15,0.15,0.5,0.009507039373656738
0.15,0.15,0.5,0.009602089856662407
0.15,0.15,0.5,0.009502721860041021
0.15,0.15,0.5,0.009629292310466261
0.15,0.15,0.5,0.00960032539703847
0.16,0.16,0.5,0.009613495913204161
0.16,0.16,0.5,0.0095535415815052
0.16,0.16,0.5,0.009641738249410609
0.16,0.16,0.5,0.009554726203713323
0.16,0.16,0.5,0.009682583681779204
0.16,0.16,0.5,0.009465495094599994
0.16,0.16,0.5,0.009435897965873847
0.16,0.16,0.5,0.009611657072833098
0.16,0.16,0.5,0.009609778899645798
0.16,0.16,0.5,0.009499613366619917
0.16,0.16,0.5,0.00937776942867785
0.16,0.16,0.5,0.009610081263574464
0.16,0.16,0.5,0.009613039007701725
0.16,0.16,0.5,0.009590202884213455
0.16,0.16,0.5,0.009592254460759307
0.16,0.16,0.5,0.009629049599757616
0.16,0.16,0.5,0.009672111247422725
0.16,0.16,0.5,0.009630329261418033
0.16,0.16,0.5,0.009541810883572567
0.16,0.16,0.5,0.009445325146020686
0.17,0.17,0.5,0.009513075837841138
0.17,0.17,0.5,0.00964329623579582
0.17,0.17,0.5,0.00953568787555605
0.17,0.17,0.5,0.00965913850713241
0.17,0.17,0.5,0.009570142156589263
0.17,0.17,0.5,0.009429367267176835
0.17,0.17,0.5,0.009639521219930945
0.17,0.17,0.5,0.009604871517503907
0.17,0.17,0.5,0.00956723631799084
0.17,0.17,0.5,0.009686497886353982
0.17,0.17,0.5,0.009518410821746405
0.17,0.17,0.5,0.009545875165310795
0.17,0.17,0.5,0.009336088497557182
0.17,0.17,0.5,0.009567122727120155
0.17,0.17,0.5,0.009551584048327478
0.17,0.17,0.5,0.009595672651966812
0.17,0.17,0.5,0.009488227323863074
0.17,0.17,0.5,0.009554014525585089
0.17,0.17,0.5,0.009551290485059939
0.17,0.17,0.5,0.00961213301512592
0.18,0.18,0.5,0.009262775966655952
0.18,0.18,0.5,0.009621745773987063
0.18,0.18,0.5,0.009361836807998535
0.18,0.18,0.5,0.009604396102780398
0.18,0.18,0.5,0.009422224277935364
0.18,0.18,0.5,0.00963645152533497
0.18,0.18,0.5,0.009540840232928855
0.18,0.18,0.5,0.009511377424838418
0.18,0.18,0.5,0.009545749580818807
0.18,0.18,0.5,0.009552350893973676
0.18,0.18,0.5,0.009525960157902358
0.18,0.18,0.5,0.009633918527280998
0.18,0.18,0.5,0.00956673991823986
0.18,0.18,0.5,0.009556934331727466
0.18,0.18,0.5,0.009610153434065455
0.18,0.18,0.5,0.009425950806322908
0.18,0.18,0.5,0.009587205120490674
0.18,0.18,0.5,0.009547880664431428
0.18,0.18,0.5,0.009591923537191106
0.18,0.18,0.5,0.00957732153295414
0.19,0.19,0.5,0.009596292935860711
0.19,0.19,0.5,0.009489486736657515
0.19,0.19,0.5,0.009440730997924954
0.19,0.19,0.5,0.009686715141366925
0.19,0.19,0.5,0.00957743382282862
0.19,0.19,0.5,0.009261218983050653
0.19,0.19,0.5,0.009491122556075258
0.19,0.19,0.5,0.009524997096743554
0.19,0.19,0.5,0.009562026079443174
0.19,0.19,0.5,0.009602414623734425
0.19,0.19,0.5,0.00942442269019938
0.19,0.19,0.5,0.009649633706115667
0.19,0.19,0.5,0.009601023461517916
0.19,0.19,0.5,0.009522421027685947
0.19,0.19,0.5,0.009585037501915653
0.19,0.19,0.5,0.00960048105784809
0.19,0.19,0.5,0.009707848498530484
0.19,0.19,0.5,0.009637738880943585
0.19,0.19,0.5,0.009639201755334116
0.19,0.19,0.5,0.009562721232053269
0.2,0.2,0.5,0.009609445365433672
0.2,0.2,0.5,0.00958650115288791
0.2,0.2,0.5,0.009632053755594297
0.2,0.2,0.5,0.009628742944980897
0.2,0.2,0.5,0.009309219896138638
0.2,0.2,0.5,0.0095470908251318
0.2,0.2,0.5,0.009632555964493686
0.2,0.2,0.5,0.009438165471830873
0.2,0.2,0.5,0.0095515603920588
0.2,0.2,0.5,0.009629484658750652
0.2,0.2,0.5,0.009562392258275312
0.2,0.2,0.5,0.00939293938467024
0.2,0.2,0.5,0.009576785635928967
0.2,0.2,0.5,0.00967585693751825
0.2,0.2,0.5,0.00959348859632226
0.2,0.2,0.5,0.009629808616663077
0.2,0.2,0.5,0.009607635404063574
0.2,0.2,0.5,0.009618881816214451
0.2,0.2,0.5,0.00962792215751796
0.2,0.2,0.5,0.009593919067233711
0.21,0.21,0.5,0.00966576685556303
0.21,0.21,0.5,0.009726347768754598
0.21,0.21,0.5,0.009679173629757468
0.21,0.21,0.5,0.009658306057314645
0.21,0.21,0.5,0.009603835919256794
0.21,0.21,0.5,0.009502424213124985
0.21,0.21,0.5,0.00958200838206897
0.21,0.21,0.5,0.009440668403355723
0.21,0.21,0.5,0.009542828909035874
0.21,0.21,0.5,0.009352348004957857
0.21,0.21,0.5,0.009489884771466011
0.21,0.21,0.5,0.009637853207621817
0.21,0.21,0.5,0.009642463470797027
0.21,0.21,0.5,0.009307964455464866
0.21,0.21,0.5,0.00949588425612344
0.21,0.21,0.5,0.009509724700669948
0.21,0.21,0.5,0.009567982265661627
0.21,0.21,0.5,0.009700258668670341
0.21,0.21,0.5,0.009383261470286263
0.21,0.21,0.5,0.009633091848412241
0.22,0.22,0.5,0.009630627548883431
0.22,0.22,0.5,0.009633715132020292
0.22,0.22,0.5,0.009596255996993966
0.22,0.22,0.5,0.009602924576157414
0.22,0.22,0.5,0.009614582547139311
0.22,0.22,0.5,0.009607650775072939
0.22,0.22,0.5,0.009531102310756524
0.22,0.22,0.5,0.009565002807285904
0.22,0.22,0.5,0.00934583797377538
0.22,0.22,0.5,0.009517694763300383
0.22,0.22,0.5,0.0095047285078046
0.22,0.22,0.5,0.009596606789152856
0.22,0.22,0.5,0.00954768578779725
0.22,0.22,0.5,0.009649906367148235
0.22,0.22,0.5,0.009280511263241713
0.22,0.22,0.5,0.009591490249787699
0.22,0.22,0.5,0.009606455776664018
0.22,0.22,0.5,0.009433047279406897
0.22,0.22,0.5,0.009481338558223022
0.22,0.22,0.5,0.009629037101609698
0.23,0.23,0.5,0.009378531044731405
0.23,0.23,0.5,0.009488260293061782
0.23,0.23,0.5,0.009507361580215892
0.23,0.23,0.5,0.009588590624963256
0.23,0.23,0.5,0.00956577276030892
0.23,0.23,0.5,0.009508080738904882
0.23,0.23,0.5,0.009577114544649455
0.23,0.23,0.5,0.009552173746511497
0.23,0.23,0.5,0.009504018387650207
0.23,0.23,0.5,0.009582878567361263
0.23,0.23,0.5,0.009679275082157407
0.23,0.23,0.5,0.009638500574423652
0.23,0.23,0.5,0.009523713027504955
0.23,0.23,0.5,0.009459526782357593
0.23,0.23,0.5,0.009222978709433973
0.23,0.23,0.5,0.009530304409649306
0.23,0.23,0.5,0.009614628500589296
0.23,0.23,0.5,0.009584656833864448
0.23,0.23,0.5,0.0095102384906804
0.23,0.23,0.5,0.009549062569867761
0.24,0.24,0.5,0.009402205709368722
0.24,0.24,0.5,0.009540887692666289
0.24,0.24,0.5,0.009575500437021817
0.24,0.24,0.5,0.009592548674746007
0.24,0.24,0.5,0.009554254499651577
0.24,0.24,0.5,0.009726747472691283
0.24,0.24,0.5,0.009534668049631663
0.24,0.24,0.5,0.009668336112101357
0.24,0.24,0.5,0.009557828954963576
0.24,0.24,0.5,0.009536963036251145
0.24,0.24,0.5,0.009553476755056028
0.24,0.24,0.5,0.009506696315808763
0.24,0.24,0.5,0.009622780612270041
0.24,0.24,0.5,0.009565716945185326
0.24,0.24,0.5,0.009592872005645901
0.24,0.24,0.5,0.009645453495193208
0.24,0.24,0.5,0.009634325383885011
0.24,0.24,0.5,0.009603266760615809
0.24,0.24,0.5,0.009669504156565298
0.24,0.24,0.5,0.009708642281146575
0.25,0.25,0.5,0.009668815286057203
0.25,0.25,0.5,0.009514483714719578
0.25,0.25,0.5,0.009605334515817658
0.25,0.25,0.5,0.009648840916109444
0.25,0.25,0.5,0.009568895315602888
0.25,0.25,0.5,0.009670836109195833
0.25,0.25,0.5,0.009510799734149818
0.25,0.25,0.5,0.00956021970728339
0.25,0.25,0.5,0.009583638753027082
0.25,0.25,0.5,0.009546707297556148
0.25,0.25,0.5,0.009330587813698743
0.25,0.25,0.5,0.009609741678238711
0.25,0.25,0.5,0.009653661231721655
0.25,0.25,0.5,0.009361255873860769
0.25,0.25,0.5,0.009578101823974661
0.25,0.25,0.5,0.009738117968716885
0.25,0.25,0.5,0.009598086327163554
0.25,0.25,0.5,0.009539219780723265
0.25,0.25,0.5,0.009591196172785844
0.25,0.25,0.5,0.00969605137416151
0.26,0.26,0.5,0.009607341403278544
0.26,0.26,0.5,0.009600544044385055
0.26,0.26,0.5,0.009622976259294286
0.26,0.26,0.5,0.009635881792927925
0.26,0.26,0.5,0.009605995345487008
0.26,0.26,0.5,0.009525050761088942
0.26,0.26,0.5,0.009511422025330398
0.26,0.26,0.5,0.009553309761490438
0.26,0.26,0.5,0.009711977861378115
0.26,0.26,0.5,0.009393546137442501
0.26,0.26,0.5,0.009493487298637538
0.26,0.26,0.5,0.009678973430527099
0.26,0.26,0.5,0.00959000449303179
0.26,0.26,0.5,0.009274962769931094
0.26,0.26,0.5,0.009584117572065757
0.26,0.26,0.5,0.009660803858545914
0.26,0.26,0.5,0.009494545352031281
0.26,0.26,0.5,0.009554403271371931
0.26,0.26,0.5,0.00969241307751811
0.26,0.26,0.5,0.009575908692899116
0.27,0.27,0.5,0.0096524501445366
0.27,0.27,0.5,0.009599593187824383
0.27,0.27,0.5,0.009557206359430987
0.27,0.27,0.5,0.009671762850367673
0.27,0.27,0.5,0.00955996314362801
0.27,0.27,0.5,0.009526809459266549
0.27,0.27,0.5,0.00954325716713178
0.27,0.27,0.5,0.009639006778847367
0.27,0.27,0.5,0.009521723616292842
0.27,0.27,0.5,0.009638753920457648
0.27,0.27,0.5,0.009456295819502619
0.27,0.27,0.5,0.00947955524194967
0.27,0.27,0.5,0.00960728233758406
0.27,0.27,0.5,0.009629223437635495
0.27,0.27,0.5,0.00955447829083385
0.27,0.27,0.5,0.009491429461501671
0.27,0.27,0.5,0.009455774994837445
0.27,0.27,0.5,0.00959736570744639
0.27,0.27,0.5,0.009652791555591308
0.27,0.27,0.5,0.009568988472268662
0.28,0.28,0.5,0.009587363368105456
0.28,0.28,0.5,0.009675478030201941
0.28,0.28,0.5,0.009543901987754332
0.28,0.28,0.5,0.00960692914876514
0.28,0.28,0.5,0.00948236613136012
0.28,0.28,0.5,0.009372507831691617
0.28,0.28,0.5,0.009429028643766322
0.28,0.28,0.5,0.009654599408645019
0.28,0.28,0.5,0.009583857863346418
0.28,0.28,0.5,0.009650204283989867
0.28,0.28,0.5,0.009622641521626518
0.28,0.28,0.5,0.009168763531285214
0.28,0.28,0.5,0.009552810695580127
0.28,0.28,0.5,0.009678444562347467
0.28,0.28,0.5,0.009642009156528948
0.28,0.28,0.5,0.009525589356678738
0.28,0.28,0.5,0.009722984317353056
0.28,0.28,0.5,0.009389596247746162
0.28,0.28,0.5,0.009670645211284403
0.28,0.28,0.5,0.009705706379598585
0.29,0.29,0.5,0.009640014920693047
0.29,0.29,0.5,0.009429450377578516
0.29,0.29,0.5,0.009581155565725748
0.29,0.29,0.5,0.009664251972178975
0.29,0.29,0.5,0.009638037927016136
0.29,0.29,0.5,0.009694001082227443
0.29,0.29,0.5,0.009559289233144135
0.29,0.29,0.5,0.009726709965284238
0.29,0.29,0.5,0.009691795158321992
0.29,0.29,0.5,0.009477898009390974
0.29,0.29,0.5,0.009596243121816464
0.29,0.29,0.5,0.009622952333519418
0.29,0.29,0.5,0.009584129948750313
0.29,0.29,0.5,0.009436731123865862
0.29,0.29,0.5,0.00956808403733684
0.29,0.29,0.5,0.009522734571581789
0.29,0.29,0.5,0.009561449591907077
0.29,0.29,0.5,0.009541140149966975
0.29,0.29,0.5,0.00946658798318633
0.29,0.29,0.5,0.009517700640771468
0.3,0.3,0.5,0.009522784198189953
0.3,0.3,0.5,0.009720041440633164
0.3,0.3,0.5,0.009657014333021711
0.3,0.3,0.5,0.00963472421368221
0.3,0.3,0.5,0.00966055047706857
0.3,0.3,0.5,0.009571839451527557
0.3,0.3,0.5,0.009672585424235252
0.3,0.3,0.5,0.009552814686276632
0.3,0.3,0.5,0.009529619719048308
0.3,0.3,0.5,0.009649974704627324
0.3,0.3,0.5,0.00955497278895582
0.3,0.3,0.5,0.009635072204562634
0.3,0.3,0.5,0.009470637581418829
0.3,0.3,0.5,0.009545039390931128
0.3,0.3,0.5,0.009643798177738508
0.3,0.3,0.5,0.009579021122083064
0.3,0.3,0.5,0.009675125872938605
0.3,0.3,0.5,0.009660407653153083
0.3,0.3,0.5,0.009469069544772179
0.3,0.3,0.5,0.009413196224625464
0.31,0.31,0.5,0.009712509977443518
0.31,0.31,0.5,0.009532093443222067
0.31,0.31,0.5,0.009569386974773303
0.31,0.31,0.5,0.009637323911378903
0.31,0.31,0.5,0.009560256284874254
0.31,0.31,0.5,0.009583313407184622
0.31,0.31,0.5,0.009447016048447606
0.31,0.31,0.5,0.009408034152142366
0.31,0.31,0.5,0.00953609019475874
0.31,0.31,0.5,0.00946907836818358
0.31,0.31,0.5,0.009359934983491448
0.31,0.31,0.5,0.009625002234851486
0.31,0.31,0.5,0.009237129520570148
0.31,0.31,0.5,0.009512258600959937
0.31,0.31,0.5,0.009540183485743235
0.31,0.31,0.5,0.009595628832786337
0.31,0.31,0.5,0.00958117954325119
0.31,0.31,0.5,0.009468717726525773
0.31,0.31,0.5,0.009542844914166109
0.31,0.31,0.5,0.009560851866444736
0.32,0.32,0.5,0.009540005901507203
0.32,0.32,0.5,0.009633882833895525
0.32,0.32,0.5,0.009556689838713007
0.32,0.32,0.5,0.009533040915482375
0.32,0.32,0.5,0.00937003071913205
0.32,0.32,0.5,0.009640817994470502
0.32,0.32,0.5,0.00948819703095341
0.32,0.32,0.5,0.00955923069707286
0.32,0.32,0.5,0.009508717781023522
0.32,0.32,0.5,0.009603619086952122
0.32,0.32,0.5,0.009594243711359965
0.32,0.32,0.5,0.00972500540618191
0.32,0.32,0.5,0.009601490077836845
0.32,0.32,0.5,0.009414689264648779
0.32,0.32,0.5,0.009448305631956325
0.32,0.32,0.5,0.009653346035533007
0.32,0.32,0.5,0.009685712733568781
0.32,0.32,0.5,0.009508607117765777
0.32,0.32,0.5,0.009214611110604766
0.32,0.32,0.5,0.009611294097412537
0.33,0.33,0.5,0.009492583279790044
0.33,0.33,0.5,0.009328718073019588
