m,M,epsilon_of_M,stat_avg_cost
0.3,0.9,3.5557536486184396,3.7153380816676696e-07
0.4,0.5,0.8719887568651666,2.4681471404666105e-08
0.4,0.6,1.040004453643959,3.7115168592794896e-08
0.4,0.7,1.2474029062976228,1.6882993172831793e-08
0.4,0.8,1.6219243544110256,7.325362837754178e-08
0.4,0.9,2.970877397374573,1.7576650063847215e-07
0.5,0.6,0.7441312242084208,1.4968704182362092e-08
0.5,0.7,0.9109181462991321,3.951762071831976e-08
0.5,0.8,1.24047842129593,5.249360635116359e-08
0.5,0.9,2.4157352218436303,8.409108794978729e-08
0.6,0.7,0.6491258279171361,2.0316709847756488e-08
0.6,0.8,0.9168332207542781,1.2902848156374613e-08
0.6,0.9,1.8573740195087889,1.056222507268269e-07
0.7,0.8,0.6073740195087888,5.873277450907794e-09
0.7,0.9,1.2953945291203475,5.943161971946325e-08
0.8,0.9,0.729318267869019,3.9495466430312365e-08
