m,M,epsilon_of_M,stat_avg_cost
0.51,0.51,0.2760193940200654,0.009746265046173794
0.52,0.52,0.2710847532636976,0.009748689409754357
0.53,0.53,0.2661256410200323,0.009776894000077191
0.54,0.54,0.2611418133647171,0.009756258529361109
0.55,0.55,0.25613302270807836,0.009773558695270825
0.56,0.56,0.2510990177213167,0.009765282310415227
0.57,0.57,0.24603954326083274,0.009781754631100521
0.58,0.58,0.24095434029063215,0.00979581627231295
0.59,0.59,0.23584314580274385,0.009787802284903757
0.6,0.6,0.2307056927355978,0.009794471607685363
0.61,0.61,0.22554170989029218,0.009785244249982896
0.62,0.62,0.220350921844689,0.009817523034126632
0.63,0.63,0.21513304886526835,0.009820775817526672
0.64,0.64,0.2098878068166698,0.009809237286165175
0.65,0.65,0.20461490706885055,0.009820030024746058
0.66,0.66,0.1993140564017814,0.009817117871443827
0.67,0.67,0.19398495690760426,0.00982227657107873
0.68,0.68,0.1886273058901679,0.009832827702864215
0.69,0.69,0.18324079576185842,0.00984493320057976
0.7,0.7,0.17782511393763573,0.009852261863096378
0.71,0.71,0.17237994272618498,0.009837900593983226
0.72,0.72,0.16690495921808865,0.009849312329232935
0.73,0.73,0.16139983517091985,0.009855261004056514
0.74,0.74,0.15586423689115622,0.0098549951941107
0.75,0.75,0.15029782511280562,0.009866262391271438
0.76,0.76,0.14470025487263616,0.009872643836757393
0.77,0.77,0.139071175381894,0.00987919074454276
0.78,0.78,0.13341022989439005,0.00988531896233802
0.79,0.79,0.12771705557083193,0.00988880727720588
0.8,0.8,0.12199128333927098,0.009892499942733255
0.81,0.81,0.11623253775153194,0.00989485724741221
0.82,0.82,0.11044043683548455,0.009901558633223617
0.83,0.83,0.1046145919430111,0.009908731893511413
0.84,0.84,0.09875460759352044,0.009910154580480184
0.85,0.85,0.09286008131284909,0.009924115170164909
0.86,0.86,0.08693060346738649,0.009923306750599596
0.87,0.87,0.08096575709325296,0.00993334749672517
0.88,0.88,0.07496511772035248,0.00993376183381338
0.89,0.89,0.06892825319111433,0.009941010259502987
0.9,0.9,0.06285472347373036,0.009944718891708695
0.91,0.91,0.05674408046968678,0.009948649157371
0.92,0.92,0.05059586781537714,0.009954933753434033
0.93,0.93,0.044409620677580794,0.00995981119812617
0.94,0.94,0.038184865542575934,0.009969669062993281
0.95,0.95,0.03192111999864469,0.009970642262275117
0.96,0.96,0.025617892511728822,0.009975558732327207
0.97,0.97,0.019274682193964547,0.009984415772221339
0.98,0.98,0.012890978564832784,0.009987696153733471
0.99,0.99,0.00646626130463523,0.009994191858162745
0.1,0.2,1.4180370928606565,0.008854936533005633
0.1,0.3,2.3743905150858686,0.008237279521486472
0.1,0.4,3.328751625269407,0.007647192879976644
0.1,0.5,4.280929803620159,0.006928401477057704
0.1,0.6,5.230705692735597,0.0064399055566022835
0.1,0.7,6.177825113937634,0.005852619380949288
0.1,0.8,7.121991283339272,0.005613231757805243
0.1,0.9,8.069960856551651,0.004832857257965057
0.2,0.3,0.874390515085868,0.00920344971483478
0.2,0.4,1.3287516252694076,0.00894964928280283
0.2,0.5,1.7809298036201615,0.008679617110977231
0.2,0.6,2.2307056927355973,0.00817370449223196
0.2,0.7,2.6778251139376357,0.008002020386177904
0.2,0.8,3.1311913858301983,0.00755638196183164
0.2,0.9,4.2845654680424765,0.00684311996387661
