m,M,epsilon_of_M,avg_cost
0.1,0.1,2,0.008429176354665781
0.1,0.1,2,0.008495152205779621
0.11,0.11,2,0.008426933720007922
0.11,0.11,2,0.00860359963167093
0.11,0.11,2,0.008429437483837206
0.11,0.11,2,0.008194373545153929
0.11,0.11,2,0.00859470573502138
0.11,0.11,2,0.008147079659285602
0.11,0.11,2,0.008965057237074272
0.11,0.11,2,0.008537895411905812
0.11,0.11,2,0.008182979980408216
0.11,0.11,2,0.008532800588812943
0.11,0.11,2,0.008648117127058739
0.11,0.11,2,0.008740857483831974
0.11,0.11,2,0.008514804482765832
0.11,0.11,2,0.008320709454225807
0.11,0.11,2,0.008440929034112752
0.11,0.11,2,0.007868784397722964
0.11,0.11,2,0.008442570097337393
0.11,0.11,2,0.008879609758408027
0.11,0.11,2,0.008925609552560065
0.11,0.11,2,0.008442718220019652
0.12,0.12,2,0.008285409501928333
0.12,0.12,2,0.00819675819459339
0.12,0.12,2,0.008568379816085036
0.12,0.12,2,0.0084973898155653
0.12,0.12,2,0.008437421071836995
0.12,0.12,2,0.00870649762021628
0.12,0.12,2,0.008608250695242839
0.12,0.12,2,0.008221911571373657
0.12,0.12,2,0.008528630007350489
0.12,0.12,2,0.008464145220198938
0.12,0.12,2,0.008710235108523687
0.12,0.12,2,0.008417859386868865
0.12,0.12,2,0.008779779620230325
0.12,0.12,2,0.008510139313162761
0.12,0.12,2,0.00819321555565919
0.12,0.12,2,0.008232632203023756
0.12,0.12,2,0.008419498332145902
0.12,0.12,2,0.008699416284597214
0.12,0.12,2,0.008438584910342344
0.12,0.12,2,0.008376791565607434
0.13,0.13,2,0.007921210938590653
0.13,0.13,2,0.008422452262977418
0.13,0.13,2,0.00854929516430274
0.13,0.13,2,0.008091773661641453
0.13,0.13,2,0.00852005899575424
0.13,0.13,2,0.008512228270727779
0.13,0.13,2,0.008053943605763477
0.13,0.13,2,0.008071252447110162
0.13,0.13,2,0.008482258236119932
0.13,0.13,2,0.008759608679729622
0.13,0.13,2,0.007901743194333987
0.13,0.13,2,0.008505489480715386
0.13,0.13,2,0.008163217252294866
0.13,0.13,2,0.00854028096168801
0.13,0.13,2,0.008488128439923985
0.13,0.13,2,0.008264241971696855
0.13,0.13,2,0.008003623727164826
0.13,0.13,2,0.008797342020064262
0.13,0.13,2,0.008346916006329459
0.13,0.13,2,0.00801783435757565
0.14,0.14,2,0.008329776196947946
0.14,0.14,2,0.008279238378495197
0.14,0.14,2,0.008992887840794802
0.14,0.14,2,0.008571458042186788
0.14,0.14,2,0.008556497468604079
0.14,0.14,2,0.008641093351528309
0.14,0.14,2,0.007994056708531561
0.14,0.14,2,0.008807209359112023
0.14,0.14,2,0.007482743963391042
0.14,0.14,2,0.008407768183845362
0.14,0.14,2,0.007665722512911484
0.14,0.14,2,0.00842629833462042
0.14,0.14,2,0.008551345400615713
0.14,0.14,2,0.008692470026923005
0.14,0.14,2,0.008290202644129243
0.14,0.14,2,0.008745902864400681
0.14,0.14,2,0.008459855015165052
0.14,0.14,2,0.008473776090313679
0.14,0.14,2,0.008267940977176482
0.14,0.14,2,0.007800616910767444
0.15,0.15,2,0.008470186678884327
0.15,0.15,2,0.007798617756819023
0.15,0.15,2,0.007984566506739794
0.15,0.15,2,0.007836155719458475
0.15,0.15,2,0.008251816598655459
0.15,0.15,2,0.008645978623230076
0.15,0.15,2,0.007863573520327152
0.15,0.15,2,0.007949838772121404
0.15,0.15,2,0.008492442516811267
0.15,0.15,2,0.00840687961109784
0.15,0.15,2,0.00863214704443999
0.15,0.15,2,0.008099044532802498
0.15,0.15,2,0.008589198933783316
0.15,0.15,2,0.00845000424023189
0.15,0.15,2,0.00835758067504357
0.15,0.15,2,0.008523954426080284
0.15,0.15,2,0.008517892875731646
0.15,0.15,2,0.008489429898789175
0.15,0.15,2,0.008760867935519678
0.15,0.15,2,0.008435293955655456
0.16,0.16,2,0.007852530448600643
0.16,0.16,2,0.007621663388084644
0.16,0.16,2,0.00869744757363362
0.16,0.16,2,0.007929848391746281
0.16,0.16,2,0.009035364798511155
0.16,0.16,2,0.008310829478918591
0.16,0.16,2,0.007890064077800534
0.16,0.16,2,0.008442385597312679
0.16,0.16,2,0.008500067363531299
0.16,0.16,2,0.008093224510698781
0.16,0.16,2,0.008213765151928103
0.16,0.16,2,0.007756306101961048
0.16,0.16,2,0.007960057486445411
0.16,0.16,2,0.008479276167683368
0.16,0.16,2,0.008375177156050666
0.16,0.16,2,0.007310886636764867
0.16,0.16,2,0.008081383443147464
0.16,0.16,2,0.008242404844879566
0.16,0.16,2,0.008900945378883697
0.16,0.16,2,0.008595470575275812
0.17,0.17,2,0.008195576303299874
0.17,0.17,2,0.00827173131141578
0.17,0.17,2,0.00867512666186111
0.17,0.17,2,0.008634589197008317
0.17,0.17,2,0.008644156603096925
0.17,0.17,2,0.008668688406597798
0.17,0.17,2,0.008398157891971984
0.17,0.17,2,0.00823887230640634
0.17,0.17,2,0.007297853276081465
0.17,0.17,2,0.008320944998375381
0.17,0.17,2,0.008375820932845113
0.17,0.17,2,0.008621728456903885
0.17,0.17,2,0.008329969517744097
0.17,0.17,2,0.008440170881987277
0.17,0.17,2,0.008585566096696749
0.17,0.17,2,0.008345934962124768
0.17,0.17,2,0.008555773904472909
0.17,0.17,2,0.008299299850493857
0.17,0.17,2,0.008430564124375813
0.17,0.17,2,0.008750149782227682
0.18,0.18,2,0.008227311494772035
0.18,0.18,2,0.008550047915528691
0.18,0.18,2,0.00842054278706162
0.18,0.18,2,0.008432697980829655
0.18,0.18,2,0.008487579035228652
0.18,0.18,2,0.008374444204667354
0.18,0.18,2,0.008427772871940752
0.18,0.18,2,0.007938722857899417
0.18,0.18,2,0.008060429299406152
0.18,0.18,2,0.008474932339625114
0.18,0.18,2,0.008305791042491817
0.18,0.18,2,0.008418181205780206
0.18,0.18,2,0.008604677063439162
0.18,0.18,2,0.0082975238883568
0.18,0.18,2,0.008430740386179733
0.18,0.18,2,0.008158239514031896
0.18,0.18,2,0.008532593812899699
0.18,0.18,2,0.008848193567031813
0.18,0.18,2,0.008689092357027915
0.18,0.18,2,0.00873641847292019
0.19,0.19,2,0.008612447987611406
0.19,0.19,2,0.00825779234612763
0.19,0.19,2,0.008077559222718184
0.19,0.19,2,0.008518671782805288
0.19,0.19,2,0.008511648809291082
0.19,0.19,2,0.008499606651139613
0.19,0.19,2,0.008350464254137322
0.19,0.19,2,0.008110105207302109
0.19,0.19,2,0.00804258692528279
0.19,0.19,2,0.00863339317300536
0.19,0.19,2,0.008461647471421804
0.19,0.19,2,0.00900438257490006
0.19,0.19,2,0.00830413631546883
0.19,0.19,2,0.008760281355801348
0.19,0.19,2,0.008509334091950042
0.19,0.19,2,0.008646182207925708
0.19,0.19,2,0.008718039550878028
0.19,0.19,2,0.008419938846223761
0.19,0.19,2,0.008334341475420158
0.19,0.19,2,0.008555028345173717
0.2,0.2,2,0.00848835314989427
0.2,0.2,2,0.008588558354468817
0.2,0.2,2,0.008518533327928228
0.2,0.2,2,0.008650552683833553
0.2,0.2,2,0.00862700789347177
0.2,0.2,2,0.008507711470222636
0.2,0.2,2,0.008497491225926171
0.2,0.2,2,0.008897397527411149
0.2,0.2,2,0.00846596889025529
0.2,0.2,2,0.008645502665380892
0.2,0.2,2,0.008998965688465877
0.2,0.2,2,0.007918050657568666
0.2,0.2,2,0.007968845218868483
0.2,0.2,2,0.0088263059812276
0.2,0.2,2,0.008303780159176728
0.2,0.2,2,0.007962567375848393
0.2,0.2,2,0.008794525945719821
0.2,0.2,2,0.007808763633042306
0.2,0.2,2,0.008381688234673269
0.2,0.2,2,0.008371761129282982
0.21,0.21,2,0.008569335790513818
0.21,0.21,2,0.008464072004839333
0.21,0.21,2,0.008677151513955124
0.21,0.21,2,0.00878008573887568
0.21,0.21,2,0.007823503072693841
0.21,0.21,2,0.008844395272051914
0.21,0.21,2,0.008183834642186716
0.21,0.21,2,0.008310337951000387
0.21,0.21,2,0.007885121202689784
0.21,0.21,2,0.008562997903692172
0.21,0.21,2,0.008430988361050214
0.21,0.21,2,0.007977309621104824
0.21,0.21,2,0.008186009734689682
0.21,0.21,2,0.008052629738437346
0.21,0.21,2,0.008351010276205044
0.21,0.21,2,0.00844804779790015
0.21,0.21,2,0.00842612041878816
0.21,0.21,2,0.008250433461656938
0.21,0.21,2,0.008487161616808287
0.21,0.21,2,0.0085136517963307
0.22,0.22,2,0.00815535771770378
0.22,0.22,2,0.008295367966259898
0.22,0.22,2,0.008415308525296683
0.22,0.22,2,0.008756474949134263
0.22,0.22,2,0.008019921593635307
0.22,0.22,2,0.007758202881814565
0.22,0.22,2,0.008560730236020324
0.22,0.22,2,0.00823115815385582
0.22,0.22,2,0.0075503451538225285
0.22,0.22,2,0.008665041243793947
0.22,0.22,2,0.008243787418119845
0.22,0.22,2,0.008227423461460605
0.22,0.22,2,0.008174937329070382
0.22,0.22,2,0.00884101370801547
0.22,0.22,2,0.008432982591474845
0.22,0.22,2,0.008235783496130394
0.22,0.22,2,0.008417286333550546
0.22,0.22,2,0.008721264052240656
0.22,0.22,2,0.00804107178667263
0.22,0.22,2,0.007538714552384616
0.23,0.23,2,0.008797460561691476
0.23,0.23,2,0.00829803151930248
0.23,0.23,2,0.008563860571290277
0.23,0.23,2,0.008744430399364532
0.23,0.23,2,0.007646373078647288
0.23,0.23,2,0.008466025649840381
0.23,0.23,2,0.008476928043365566
0.23,0.23,2,0.008293311215434654
0.23,0.23,2,0.008442268457115936
0.23,0.23,2,0.008501143458342715
0.23,0.23,2,0.008456047005926667
0.23,0.23,2,0.008644378864159726
0.23,0.23,2,0.008632592049602497
0.23,0.23,2,0.00834683915893191
0.23,0.23,2,0.0085674177554208
0.23,0.23,2,0.008578234409522035
0.23,0.23,2,0.008555278915827767
0.23,0.23,2,0.008543952309673914
0.23,0.23,2,0.00842741561677136
0.23,0.23,2,0.008203275342301215
0.24,0.24,2,0.008404877901176906
0.24,0.24,2,0.008108838551359186
0.24,0.24,2,0.008893749341496537
0.24,0.24,2,0.008264249983141476
0.24,0.24,2,0.00857335080715706
0.24,0.24,2,0.008533385664472107
0.24,0.24,2,0.008927753713249059
0.24,0.24,2,0.0085642716426469
0.24,0.24,2,0.008338622615228629
0.24,0.24,2,0.00862128005901977
0.24,0.24,2,0.0085356283284655
0.24,0.24,2,0.008576197228480093
0.24,0.24,2,0.008738635255215286
0.24,0.24,2,0.008790558021053153
0.24,0.24,2,0.008500368653815548
0.24,0.24,2,0.008673992483658298
0.24,0.24,2,0.008602443335005141
0.24,0.24,2,0.008713061257715725
0.24,0.24,2,0.008576731616086486
0.24,0.24,2,0.008664972642855158
0.25,0.25,2,0.008863919102645019
0.25,0.25,2,0.008334756235336114
0.25,0.25,2,0.007936721155067293
0.25,0.25,2,0.008237174332697992
0.25,0.25,2,0.008191620514851441
0.25,0.25,2,0.00815694625788888
0.25,0.25,2,0.007858563030305672
0.25,0.25,2,0.008748391047342916
0.25,0.25,2,0.008027881537139219
0.25,0.25,2,0.008060211291386378
0.25,0.25,2,0.008493655809900228
0.25,0.25,2,0.008206380664466821
0.25,0.25,2,0.008806629632497917
0.25,0.25,2,0.008480795941191584
0.25,0.25,2,0.008058549298665573
0.25,0.25,2,0.008414571961821686
0.25,0.25,2,0.007700439279017615
0.25,0.25,2,0.007876075668423237
0.25,0.25,2,0.008250666577884066
0.25,0.25,2,0.008768920912236444
0.26,0.26,2,0.00828977247881687
0.26,0.26,2,0.008356721948400848
0.26,0.26,2,0.008256159728940666
0.26,0.26,2,0.008251733355200224
0.26,0.26,2,0.008715545576140566
0.26,0.26,2,0.008472525216120037
0.26,0.26,2,0.008658637062448689
0.26,0.26,2,0.008209802130225227
0.26,0.26,2,0.007962898285798846
0.26,0.26,2,0.008388488045890674
0.26,0.26,2,0.008119197818641267
0.26,0.26,2,0.007937255677604829
0.26,0.26,2,0.008354493401727801
0.26,0.26,2,0.008551806481534053
0.26,0.26,2,0.007461717230428418
0.26,0.26,2,0.008219443103174946
0.26,0.26,2,0.008568835958483224
0.26,0.26,2,0.00801358979157342
0.26,0.26,2,0.008614315414688267
0.26,0.26,2,0.008707306218256557
0.27,0.27,2,0.008546250677277562
0.27,0.27,2,0.008297048609830347
0.27,0.27,2,0.00804366835756718
0.27,0.27,2,0.008593055311130202
0.27,0.27,2,0.008506898408813355
0.27,0.27,2,0.008497054546428054
0.27,0.27,2,0.008416034298038338
0.27,0.27,2,0.008122964152273721
0.27,0.27,2,0.008301982058067427
0.27,0.27,2,0.008541061104575833
0.27,0.27,2,0.00885557744123197
0.27,0.27,2,0.008580897032818896
0.27,0.27,2,0.008016530088940078
0.27,0.27,2,0.00840859083799245
0.27,0.27,2,0.008035584117323422
0.27,0.27,2,0.008649055611248324
0.27,0.27,2,0.009012374127452268
0.27,0.27,2,0.008249214880923082
0.27,0.27,2,0.008482810991108206
0.27,0.27,2,0.00789618335081452
0.28,0.28,2,0.008368348497117872
0.28,0.28,2,0.008419535379707353
0.28,0.28,2,0.008769449384958085
0.28,0.28,2,0.008473736109184643
0.28,0.28,2,0.0083029446570084
0.28,0.28,2,0.008315958090282898
0.28,0.28,2,0.007847661604644977
0.28,0.28,2,0.007961284448217752
0.28,0.28,2,0.008589834826984171
0.28,0.28,2,0.008326178294814057
0.28,0.28,2,0.008687649331066603
0.28,0.28,2,0.008068381754190803
0.28,0.28,2,0.008100538050847973
0.28,0.28,2,0.008632295447303685
0.28,0.28,2,0.00878400525669184
0.28,0.28,2,0.008353582416920002
0.28,0.28,2,0.008435994272296556
0.28,0.28,2,0.008383533878758329
0.28,0.28,2,0.008619663316349451
0.28,0.28,2,0.007757827454119008
0.29,0.29,2,0.008561026166095827
0.29,0.29,2,0.008505741282135316
0.29,0.29,2,0.008210038376626955
0.29,0.29,2,0.00874513018846661
0.29,0.29,2,0.00825311199983077
0.29,0.29,2,0.008434907591254119
0.29,0.29,2,0.008847848366719497
0.29,0.29,2,0.007569159908307293
0.29,0.29,2,0.008404894908621615
0.29,0.29,2,0.008111638378847276
0.29,0.29,2,0.008259264327621392
0.29,0.29,2,0.008461956190947213
0.29,0.29,2,0.00810515766039292
0.29,0.29,2,0.008292081001372747
0.29,0.29,2,0.007513677460199066
0.29,0.29,2,0.008401352934509596
0.29,0.29,2,0.008522135360100243
0.29,0.29,2,0.008537050769454728
0.29,0.29,2,0.008650989511142886
0.29,0.29,2,0.008726534329248848
0.3,0.3,2,0.00829527273777367
0.3,0.3,2,0.008510113802801825
0.3,0.3,2,0.008431195656766657
0.3,0.3,2,0.008315055694045633
0.3,0.3,2,0.00853247558464165
0.3,0.3,2,0.006698855456823019
0.3,0.3,2,0.008568168386144421
0.3,0.3,2,0.007352171514817731
0.3,0.3,2,0.008295506353230809
0.3,0.3,2,0.008345937454198942
0.3,0.3,2,0.008424887931094204
0.3,0.3,2,0.007534144093637016
0.3,0.3,2,0.008994892856997581
0.3,0.3,2,0.009010570908973977
0.3,0.3,2,0.00864987072305521
0.3,0.3,2,0.008932524971173165
0.3,0.3,2,0.008667482537657029
0.3,0.3,2,0.008403075194640165
0.3,0.3,2,0.008211746608409416
0.3,0.3,2,0.007985262644131663
0.31,0.31,2,0.008419127740318402
0.31,0.31,2,0.008540734101622947
0.31,0.31,2,0.008840989562426576
0.31,0.31,2,0.008119676689642948
0.31,0.31,2,0.009019642482974637
0.31,0.31,2,0.008452047570580766
0.31,0.31,2,0.007835727524765764
0.31,0.31,2,0.008478845823499316
0.31,0.31,2,0.008126922008434878
0.31,0.31,2,0.008615001204283733
0.31,0.31,2,0.007498928381016574
0.31,0.31,2,0.008169132488218909
0.31,0.31,2,0.008434016635267043
0.31,0.31,2,0.008590250607838966
0.31,0.31,2,0.00858629918774596
0.31,0.31,2,0.008536608695203006
0.31,0.31,2,0.00833292847547342
0.31,0.31,2,0.007666098877738353
0.31,0.31,2,0.008545523964801221
0.31,0.31,2,0.008439832457679175
0.32,0.32,2,0.008202350046141811
0.32,0.32,2,0.008159249012209421
0.32,0.32,2,0.008211904246328578
0.32,0.32,2,0.008215953940314265
0.32,0.32,2,0.008259004069490112
0.32,0.32,2,0.008691847760833493
0.32,0.32,2,0.008293612731394144
0.32,0.32,2,0.008443589029256609
0.32,0.32,2,0.008379663424767253
0.32,0.32,2,0.008240381346189443
0.32,0.32,2,0.008744348796567127
0.32,0.32,2,0.008731856391429215
0.32,0.32,2,0.0088239808564145
0.32,0.32,2,0.008897511144124307
0.32,0.32,2,0.008948578159533559
0.32,0.32,2,0.008105110129276064
0.32,0.32,2,0.008511308829861543
0.32,0.32,2,0.008470606332571642
0.32,0.32,2,0.00873713011169266
0.32,0.32,2,0.00844282620326998
0.33,0.33,2,0.00881537063312293
0.33,0.33,2,0.008530305841781199
0.33,0.33,2,0.008662612176268309
0.33,0.33,2,0.008715134585933483
0.33,0.33,2,0.008197610541328
0.33,0.33,2,0.008215820843438068
0.33,0.33,2,0.008568922200380764
0.33,0.33,2,0.008651670085160258
0.33,0.33,2,0.008462452341598098
0.33,0.33,2,0.008596136596664881
0.33,0.33,2,0.008747760258601715
0.33,0.33,2,0.008250789289330714
0.33,0.33,2,0.008466272499720718
0.33,0.33,2,0.008700743526319376
0.33,0.33,2,0.00858814480319499
0.33,0.33,2,0.008525717796220364
0.33,0.33,2,0.008467064251823711
0.33,0.33,2,0.008285138709772629
0.33,0.33,2,0.008208494747447188
0.33,0.33,2,0.008458200378366622
0.34,0.34,2,0.008555041468012111
0.34,0.34,2,0.008375732519002867
0.34,0.34,2,0.008211564925963883
0.34,0.34,2,0.007988598880329009
0.34,0.34,2,0.00869662142774645
0.34,0.34,2,0.008007594336313928
0.34,0.34,2,0.008415192267771512
0.34,0.34,2,0.007929382654804912
0.34,0.34,2,0.00838162235485703
0.34,0.34,2,0.008138370613165209
0.34,0.34,2,0.008278371392939677
0.34,0.34,2,0.008505844403528393
0.34,0.34,2,0.0080615488369996
0.34,0.34,2,0.008289652230418297
0.34,0.34,2,0.008144660655975812
0.34,0.34,2,0.008242068832522247
0.34,0.34,2,0.007863320549744517
0.34,0.34,2,0.00896150462685067
0.34,0.34,2,0.008165683455930548
0.34,0.34,2,0.008612736059129475
0.35,0.35,2,0.008457192034328619
0.35,0.35,2,0.008273861776290869
0.35,0.35,2,0.008308518796688223
0.35,0.35,2,0.008659578195466922
0.35,0.35,2,0.008520680633990935
0.35,0.35,2,0.008534209933449319
0.35,0.35,2,0.008537144706650658
0.35,0.35,2,0.007984881581771089
0.35,0.35,2,0.008307306589713086
0.35,0.35,2,0.008484015488168314
0.35,0.35,2,0.008771907307470383
0.35,0.35,2,0.009033773456097785
0.35,0.35,2,0.008424470036820586
0.35,0.35,2,0.008131344347867246
0.35,0.35,2,0.008523702677993747
0.35,0.35,2,0.008135320222161471
0.35,0.35,2,0.008266062859824294
0.35,0.35,2,0.008633812980609638
0.35,0.35,2,0.00822255968935418
0.35,0.35,2,0.008613484027541094
0.36,0.36,2,0.008270316793819467
0.36,0.36,2,0.008414034038791868
0.36,0.36,2,0.008616199913442802
0.36,0.36,2,0.008543164621923026
0.36,0.36,2,0.00815680299331635
0.36,0.36,2,0.008342987604480845
0.36,0.36,2,0.008518452916554885
0.36,0.36,2,0.008544449909154102
0.36,0.36,2,0.007939371896425402
0.36,0.36,2,0.008509842218531523
0.36,0.36,2,0.00797908053529904
0.36,0.36,2,0.008340019633762226
0.36,0.36,2,0.008454242860342418
