m,M,epsilon_of_M,stat_avg_cost
0.0,0.0,1.0,0.009184775881374417
0.01,0.01,1.0,0.009195305735106202
0.02,0.02,1.0,0.009154390430196278
0.03,0.03,1.0,0.009162058669817456
0.04,0.04,1.0,0.009108224919857603
0.05,0.05,1.0,0.009098126386862596
0.06,0.06,1.0,0.009215568064563135
0.07,0.07,1.0,0.009241825607217178
0.08,0.08,1.0,0.00914648742669659
0.09,0.09,1.0,0.009150018404763264
0.1,0.1,1.0,0.009175955118752913
0.11,0.11,1.0,0.009137886876803933
0.12,0.12,1.0,0.009138561317566003
0.13,0.13,1.0,0.009218607919289292
0.14,0.14,1.0,0.009129341735890226
0.15,0.15,1.0,0.009150533546660063
0.16,0.16,1.0,0.00911163776931265
0.17,0.17,1.0,0.009138314066920268
0.18,0.18,1.0,0.009136470626896933
0.19,0.19,1.0,0.009047465802722502
0.2,0.2,1.0,0.009176783091277795
0.21,0.21,1.0,0.009182669211956932
0.22,0.22,1.0,0.009127507085568497
0.23,0.23,1.0,0.009144887816201892
0.24,0.24,1.0,0.009102459430640055
0.25,0.25,1.0,0.009064369637162482
0.26,0.26,1.0,0.009126988484529485
0.27,0.27,1.0,0.00917445244608191
0.28,0.28,1.0,0.009137046365508095
0.29,0.29,1.0,0.009200914657029269
0.3,0.3,1.0,0.009133857302539374
0.31,0.31,1.0,0.009169483651819589
0.32,0.32,1.0,0.009147945788716774
0.33,0.33,1.0,0.009146760394603515
0.34,0.34,1.0,0.009107285192482148
0.35,0.35,1.0,0.009111442764983156
0.36,0.36,1.0,0.00917703225228682
0.37,0.37,1.0,0.00916976291245927
0.38,0.38,1.0,0.009112807745302496
0.39,0.39,1.0,0.009170687890107158
0.4,0.4,1.0,0.009172333236718757
0.41,0.41,1.0,0.009227396312461309
0.42,0.42,1.0,0.009109657457341264
0.43,0.43,1.0,0.009123777305914
0.44,0.44,1.0,0.009124088504778145
0.45,0.45,1.0,0.0091423372642721
0.46,0.46,1.0,0.00915300942433869
0.47,0.47,1.0,0.009140451977498873
0.48,0.48,1.0,0.009126534377044871
0.49,0.49,1.0,0.00917510560420513
0.5,0.5,1.0,0.009040237080620454
0.51,0.51,1.0,0.009176482315090807
0.52,0.52,1.0,0.009178644127834751
0.53,0.53,1.0,0.009106992539372883
0.54,0.54,1.0,0.009175045821771293
0.55,0.55,1.0,0.009196790454437387
0.56,0.56,1.0,0.009156930692125741
0.57,0.57,1.0,0.009145031438613766
0.58,0.58,1.0,0.009137469660673582
0.59,0.59,1.0,0.009159128589963077
0.6,0.6,1.0,0.009167913598192284
0.61,0.61,1.0,0.009096656644453034
0.62,0.62,1.0,0.009124399091284128
0.63,0.63,1.0,0.009184985257064734
0.64,0.64,1.0,0.009165893997121036
0.65,0.65,1.0,0.0091722517560393
0.66,0.66,1.0,0.009115298513177186
0.67,0.67,1.0,0.009197764497074285
0.68,0.68,1.0,0.009161481978073349
0.69,0.69,1.0,0.009097803800506272
0.7,0.7,1.0,0.009153433309306767
0.71,0.71,1.0,0.009082006777855606
0.72,0.72,1.0,0.009110807873715886
0.73,0.73,1.0,0.009139218190480535
0.74,0.74,1.0,0.00916088497443083
0.75,0.75,1.0,0.009138078165880862
0.76,0.76,1.0,0.009191664515351564
0.77,0.77,1.0,0.009158055757746728
0.78,0.78,1.0,0.009167701573497156
0.79,0.79,1.0,0.009205990300250492
0.8,0.8,1.0,0.009108164363964982
0.81,0.81,1.0,0.00918586453726422
0.82,0.82,1.0,0.009189360792383304
0.83,0.83,1.0,0.00909902665484042
0.84,0.84,1.0,0.009130506881516159
0.85,0.85,1.0,0.009142512236785909
0.86,0.86,1.0,0.009144030550666123
0.87,0.87,1.0,0.009192550008505971
0.88,0.88,1.0,0.009148189090196018
0.89,0.89,1.0,0.009153913999213151
0.9,0.9,1.0,0.00912471466356709
0.91,0.91,1.0,0.009039373852357665
0.92,0.92,1.0,0.009129273420143552
0.93,0.93,1.0,0.009145309772363733
0.94,0.94,1.0,0.009202838776845574
0.95,0.95,1.0,0.009151276801860484
0.96,0.96,1.0,0.009106743204736228
0.97,0.97,1.0,0.009184909506894582
0.98,0.98,1.0,0.00917170615879218
0.99,0.99,1.0,0.009208246970684123
0.1,0.2,1.0,0.009191535537503882
0.1,0.3,1.0,0.00915646878345364
0.1,0.4,1.0,0.009072119000050411
0.1,0.5,1.0,0.009106356041448434
0.1,0.6,1.0,0.009123558911384541
0.1,0.7,1.0,0.009044363179225716
0.1,0.8,1.0,0.009158636750899115
0.1,0.9,1.0,0.00919550614439547
0.2,0.3,1.0,0.009139599144287998
0.2,0.4,1.0,0.009172028737419301
0.2,0.5,1.0,0.009166435357650842
0.2,0.6,1.0,0.009165717151097947
0.2,0.7,1.0,0.009197141636934029
0.2,0.8,1.0,0.00916217450393104
0.2,0.9,1.0,0.009148842566586383
0.3,0.4,1.0,0.009186134217780995
0.3,0.5,1.0,0.009113309030865515
0.3,0.6,1.0,0.009109684558972896
0.3,0.7,1.0,0.009165546317644303
0.3,0.8,1.0,0.009150469454276973
0.3,0.9,1.0,0.009147028128190331
0.4,0.5,1.0,0.009124729142393508
0.4,0.6,1.0,0.009199391670351444
0.4,0.7,1.0,0.009140530181435009
0.4,0.8,1.0,0.009184487644021537
0.4,0.9,1.0,0.009138418717351618
0.5,0.6,1.0,0.009162904291655886
0.5,0.7,1.0,0.009194403427755076
0.5,0.8,1.0,0.009180381607055135
0.5,0.9,1.0,0.009203971901500938
0.6,0.7,1.0,0.009144011577203359
0.6,0.8,1.0,0.00914332754080145
0.6,0.9,1.0,0.009230695919951614
0.7,0.8,1.0,0.009172444475034663
0.7,0.9,1.0,0.00906657373243928
0.8,0.9,1.0,0.00914087073705492
