m,M,epsilon_of_M,avg_cost
0.0,0.0,1,0.009349714901250422
0.0,0.0,1,0.00945879355839589
0.0,0.0,1,0.008758533429284615
0.0,0.0,1,0.009320407355802812
0.0,0.0,1,0.00918800163324015
0.0,0.0,1,0.008724681541468316
0.0,0.0,1,0.009345300368146453
0.0,0.0,1,0.00929953473728497
0.0,0.0,1,0.009211277790857182
0.0,0.0,1,0.00932646621793893
0.0,0.0,1,0.009256091012082296
0.0,0.0,1,0.009235960210819382
0.0,0.0,1,0.009139549372537952
0.0,0.0,1,0.009221636600794178
0.0,0.0,1,0.009253433256577936
0.0,0.0,1,0.009266081891354467
0.0,0.0,1,0.009214210726514405
0.0,0.0,1,0.009144209479948711
0.0,0.0,1,0.008998313814909955
0.0,0.0,1,0.008983319728279303
0.01,0.01,1,0.009360617713971986
0.01,0.01,1,0.009051131228319364
0.01,0.01,1,0.009116611821700723
0.01,0.01,1,0.009275734347771679
0.01,0.01,1,0.009377347586269888
0.01,0.01,1,0.009253335610457299
0.01,0.01,1,0.00925752810748534
0.01,0.01,1,0.008987838440621329
0.01,0.01,1,0.009223734466801381
0.01,0.01,1,0.009129076423256239
0.01,0.01,1,0.009313134975911231
0.01,0.01,1,0.009211755442668633
0.01,0.01,1,0.009379150700848026
0.01,0.01,1,0.009316428785173705
0.01,0.01,1,0.009155641158042738
0.01,0.01,1,0.009121947867972569
0.01,0.01,1,0.008668522849830402
0.01,0.01,1,0.009175223090404527
0.01,0.01,1,0.009137029906732702
0.01,0.01,1,0.009394324177884262
0.02,0.02,1,0.00910151310281656
0.02,0.02,1,0.009099785179809281
0.02,0.02,1,0.009066365435780321
0.02,0.02,1,0.009261244628114168
0.02,0.02,1,0.00925712803982256
0.02,0.02,1,0.008824945228201935
0.02,0.02,1,0.009029840187405306
0.02,0.02,1,0.009296750539986035
0.02,0.02,1,0.009169215686089952
0.02,0.02,1,0.009300151757603996
0.02,0.02,1,0.009260639608616414
0.02,0.02,1,0.009267382922536168
0.02,0.02,1,0.00908414655512187
0.02,0.02,1,0.0089145977593821
0.02,0.02,1,0.00901760874263219
0.02,0.02,1,0.00925280621421104
0.02,0.02,1,0.009146111978492709
0.02,0.02,1,0.00923159882601018
0.02,0.02,1,0.009329095600624823
0.02,0.02,1,0.009176880610667919
0.03,0.03,1,0.009260808621157262
0.03,0.03,1,0.00923995101666119
0.03,0.03,1,0.009031461693580302
0.03,0.03,1,0.009397535352585428
0.03,0.03,1,0.009345999296447022
0.03,0.03,1,0.00909300441649455
0.03,0.03,1,0.009412617318548377
0.03,0.03,1,0.009118984240729771
0.03,0.03,1,0.009492020098812731
0.03,0.03,1,0.008989939781532154
0.03,0.03,1,0.00917923702092185
0.03,0.03,1,0.00899527631872065
0.03,0.03,1,0.008908752314929897
0.03,0.03,1,0.00884359701991569
0.03,0.03,1,0.009233565159229651
0.03,0.03,1,0.009382561276486361
0.03,0.03,1,0.009294757006982273
0.03,0.03,1,0.008768838311539101
0.03,0.03,1,0.00910659620659005
0.03,0.03,1,0.009145670924484827
0.04,0.04,1,0.009186163491343635
0.04,0.04,1,0.009189284891300779
0.04,0.04,1,0.00916093794156503
0.04,0.04,1,0.009148303769824841
0.04,0.04,1,0.008920093257239142
0.04,0.04,1,0.00893694671955296
0.04,0.04,1,0.009175767848896184
0.04,0.04,1,0.009082431860154637
0.04,0.04,1,0.009170371132662803
0.04,0.04,1,0.00920118429650453
0.04,0.04,1,0.009037409329071608
0.04,0.04,1,0.009134075832399544
0.04,0.04,1,0.009114446833583829
0.04,0.04,1,0.008999888373338556
0.04,0.04,1,0.00891333635524429
0.04,0.04,1,0.009139600218928796
0.04,0.04,1,0.009409148826046048
0.04,0.04,1,0.009077158576692064
0.04,0.04,1,0.009207672735951127
0.04,0.04,1,0.00896027610685166
0.05,0.05,1,0.009255253837868497
0.05,0.05,1,0.009152754997019681
0.05,0.05,1,0.008965849895582426
0.05,0.05,1,0.0084035614844894
0.05,0.05,1,0.00930309544036301
0.05,0.05,1,0.009433137715779121
0.05,0.05,1,0.009230092470368148
0.05,0.05,1,0.009236668311302466
0.05,0.05,1,0.00932186903161381
0.05,0.05,1,0.008486466323582959
0.05,0.05,1,0.009057746889243054
0.05,0.05,1,0.008978640302726836
0.05,0.05,1,0.009415030889179854
0.05,0.05,1,0.008923761577594858
0.05,0.05,1,0.009206735326122295
0.05,0.05,1,0.009066348996859298
0.05,0.05,1,0.009262381401592563
0.05,0.05,1,0.00916844588726651
0.05,0.05,1,0.009441264789612444
0.05,0.05,1,0.008653422169084688
0.06,0.06,1,0.009104499626194406
0.06,0.06,1,0.009374872600385687
0.06,0.06,1,0.009083437386991902
0.06,0.06,1,0.009092014668189704
0.06,0.06,1,0.008861214656581873
0.06,0.06,1,0.009122726092652057
0.06,0.06,1,0.008989811181330685
0.06,0.06,1,0.009272037164780773
0.06,0.06,1,0.009288586139895317
0.06,0.06,1,0.00929876152038996
0.06,0.06,1,0.009427511238051274
0.06,0.06,1,0.009358236185593987
0.06,0.06,1,0.009153865473000171
0.06,0.06,1,0.009214433588411747
0.06,0.06,1,0.009210141876846321
0.06,0.06,1,0.009392843977560862
0.06,0.06,1,0.009239249323017312
0.06,0.06,1,0.00929068317719041
0.06,0.06,1,0.009207960742557569
0.06,0.06,1,0.009328474671640705
0.07,0.07,1,0.009247912339770134
0.07,0.07,1,0.009224709002504772
0.07,0.07,1,0.009252295346981559
0.07,0.07,1,0.009227488907452291
0.07,0.07,1,0.009188198757772192
0.07,0.07,1,0.00896720315330241
0.07,0.07,1,0.009057907542651612
0.07,0.07,1,0.00909844576185053
0.07,0.07,1,0.009259248004439962
0.07,0.07,1,0.008871488085890094
0.07,0.07,1,0.009358882799589373
0.07,0.07,1,0.009280785213012527
0.07,0.07,1,0.009422530204985695
0.07,0.07,1,0.009235570951569742
0.07,0.07,1,0.009154213771475956
