m,M,epsilon_of_M,avg_cost
0.0,0.0,0.5,0.009605435830101568
0.0,0.0,0.5,0.009505999045599163
0.0,0.0,0.5,0.009597475056293095
0.0,0.0,0.5,0.009583698602568538
0.0,0.0,0.5,0.00962501729942229
0.0,0.0,0.5,0.009641093030594471
0.0,0.0,0.5,0.009489738789326276
0.0,0.0,0.5,0.009605181918351843
0.0,0.0,0.5,0.009546784409540142
0.0,0.0,0.5,0.009450406282892263
0.0,0.0,0.5,0.009437474084423674
0.0,0.0,0.5,0.009519490687160877
0.0,0.0,0.5,0.009322927922796792
0.0,0.0,0.5,0.009477934426478192
0.0,0.0,0.5,0.00959366015044625
0.0,0.0,0.5,0.009628272033789366
0.0,0.0,0.5,0.009601522788236895
0.0,0.0,0.5,0.009632841098789613
0.0,0.0,0.5,0.009697070089519812
0.0,0.0,0.5,0.009541874530505501
0.01,0.01,0.4960575453255335,0.009513649828982663
0.01,0.01,0.4960575453255335,0.009556394227370273
0.01,0.01,0.4960575453255335,0.009512150571872892
0.01,0.01,0.4960575453255335,0.009554458575214446
0.01,0.01,0.4960575453255335,0.009579257917845942
0.01,0.01,0.4960575453255335,0.00951449085888063
0.01,0.01,0.4960575453255335,0.009668029144576738
0.01,0.01,0.4960575453255335,0.009668291065655489
0.01,0.01,0.4960575453255335,0.009715888141386504
0.01,0.01,0.4960575453255335,0.009562907528652482
0.01,0.01,0.4960575453255335,0.009607884824511182
0.01,0.01,0.4960575453255335,0.009581127552098142
0.01,0.01,0.4960575453255335,0.009536480188295459
0.01,0.01,0.4960575453255335,0.00943755086347249
0.01,0.01,0.4960575453255335,0.009589341101679714
0.01,0.01,0.4960575453255335,0.009463163037770382
0.01,0.01,0.4960575453255335,0.009289864787345815
0.01,0.01,0.4960575453255335,0.009393027296219837
0.01,0.01,0.4960575453255335,0.009546642048696933
0.01,0.01,0.4960575453255335,0.009671054136573876
0.02,0.02,0.4920994861619239,0.009621586772982686
0.02,0.02,0.4920994861619239,0.009633660844362835
0.02,0.02,0.4920994861619239,0.009581590321931937
0.02,0.02,0.4920994861619239,0.009545328783964952
0.02,0.02,0.4920994861619239,0.009647006101306938
0.02,0.02,0.4920994861619239,0.009732843591295183
0.02,0.02,0.4920994861619239,0.009555658391321683
0.02,0.02,0.4920994861619239,0.009625111092701614
0.02,0.02,0.4920994861619239,0.009437015347244981
0.02,0.02,0.4920994861619239,0.009620059669404449
0.02,0.02,0.4920994861619239,0.009640346680685707
0.02,0.02,0.4920994861619239,0.009643543477349576
0.02,0.02,0.4920994861619239,0.009559061533509187
0.02,0.02,0.4920994861619239,0.009477774040998895
0.02,0.02,0.4920994861619239,0.009608458097323658
0.02,0.02,0.4920994861619239,0.009477237877526768
