m,M,epsilon_of_M,stat_avg_cost
0.1,0.6,5.1076071401137195,2.978603132650461e-07
0.1,0.7,6.08177132813837,4.7122652603115765e-07
0.1,0.8,7.055250284336997,4.4586603197608346e-07
0.1,0.9,8.029507033393068,4.3232889418462864e-07
0.2,0.3,0.6813358975926656,1.1894215117958542e-08
0.2,0.4,1.1573586003831196,4.9599917853967445e-08
0.2,0.5,1.6327922393188985,8.828028664635534e-08
0.2,0.6,2.107607140113722,1.4148079067996316e-07
0.2,0.7,2.5817713281383705,9.977914381342383e-08
0.2,0.8,3.057352244802238,2.394079225381911e-07
0.2,0.9,4.184423931697394,2.0079799584152226e-07
0.3,0.4,0.4906919337164529,2.0371120329076995e-08
0.3,0.5,0.799458905985565,2.0479987045568213e-08
0.3,0.6,1.107607140113722,3.9478836218922315e-08
0.3,0.7,1.4170752389268553,4.8356568114305186e-08
0.3,0.8,1.8318256398571762,8.06237810019639e-08
0.3,0.9,3.168065381011852,1.9730715048245567e-07
0.4,0.5,0.3827922393188983,6.002023578980407e-09
0.4,0.6,0.608842815911888,7.619079740256153e-09
0.4,0.7,0.8614405358423054,3.068179291652496e-08
0.4,0.8,1.2587587916218517,4.5345604304006214e-08
0.4,0.9,2.594772667953173,1.1059970389262142e-07
0.5,0.6,0.3136329875496596,2.81896712767246e-09
0.5,0.7,0.5281196739639038,7.71886646262672e-09
0.5,0.8,0.8877165533807065,2.0312313757932004e-08
0.5,0.9,2.081771328138372,8.246438011448039e-08
0.6,0.7,0.31866410240733406,5.335210030405521e-09
0.6,0.8,0.5900686112809057,1.442882832987738e-08
0.6,0.9,1.5685987243816588,7.04867194867839e-08
0.7,0.8,0.37858161294290865,4.359829835446446e-09
0.7,0.9,1.0552502843369953,9.056046938860576e-09
0.8,0.9,0.5417212500717896,5.991822050872434e-09
