m,M,epsilon_of_M,avg_cost
0.0,0.0,0.5,0.009551890108644977
0.0,0.0,0.5,0.009462259381523189
0.0,0.0,0.5,0.009501436967650288
0.0,0.0,0.5,0.009584142548356154
0.0,0.0,0.5,0.009522539913040511
0.0,0.0,0.5,0.0093583237775507
0.0,0.0,0.5,0.009543844698702867
0.0,0.0,0.5,0.009600506844869593
0.0,0.0,0.5,0.009673914525368697
0.0,0.0,0.5,0.00964248841299688
0.0,0.0,0.5,0.009522333384422696
0.0,0.0,0.5,0.009682328692838534
0.0,0.0,0.5,0.009643500016222698
0.0,0.0,0.5,0.00958555929532545
0.0,0.0,0.5,0.009592141459036346
0.0,0.0,0.5,0.009676733089137
0.0,0.0,0.5,0.009484723272615833
0.0,0.0,0.5,0.009510462070693497
0.0,0.0,0.5,0.009752547759036402
0.0,0.0,0.5,0.00958937127916101
0.01,0.01,0.5039665605676082,0.009602268768706962
0.01,0.01,0.5039665605676082,0.009764665071765847
0.01,0.01,0.5039665605676082,0.009682003545352645
0.01,0.01,0.5039665605676082,0.009572541227926244
0.01,0.01,0.5039665605676082,0.009574903940976586
0.01,0.01,0.5039665605676082,0.009668364439190844
0.01,0.01,0.5039665605676082,0.00971162848820581
0.01,0.01,0.5039665605676082,0.00949715582029488
0.01,0.01,0.5039665605676082,0.009501271233375035
0.01,0.01,0.5039665605676082,0.00968118062108559
0.01,0.01,0.5039665605676082,0.009685794190300665
0.01,0.01,0.5039665605676082,0.009618147824415639
0.01,0.01,0.5039665605676082,0.00964323702138653
0.01,0.01,0.5039665605676082,0.009617071755349465
0.01,0.01,0.5039665605676082,0.00955597269911403
0.01,0.01,0.5039665605676082,0.009647568255227546
0.01,0.01,0.5039665605676082,0.009676149157663357
0.01,0.01,0.5039665605676082,0.01002804389707467
0.01,0.01,0.5039665605676082,0.009506101228483874
0.01,0.01,0.5039665605676082,0.00978492800504868
0.02,0.02,0.5079979177547898,0.009559265864806387
0.02,0.02,0.5079979177547898,0.010073703364676412
0.02,0.02,0.5079979177547898,0.009746486775346846
0.02,0.02,0.5079979177547898,0.00979824192655136
0.02,0.02,0.5079979177547898,0.009584420569328966
0.02,0.02,0.5079979177547898,0.009712075154273327
0.02,0.02,0.5079979177547898,0.009904130795198259
0.02,0.02,0.5079979177547898,0.009888992704206574
0.02,0.02,0.5079979177547898,0.009841597753233127
0.02,0.02,0.5079979177547898,0.009796439100729913
0.02,0.02,0.5079979177547898,0.009896201410399324
0.02,0.02,0.5079979177547898,0.009887310096037763
0.02,0.02,0.5079979177547898,0.009699832074288945
0.02,0.02,0.5079979177547898,0.00994298308507337
0.02,0.02,0.5079979177547898,0.010441963095512086
0.02,0.02,0.5079979177547898,0.009794281830358856
0.02,0.02,0.5079979177547898,0.00990825017924359
0.02,0.02,0.5079979177547898,0.00991513140232239
0.02,0.02,0.5079979177547898,0.009604042301443221
0.02,0.02,0.5079979177547898,0.009879610444254625
0.03,0.03,0.5120957059628881,0.00996553768984957
0.03,0.03,0.5120957059628881,0.009777364803208458
0.03,0.03,0.5120957059628881,0.009721864102832834
0.03,0.03,0.5120957059628881,0.01000701812612698
0.03,0.03,0.5120957059628881,0.010124456785858767
0.03,0.03,0.5120957059628881,0.009766413098848395
0.03,0.03,0.5120957059628881,0.009775937678549281
0.03,0.03,0.5120957059628881,0.00962401262179365
0.03,0.03,0.5120957059628881,0.009966478304023614
0.03,0.03,0.5120957059628881,0.01000359469726549
0.03,0.03,0.5120957059628881,0.0096384752528634
0.03,0.03,0.5120957059628881,0.009845222191003077
0.03,0.03,0.5120957059628881,0.009744681549108961
0.03,0.03,0.5120957059628881,0.010122209852070949
0.03,0.03,0.5120957059628881,0.009953512235165054
0.03,0.03,0.5120957059628881,0.009835484204512603
0.03,0.03,0.5120957059628881,0.009710195142119205
0.03,0.03,0.5120957059628881,0.010188399608056549
0.03,0.03,0.5120957059628881,0.009849723661732404
0.03,0.03,0.5120957059628881,0.00984344542468307
0.04,0.04,0.5162616161383374,0.010209561158082634
0.04,0.04,0.5162616161383374,0.009518762579226589
0.04,0.04,0.5162616161383374,0.009875500236540146
0.04,0.04,0.5162616161383374,0.010128412501642987
0.04,0.04,0.5162616161383374,0.010289810101190826
