m,M,epsilon_of_M,stat_avg_cost
0.48,0.48,2.5867594965692637,5.089331647226485e-06
0.49,0.49,2.6047291582529533,4.231648014175171e-06
0.5,0.5,2.6230812603996645,3.946389115261157e-06
0.51,0.51,2.6418313354877627,2.190795801944166e-06
0.52,0.52,2.660995877250593,7.738438440112095e-06
0.53,0.53,2.68059242164071,6.093748197122795e-06
0.54,0.54,2.700639636501873,3.2375596444835574e-06
0.55,0.55,2.7211574210973755,6.391240820070641e-06
0.56,0.56,2.7421670168240397,7.982753235982707e-06
0.57,0.57,2.763691130655144,1.0577953101065677e-05
0.58,0.58,2.7857540731098784,8.098384929860545e-06
0.59,0.59,2.8083819128502,6.705933187919831e-06
0.6,0.6,2.831602650369225,9.42681056159137e-06
0.61,0.61,2.855446413672155,9.369384637104495e-06
0.62,0.62,2.8799456793783946,6.711910530230128e-06
0.63,0.63,2.9051355233138145,1.738052048819594e-05
0.64,0.64,2.931053905442829,1.0323767502450255e-05
0.65,0.65,2.95774199494668,9.1692408944847e-06
0.66,0.66,2.985244542433038,2.93533973339739e-05
0.67,0.67,3.0136103077223804,1.6133713764764472e-05
0.68,0.68,3.0428925534766895,7.84079162549835e-06
0.69,0.69,3.0731496172186197,2.1688315324223604e-05
0.7,0.7,3.104445577171043,2.7303088992816652e-05
0.71,0.71,3.1368510310107336,2.499931983683322e-05
0.72,0.72,3.170444011323111,3.7954081569923155e-05
0.73,0.73,3.2053110676045664,3.43526377711108e-05
0.74,0.74,3.2415485525495074,5.5517531997226535e-05
0.75,0.75,3.279264160727922,0.00013055690315590083
0.76,0.76,3.318578781517183,6.424004510936395e-05
0.77,0.77,3.359628746598797,4.7870368125028976e-05
0.78,0.78,3.4025685773451384,0.00014158234905583023
0.79,0.79,3.447574371755846,5.45005506499437e-05
0.8,0.8,3.494848018357563,6.608275016710303e-05
0.81,0.81,3.5446224918584006,0.000549174207328761
0.82,0.82,3.597168581915659,9.752969799691467e-05
0.83,0.83,3.6528035471769607,0.000621128214637464
0.84,0.84,3.711902395977565,0.0005221143844346288
0.85,0.85,3.7749128125581555,0.000240995901839091
0.86,0.86,3.8423752408103873,0.0005299129147447849
0.87,0.87,3.9149504238822517,0.009321819949430786
0.88,0.88,3.993457989424372,0.000608920498967075
0.89,0.89,4.078931863997383,0.001110318007408665
0.9,0.9,4.172702173830823,0.001484185697588681
0.91,0.91,4.276520444660791,0.0017000877680638643
0.92,0.92,4.392758853295813,0.002237141702043524
0.93,0.93,4.5247432293348755,0.005333179378957167
0.94,0.94,4.677344495607729,0.008619507416256035
0.95,0.95,4.858114234439013,0.03937741265199679
0.96,0.96,5.079703555908276,0.06687219173910734
0.97,0.97,5.365828979123919,
0.98,0.98,5.769735011060726,
0.99,0.99,6.461320680934716,
0.1,0.2,1.1467204006373648,2.7224690760413897e-07
0.1,0.3,0.0,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,1.7873901856317846,6.432527884349927e-07
0.2,0.4,1.351651942392443,7.346348503707847e-07
0.2,0.5,0.8317965641677489,1.5333240496915015e-06
0.2,0.6,0.0,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,2.0989357127981956,1.979800030415587e-06
0.3,0.5,1.8847752157086273,1.7531655045565816e-06
0.3,0.6,1.6538596199166302,2.1974306195814175e-06
0.3,0.7,1.3417092459390996,3.6598858475241824e-06
0.3,0.8,0.6555876770041491,2.414567686148664e-06
0.3,0.9,,
0.4,0.5,2.3373550796716733,3.1102328575008925e-06
0.4,0.6,2.2143565033183163,3.7942924139766245e-06
0.4,0.7,2.0253591891370695,1.076343301327718e-05
0.4,0.8,1.573641269753737,7.417672148152102e-06
0.4,0.9,,
0.5,0.6,2.5512438364419503,4.5225262133805656e-06
0.5,0.7,2.4337630818570544,7.2758891063937595e-06
0.5,0.8,2.0882727424954997,9.869423122103008e-06
0.5,0.9,,
0.6,0.7,2.7715112802169353,1.5564689726875666e-05
0.6,0.8,2.5341435514937785,2.2133394760240782e-05
0.6,0.9,1.279512022868854,2.1975269661927545e-05
0.7,0.8,2.996652378673365,4.526555084406427e-05
0.7,0.9,2.260867813191561,0.00015616455877865044
0.8,0.9,3.1868178261226445,0.00041074132267089164
