m,M,epsilon_of_M,avg_cost
0.07,0.07,1,0.009498016829036653
0.07,0.07,1,0.009286221537292394
0.07,0.07,1,0.009525846959990132
0.07,0.07,1,0.009803502242283827
0.07,0.07,1,0.010165162204184276
0.07,0.07,1,0.010442205289999474
0.07,0.07,1,0.010154732992733286
0.07,0.07,1,0.00989638794586896
0.07,0.07,1,0.009066482109687106
0.07,0.07,1,0.010034085910386212
0.07,0.07,1,0.00974899714894381
0.07,0.07,1,0.009378222797549204
0.08,0.08,1,0.009707868403155108
0.08,0.08,1,0.009821534812657741
0.08,0.08,1,0.009656433763121303
0.08,0.08,1,0.00936599324691922
0.08,0.08,1,0.010306320046795303
0.08,0.08,1,0.009977468668691548
0.08,0.08,1,0.010074370452634481
0.08,0.08,1,0.010246083597888677
0.08,0.08,1,0.010573353996638304
0.08,0.08,1,0.010249024671775213
0.08,0.08,1,0.009885935743958794
0.08,0.08,1,0.010506457676336577
0.08,0.08,1,0.01025557625581059
0.08,0.08,1,0.009776193752439674
0.08,0.08,1,0.00998729947291097
0.08,0.08,1,0.009861373467930914
0.08,0.08,1,0.009807495357339093
0.08,0.08,1,0.009858067934161802
0.08,0.08,1,0.011158177891046032
0.08,0.08,1,0.010036352776513208
0.09,0.09,1,0.011523541357570015
0.09,0.09,1,0.01126905065993484
0.09,0.09,1,0.009862065852751433
0.09,0.09,1,0.010265964181421004
0.09,0.09,1,0.009550569198130689
0.09,0.09,1,0.010061825532896607
0.09,0.09,1,0.009818360605407053
0.09,0.09,1,0.01028526226290865
0.09,0.09,1,0.010251436506625076
0.09,0.09,1,0.010390942496590626
0.09,0.09,1,0.009677330052479633
0.09,0.09,1,0.009904668872174444
0.09,0.09,1,0.010480649391687299
0.09,0.09,1,0.010132955708525375
0.09,0.09,1,0.009926269581382268
0.09,0.09,1,0.009676718881612267
0.09,0.09,1,0.010090778592503496
0.09,0.09,1,0.01043334382664256
0.09,0.09,1,0.010176557640462852
0.09,0.09,1,0.01050866241105659
0.1,0.1,1,0.010342561944240524
0.1,0.1,1,0.01063880932064183
0.1,0.1,1,0.010548758854663474
0.1,0.1,1,0.010789649776399445
0.1,0.1,1,0.009942537441244558
0.1,0.1,1,0.010654534204197992
0.1,0.1,1,0.010420058111914036
0.1,0.1,1,0.0103945027468112
0.1,0.1,1,0.0096111993791477
0.1,0.1,1,0.009481691380498395
0.1,0.1,1,0.009473982335795782
0.1,0.1,1,0.010962073707196233
0.1,0.1,1,0.010578607304214031
0.1,0.1,1,0.010272551422969822
0.1,0.1,1,0.009828201613889476
0.1,0.1,1,0.010382350249197914
0.1,0.1,1,0.010872925032784381
0.1,0.1,1,0.01050279850493663
0.1,0.1,1,0.010419502538497492
0.1,0.1,1,0.010480150214122045
0.11,0.11,1,0.01027373790062182
0.11,0.11,1,0.009703356260034433
0.11,0.11,1,0.01058002223259819
0.11,0.11,1,0.0108485805026289
0.11,0.11,1,0.010552898074260327
0.11,0.11,1,0.010547193057452147
0.11,0.11,1,0.010832225472807717
0.11,0.11,1,0.010479692692571077
0.11,0.11,1,0.010210525118982338
0.11,0.11,1,0.010193129315546137
0.11,0.11,1,0.01016426172801468
0.11,0.11,1,0.010246163199825985
0.11,0.11,1,0.011397972363496838
0.11,0.11,1,0.010044489982946265
0.11,0.11,1,0.010955090838441654
0.11,0.11,1,0.011058813365652531
0.11,0.11,1,0.009790693913020832
0.11,0.11,1,0.010806936891793677
0.11,0.11,1,0.010814577985891038
0.11,0.11,1,0.010987297495913019
0.12,0.12,1,0.010298768510019863
0.12,0.12,1,0.01049218209768285
0.12,0.12,1,0.010803622389017808
0.12,0.12,1,0.010487784993124355
0.12,0.12,1,0.010446302523132514
0.12,0.12,1,0.01032875274173441
0.12,0.12,1,0.010316794657130427
0.12,0.12,1,0.010479864591903192
0.12,0.12,1,0.010219265393399627
0.12,0.12,1,0.009747785366346134
0.12,0.12,1,0.010968502293623358
0.12,0.12,1,0.011174972928117994
0.12,0.12,1,0.01062140398410749
0.12,0.12,1,0.010238066743059356
0.12,0.12,1,0.010487497621577671
0.12,0.12,1,0.009676941601840686
0.12,0.12,1,0.010665245402080059
0.12,0.12,1,0.00994273151765201
0.12,0.12,1,0.00982494402452328
0.12,0.12,1,0.010273417840093137
0.13,0.13,1,0.010829492886596799
0.13,0.13,1,0.010644908470621743
0.13,0.13,1,0.010801304592176932
0.13,0.13,1,0.010472991337667761
0.13,0.13,1,0.010593696845189913
0.13,0.13,1,0.009742417776613279
0.13,0.13,1,0.011071730411037026
0.13,0.13,1,0.011276790382828403
0.13,0.13,1,0.01115643144112373
0.13,0.13,1,0.010020314015695912
0.13,0.13,1,0.010727482152435224
0.13,0.13,1,0.011297596455829458
0.13,0.13,1,0.010975761705219175
0.13,0.13,1,0.009941803952307503
0.13,0.13,1,0.010490851842371961
0.13,0.13,1,0.010326591535849845
0.13,0.13,1,0.01091183759861932
0.13,0.13,1,0.010650588022887396
0.13,0.13,1,0.009442867846721853
0.13,0.13,1,0.011136972884285066
0.14,0.14,1,0.010478465845282637
0.14,0.14,1,0.010131988646696559
0.14,0.14,1,0.011070303285024787
0.14,0.14,1,0.010397356761683779
0.14,0.14,1,0.010076333377724145
0.14,0.14,1,0.01021411505369039
0.14,0.14,1,0.011059874048795635
0.14,0.14,1,0.010425947399439084
0.14,0.14,1,0.010840909839601825
0.14,0.14,1,0.010405655502299653
0.14,0.14,1,0.011361518151216797
0.14,0.14,1,0.011631631614713114
0.14,0.14,1,0.010696247375369144
0.14,0.14,1,0.01042360309847106
0.14,0.14,1,0.010704836120016303
0.14,0.14,1,0.010237742146441717
0.14,0.14,1,0.010880304469670234
0.14,0.14,1,0.011010121135979857
0.14,0.14,1,0.010431836398417922
0.14,0.14,1,0.012411364344575211
0.15,0.15,1,0.010541814740876036
0.15,0.15,1,0.011530152446612827
0.15,0.15,1,0.010029819890509713
0.15,0.15,1,0.011088456881669742
0.15,0.15,1,0.01042586738652635
0.15,0.15,1,0.010378742210441825
0.15,0.15,1,0.011209805236609471
0.15,0.15,1,0.010914168167643875
0.15,0.15,1,0.010870463294447387
0.15,0.15,1,0.011953257823447732
0.15,0.15,1,0.01104406281201489
0.15,0.15,1,0.0112849114237526
0.15,0.15,1,0.011477356712173028
0.15,0.15,1,0.011442754905321574
0.15,0.15,1,0.011109092773801945
0.15,0.15,1,0.012065423139203765
0.15,0.15,1,0.010399996293075748
0.15,0.15,1,0.01039345035550619
0.15,0.15,1,0.010567778151742958
0.15,0.15,1,0.010529417010681691
0.16,0.16,1,0.010295532271253618
0.16,0.16,1,0.011704409777662407
0.16,0.16,1,0.01164511241169012
0.16,0.16,1,0.01115966727978454
0.16,0.16,1,0.012130534473938592
0.16,0.16,1,0.011259973724957163
0.16,0.16,1,0.010836783534738178
0.16,0.16,1,0.010753932707357278
0.16,0.16,1,0.01080037589772315
0.16,0.16,1,0.01033643621984649
0.16,0.16,1,0.010965965652988385
0.16,0.16,1,0.011793058717579488
0.16,0.16,1,0.011001162416804596
0.16,0.16,1,0.011782713361127227
0.16,0.16,1,0.010611293193660783
0.16,0.16,1,0.010442500941581482
0.16,0.16,1,0.010995666016848954
0.16,0.16,1,0.012240438217228495
0.16,0.16,1,0.010588139955452148
0.16,0.16,1,0.010717386229752731
0.17,0.17,1,0.01083313272886017
0.17,0.17,1,0.010425938503887124
0.17,0.17,1,0.010673609511055655
0.17,0.17,1,0.010453680456408139
0.17,0.17,1,0.011092838371843742
0.17,0.17,1,0.011439465092515687
0.17,0.17,1,0.010944114574028307
0.17,0.17,1,0.011658576793321353
0.17,0.17,1,0.011839714654040623
0.17,0.17,1,0.010323228451740113
0.17,0.17,1,0.01110778013802931
0.17,0.17,1,0.010793091440710967
0.17,0.17,1,0.010623904883438394
0.17,0.17,1,0.012131883730454455
0.17,0.17,1,0.011400863818902849
0.17,0.17,1,0.011229511626549494
0.17,0.17,1,0.01053642355755012
0.17,0.17,1,0.01082019629847173
0.17,0.17,1,0.011356305546659616
0.17,0.17,1,0.01208727258060364
0.18,0.18,1,0.010265893087238066
0.18,0.18,1,0.012137857411549722
0.18,0.18,1,0.010867556005729969
0.18,0.18,1,0.012183206074701119
0.18,0.18,1,0.01070105933495303
0.18,0.18,1,0.011154797905604428
0.18,0.18,1,0.010577559613237003
0.18,0.18,1,0.011082909359229334
0.18,0.18,1,0.011136166353637239
0.18,0.18,1,0.010146203301586956
0.18,0.18,1,0.012533225270545791
0.18,0.18,1,0.010613695811555444
0.18,0.18,1,0.011546948272367762
0.18,0.18,1,0.011435411319402226
0.18,0.18,1,0.011966714876388123
0.18,0.18,1,0.011055679140474908
0.18,0.18,1,0.011230304377256197
0.18,0.18,1,0.01101929429849387
0.18,0.18,1,0.010128552029346635
0.18,0.18,1,0.011203309359617972
0.19,0.19,1,0.011267527725315852
0.19,0.19,1,0.011983201650546789
0.19,0.19,1,0.012303299399507039
0.19,0.19,1,0.011190179156976903
0.19,0.19,1,0.01077274947577004
0.19,0.19,1,0.01194975104458193
0.19,0.19,1,0.011788381123517683
0.19,0.19,1,0.011197151257214603
0.19,0.19,1,0.011604813434378143
0.19,0.19,1,0.012217811288284093
0.19,0.19,1,0.011875918778233636
0.19,0.19,1,0.011823449020088172
0.19,0.19,1,0.011725955436694555
0.19,0.19,1,0.011371422699813248
0.19,0.19,1,0.010737688289382805
0.19,0.19,1,0.01186699863224872
0.19,0.19,1,0.011400635243724654
0.19,0.19,1,0.01153945460851366
0.19,0.19,1,0.0113209189995225
0.19,0.19,1,0.010988123500817308
0.2,0.2,1,0.011773462813705738
0.2,0.2,1,0.01072397056403382
0.2,0.2,1,0.011716692627405559
0.2,0.2,1,0.012225430397741278
0.2,0.2,1,0.0119198832642681
0.2,0.2,1,0.010916685295232542
0.2,0.2,1,0.010937308685545113
0.2,0.2,1,0.012507589545889474
0.2,0.2,1,0.010317523481108249
0.2,0.2,1,0.011215661172025663
0.2,0.2,1,0.01201043977075766
0.2,0.2,1,0.011045859582685039
0.2,0.2,1,0.011865207750943142
0.2,0.2,1,0.011103450752708882
0.2,0.2,1,0.012355422363010897
0.2,0.2,1,0.012311408522467884
0.2,0.2,1,0.011197571926508613
0.2,0.2,1,0.011752611582725276
0.2,0.2,1,0.012361965350658696
0.2,0.2,1,0.010444413475453157
0.21,0.21,1,0.011853271753650725
0.21,0.21,1,0.013176388838411601
0.21,0.21,1,0.01079737536207488
0.21,0.21,1,0.011808686464492426
0.21,0.21,1,0.011189709282087084
0.21,0.21,1,0.011866970764351673
0.21,0.21,1,0.011986623870440024
0.21,0.21,1,0.011665969572344035
0.21,0.21,1,0.012475900169253986
0.21,0.21,1,0.01335471377009855
0.21,0.21,1,0.011983491848365902
0.21,0.21,1,0.012756765868657018
0.21,0.21,1,0.011887325544130375
0.21,0.21,1,0.011348868749225591
0.21,0.21,1,0.011248422511325061
0.21,0.21,1,0.011419303977014668
0.21,0.21,1,0.013129953780316578
0.21,0.21,1,0.012230843155548714
0.21,0.21,1,0.011341932756313402
0.21,0.21,1,0.01157687251972768
0.22,0.22,1,0.012070682162414765
0.22,0.22,1,0.012829352031512389
0.22,0.22,1,0.013393426964748182
0.22,0.22,1,0.011939969524439716
0.22,0.22,1,0.011779284949810447
0.22,0.22,1,0.011863799110597031
0.22,0.22,1,0.010833929248282968
0.22,0.22,1,0.012260601867814339
0.22,0.22,1,0.0129470388442905
0.22,0.22,1,0.012732321708341368
0.22,0.22,1,0.012071062483572962
0.22,0.22,1,0.010836517749452563
0.22,0.22,1,0.01172131253987258
0.22,0.22,1,0.01167066157154604
0.22,0.22,1,0.011872465161891893
0.22,0.22,1,0.011990173282176058
0.22,0.22,1,0.012087280954256329
0.22,0.22,1,0.012095845864738415
0.22,0.22,1,0.012478841567792522
0.22,0.22,1,0.012634501207600969
0.23,0.23,1,0.012589947772040899
0.23,0.23,1,0.012448556774881272
0.23,0.23,1,0.011732901767274893
0.23,0.23,1,0.012119773845904314
0.23,0.23,1,0.012145939464519442
0.23,0.23,1,0.012286965290094723
0.23,0.23,1,0.011560387751775543
0.23,0.23,1,0.01289069488177695
0.23,0.23,1,0.012392220237128165
0.23,0.23,1,0.011887532556831774
0.23,0.23,1,0.012497594024844367
0.23,0.23,1,0.011124796128652885
0.23,0.23,1,0.01207899834767201
0.23,0.23,1,0.011757361718462742
0.23,0.23,1,0.013427974494443362
0.23,0.23,1,0.011209546570207401
0.23,0.23,1,0.011629180317318733
0.23,0.23,1,0.011852963150240776
0.23,0.23,1,0.01377796195590935
0.23,0.23,1,0.011672834093743234
0.24,0.24,1,0.013776368624943035
0.24,0.24,1,0.011367369343760448
0.24,0.24,1,0.011997078848952231
0.24,0.24,1,0.012791343365981096
0.24,0.24,1,0.013782827179313025
0.24,0.24,1,0.013734272827053251
0.24,0.24,1,0.01141539340435135
0.24,0.24,1,0.012678736382221955
0.24,0.24,1,0.011977376999121723
0.24,0.24,1,0.011468868775466969
0.24,0.24,1,0.012783449114454613
0.24,0.24,1,0.013039385603192101
0.24,0.24,1,0.012585685905563332
0.24,0.24,1,0.012607894065768848
0.24,0.24,1,0.012639937867058916
0.24,0.24,1,0.012515203032892244
0.24,0.24,1,0.011909410517662186
0.24,0.24,1,0.013492205291243684
0.24,0.24,1,0.01196865381570933
0.24,0.24,1,0.01228415585864414
0.25,0.25,1,0.012567828644394536
0.25,0.25,1,0.014181026655474398
0.25,0.25,1,0.01270411824096838
0.25,0.25,1,0.013157743430705722
0.25,0.25,1,0.01323205273696116
0.25,0.25,1,0.01317876664276802
0.25,0.25,1,0.01321536143075485
0.25,0.25,1,0.0116489342700246
0.25,0.25,1,0.011975578223396633
0.25,0.25,1,0.012263351396526593
0.25,0.25,1,0.013143051265066317
0.25,0.25,1,0.011227832478730645
0.25,0.25,1,0.01301975787453886
0.25,0.25,1,0.013789854120933615
0.25,0.25,1,0.012743435722359411
0.25,0.25,1,0.011654073526876658
0.25,0.25,1,0.012313102255695981
0.25,0.25,1,0.011434824166264988
0.25,0.25,1,0.01371762965608267
0.25,0.25,1,0.010941034134245475
0.26,0.26,1,0.012689645237344591
0.26,0.26,1,0.01270075258722533
0.26,0.26,1,0.01359098718604723
0.26,0.26,1,0.01246843685151815
0.26,0.26,1,0.012185681232963735
0.26,0.26,1,0.012085425569223585
0.26,0.26,1,0.014081818322730887
0.26,0.26,1,0.01301089066292539
0.26,0.26,1,0.012545896625609109
0.26,0.26,1,0.013363012887033043
0.26,0.26,1,0.013886776103825845
0.26,0.26,1,0.01437895065837494
0.26,0.26,1,0.01209290203095455
0.26,0.26,1,0.011505891562845674
0.26,0.26,1,0.013681466605784698
0.26,0.26,1,0.014283616877369256
0.26,0.26,1,0.011913322581810975
0.26,0.26,1,0.011885799869625372
0.26,0.26,1,0.012602606885732488
0.26,0.26,1,0.01173558280675037
0.27,0.27,1,0.012617786426322034
0.27,0.27,1,0.013192253821451071
0.27,0.27,1,0.013121385338594168
0.27,0.27,1,0.01287084228510646
0.27,0.27,1,0.013517341041785215
0.27,0.27,1,0.014775754855673671
0.27,0.27,1,0.012269803676371411
0.27,0.27,1,0.012554989068870686
0.27,0.27,1,0.011317860177653986
0.27,0.27,1,0.015209173775464541
0.27,0.27,1,0.013116837460349043
0.27,0.27,1,0.012647787685607214
0.27,0.27,1,0.013553888681151984
0.27,0.27,1,0.01351076563486047
0.27,0.27,1,0.012636356177584655
0.27,0.27,1,0.012700588899067784
0.27,0.27,1,0.011576365597403774
0.27,0.27,1,0.013188574528643646
0.27,0.27,1,0.014368174313703373
0.27,0.27,1,0.012948296156631458
0.28,0.28,1,0.012271796829869265
0.28,0.28,1,0.011708344589340452
0.28,0.28,1,0.012711218028399899
0.28,0.28,1,0.01368779853126246
0.28,0.28,1,0.01244218652944104
0.28,0.28,1,0.013221980404337225
0.28,0.28,1,0.015666957367187134
0.28,0.28,1,0.011590271482957264
0.28,0.28,1,0.012833014750974857
0.28,0.28,1,0.013022269596802112
0.28,0.28,1,0.012408040874117848
0.28,0.28,1,0.012745589554526133
0.28,0.28,1,0.011266441139669316
0.28,0.28,1,0.01267755398310821
0.28,0.28,1,0.01321338124840138
0.28,0.28,1,0.016189155692359375
0.28,0.28,1,0.012447357483622856
0.28,0.28,1,0.015384093416155254
0.28,0.28,1,0.012307801645845018
0.28,0.28,1,0.013818609192562307
0.29,0.29,1,0.01444245233485897
0.29,0.29,1,0.013252899719010322
0.29,0.29,1,0.012627222048801779
0.29,0.29,1,0.013077904533357184
0.29,0.29,1,0.01248506579625054
0.29,0.29,1,0.013427825199581982
0.29,0.29,1,0.012940020149545614
0.29,0.29,1,0.014401154243859406
0.29,0.29,1,0.011422850977487017
0.29,0.29,1,0.013658516143253844
0.29,0.29,1,0.014204874507811703
0.29,0.29,1,0.012480840037162948
0.29,0.29,1,0.013663565612450678
0.29,0.29,1,0.011849369373047534
0.29,0.29,1,0.013341964529394065
0.29,0.29,1,0.01332977387792359
0.29,0.29,1,0.01372583777232448
0.29,0.29,1,0.014277282454942369
0.29,0.29,1,0.014013849472882823
0.29,0.29,1,0.01359150450554279
0.3,0.3,1,0.015274539644278582
0.3,0.3,1,0.014206255389737717
0.3,0.3,1,0.013965417168571387
0.3,0.3,1,0.012350978327626631
0.3,0.3,1,0.013988327307832917
0.3,0.3,1,0.0149997195111713
0.3,0.3,1,0.012274147735921595
0.3,0.3,1,0.014269146949225204
0.3,0.3,1,0.012996494813014884
0.3,0.3,1,0.0118999196602562
0.3,0.3,1,0.015354336503146758
0.3,0.3,1,0.013193330933996838
0.3,0.3,1,0.015336031370529761
0.3,0.3,1,0.01313165672506546
0.3,0.3,1,0.014548263651405931
0.3,0.3,1,0.013043814468511052
0.3,0.3,1,0.014430053399126851
0.3,0.3,1,0.013890420788359134
0.3,0.3,1,0.0132189136179593
0.3,0.3,1,0.011876685696684076
0.31,0.31,1,0.013862307848481843
0.31,0.31,1,0.013425818588904905
0.31,0.31,1,0.011975590992809702
0.31,0.31,1,0.014534290791517754
0.31,0.31,1,0.013542793715584898
0.31,0.31,1,0.013467173958679938
0.31,0.31,1,0.012706498651068118
0.31,0.31,1,0.01345528223200667
0.31,0.31,1,0.015220528625969013
0.31,0.31,1,0.01297668871238699
0.31,0.31,1,0.012528475760482485
0.31,0.31,1,0.013286833472472465
0.31,0.31,1,0.013691502455943501
0.31,0.31,1,0.01334295352776625
0.31,0.31,1,0.013594160803580994
0.31,0.31,1,0.012419078396648114
0.31,0.31,1,0.013345534879567208
0.31,0.31,1,0.013866481920009263
0.31,0.31,1,0.01381603678427836
0.31,0.31,1,0.015505188286003507
0.32,0.32,1,0.013960845313655693
0.32,0.32,1,0.01505268650649817
0.32,0.32,1,0.01236371796218163
0.32,0.32,1,0.015241137595985554
0.32,0.32,1,0.014878351112541743
0.32,0.32,1,0.013438377576896749
0.32,0.32,1,0.01470631358672785
0.32,0.32,1,0.015034025302960554
0.32,0.32,1,0.01276221336830111
0.32,0.32,1,0.011679690095895362
0.32,0.32,1,0.012022640419083113
0.32,0.32,1,0.013642451368130977
0.32,0.32,1,0.01362237654878969
0.32,0.32,1,0.013664046350106806
0.32,0.32,1,0.014291702069424624
0.32,0.32,1,0.015458056398375048
0.32,0.32,1,0.013448615802830579
0.32,0.32,1,0.014992499696506359
0.32,0.32,1,0.014693970044288965
0.32,0.32,1,0.014879475054638144
0.33,0.33,1,0.014374265454367118
0.33,0.33,1,0.012916611932928864
0.33,0.33,1,0.015348972218897633
0.33,0.33,1,0.014435580873021343
0.33,0.33,1,0.013753730946065596
0.33,0.33,1,0.014207509164843654
0.33,0.33,1,0.015685854096208145
0.33,0.33,1,0.01691588939637158
0.33,0.33,1,0.013601632848496938
0.33,0.33,1,0.014400958328128386
0.33,0.33,1,0.015070761495870635
0.33,0.33,1,0.0137958778053785
0.33,0.33,1,0.014895245082164416
0.33,0.33,1,0.013165754141611672
0.33,0.33,1,0.015472986826627694
0.33,0.33,1,0.014356696049658842
0.33,0.33,1,0.013146441913969745
0.33,0.33,1,0.013431778678938931
0.33,0.33,1,0.0172451813880442
0.33,0.33,1,0.013784556483495072
0.34,0.34,1,0.012738353108778116
0.34,0.34,1,0.012862493386776764
0.34,0.34,1,0.013460217633499003
0.34,0.34,1,0.014464469525132785
0.34,0.34,1,0.014151885132647141
0.34,0.34,1,0.014633208249728172
0.34,0.34,1,0.01565280935266798
0.34,0.34,1,0.01441696993986923
0.34,0.34,1,0.013669375042238797
0.34,0.34,1,0.014678184332903674
0.34,0.34,1,0.014371810534122488
0.34,0.34,1,0.014230687637514169
0.34,0.34,1,0.013405175114451204
0.34,0.34,1,0.014108788650267693
0.34,0.34,1,0.015462664269803882
0.34,0.34,1,0.014730609032654282
0.34,0.34,1,0.015182843419318299
0.34,0.34,1,0.015355225722498225
0.34,0.34,1,0.015950781689597553
0.34,0.34,1,0.01328187249708747
0.35,0.35,1,0.011938143262445971
0.35,0.35,1,0.013266804369047454
0.35,0.35,1,0.015053555387422797
0.35,0.35,1,0.014912006225990562
0.35,0.35,1,0.013222732533091216
0.35,0.35,1,0.014169799700295712
0.35,0.35,1,0.01591187818151675
0.35,0.35,1,0.014400369509500776
0.35,0.35,1,0.014862499290160763
0.35,0.35,1,0.016582871664618713
0.35,0.35,1,0.01596524523280403
0.35,0.35,1,0.013273711438260727
0.35,0.35,1,0.015009916962233529
0.35,0.35,1,0.013349254923240439
0.35,0.35,1,0.013844049972485449
0.35,0.35,1,0.016000825923883008
0.35,0.35,1,0.015384098673793973
0.35,0.35,1,0.014798997428443553
0.35,0.35,1,0.014958090197383547
0.35,0.35,1,0.015026879146543737
0.36,0.36,1,0.01394430364263592
0.36,0.36,1,0.015531606485354513
0.36,0.36,1,0.01522708515180633
0.36,0.36,1,0.01467450319000006
0.36,0.36,1,0.01406269720505998
0.36,0.36,1,0.01376773238905756
0.36,0.36,1,0.01380821857612638
0.36,0.36,1,0.015526474246132493
0.36,0.36,1,0.016792762337908447
0.36,0.36,1,0.012463211637870932
0.36,0.36,1,0.014102927840222936
0.36,0.36,1,0.0144743284838651
0.36,0.36,1,0.015557564339050303
