m,M,epsilon_of_M,avg_cost
0.0,0.0,1.0,0.009375492499766623
0.0,0.0,1.0,0.009351138131110602
0.0,0.0,1.0,0.00909378767040635
0.0,0.0,1.0,0.009082626658008111
0.0,0.0,1.0,0.009107100021898705
0.0,0.0,1.0,0.009170046134303942
0.0,0.0,1.0,0.009214618902638494
0.0,0.0,1.0,0.009395035895471417
0.0,0.0,1.0,0.009274318883948827
0.0,0.0,1.0,0.009293432894886034
0.0,0.0,1.0,0.009262432688295002
0.0,0.0,1.0,0.00868353120778765
0.0,0.0,1.0,0.008835675689116978
0.0,0.0,1.0,0.009360016164814538
0.0,0.0,1.0,0.009215745293485761
0.0,0.0,1.0,0.009315465010670322
0.0,0.0,1.0,0.009332409386654484
0.0,0.0,1.0,0.009074573180118822
0.0,0.0,1.0,0.008985202912576555
0.0,0.0,1.0,0.009354138815536064
0.01,0.01,1.0063647580360116,0.009377909243633678
0.01,0.01,1.0063647580360116,0.00942605948851529
0.01,0.01,1.0063647580360116,0.00942661265169193
0.01,0.01,1.0063647580360116,0.009518675403593971
0.01,0.01,1.0063647580360116,0.00927957444626251
0.01,0.01,1.0063647580360116,0.008972373789451626
0.01,0.01,1.0063647580360116,0.00907731129708367
0.01,0.01,1.0063647580360116,0.00883069335505784
0.01,0.01,1.0063647580360116,0.009477023752155376
0.01,0.01,1.0063647580360116,0.009455311674043464
0.01,0.01,1.0063647580360116,0.009258432408532061
0.01,0.01,1.0063647580360116,0.009338792852555691
0.01,0.01,1.0063647580360116,0.009448015416947517
0.01,0.01,1.0063647580360116,0.009183070763540602
0.01,0.01,1.0063647580360116,0.009460627785289565
0.01,0.01,1.0063647580360116,0.009556508566603956
0.01,0.01,1.0063647580360116,0.009473180115690533
0.01,0.01,1.0063647580360116,0.009019504742318812
0.01,0.01,1.0063647580360116,0.009609099938836622
0.01,0.01,1.0063647580360116,0.009356049396217458
0.02,0.02,1.0128179179349632,0.009179539981774308
0.02,0.02,1.0128179179349632,0.009253726660981195
0.02,0.02,1.0128179179349632,0.009614985170227772
0.02,0.02,1.0128179179349632,0.009114628627435362
0.02,0.02,1.0128179179349632,0.009497147989336537
0.02,0.02,1.0128179179349632,0.009219898432604819
0.02,0.02,1.0128179179349632,0.009076213754526033
0.02,0.02,1.0128179179349632,0.009207801931716301
0.02,0.02,1.0128179179349632,0.00936051301299148
0.02,0.02,1.0128179179349632,0.009345813415377421
0.02,0.02,1.0128179179349632,0.009731965630737294
0.02,0.02,1.0128179179349632,0.009505197247365607
0.02,0.02,1.0128179179349632,0.009246205301177965
0.02,0.02,1.0128179179349632,0.009852299326047854
0.02,0.02,1.0128179179349632,0.009716502015130687
0.02,0.02,1.0128179179349632,0.009710838831205458
0.02,0.02,1.0128179179349632,0.009263507012725459
0.02,0.02,1.0128179179349632,0.009849788585409197
0.02,0.02,1.0128179179349632,0.009413658384223823
0.02,0.02,1.0128179179349632,0.009320709687454435
0.03,0.03,1.0193614715465262,0.00924674696928318
0.03,0.03,1.0193614715465262,0.009350885957783616
0.03,0.03,1.0193614715465262,0.009967717201223265
0.03,0.03,1.0193614715465262,0.009540726108704534
0.03,0.03,1.0193614715465262,0.009807752779254263
0.03,0.03,1.0193614715465262,0.009896194325674935
0.03,0.03,1.0193614715465262,0.00911694196320317
0.03,0.03,1.0193614715465262,0.009353736915511642
0.03,0.03,1.0193614715465262,0.009737671622062646
0.03,0.03,1.0193614715465262,0.00975801000725354
0.03,0.03,1.0193614715465262,0.009323446514398816
0.03,0.03,1.0193614715465262,0.009215876566715384
0.03,0.03,1.0193614715465262,0.00975045609241136
0.03,0.03,1.0193614715465262,0.009551778408528862
0.03,0.03,1.0193614715465262,0.009506588282066844
0.03,0.03,1.0193614715465262,0.009440512563455109
0.03,0.03,1.0193614715465262,0.009674676017731029
0.03,0.03,1.0193614715465262,0.00946765191593013
0.03,0.03,1.0193614715465262,0.009010430134392051
0.03,0.03,1.0193614715465262,0.009691309580542996
0.04,0.04,1.025997474660967,0.00985392719980979
0.04,0.04,1.025997474660967,0.009138203266936418
0.04,0.04,1.025997474660967,0.009466708076274075
0.04,0.04,1.025997474660967,0.009521313625507405
0.04,0.04,1.025997474660967,0.009336729547210041
0.04,0.04,1.025997474660967,0.009389532983826089
0.04,0.04,1.025997474660967,0.009518067471434582
0.04,0.04,1.025997474660967,0.009813536467240223
0.04,0.04,1.025997474660967,0.0087691601411233
0.04,0.04,1.025997474660967,0.009563033034591089
0.04,0.04,1.025997474660967,0.00968751692063504
0.04,0.04,1.025997474660967,0.009294292315775953
0.04,0.04,1.025997474660967,0.009253435579883937
0.04,0.04,1.025997474660967,0.009457082138839027
0.04,0.04,1.025997474660967,0.009733203330467398
0.04,0.04,1.025997474660967,0.009640792784542053
0.04,0.04,1.025997474660967,0.009603683183959821
0.04,0.04,1.025997474660967,0.00882079283687416
0.04,0.04,1.025997474660967,0.00932166481616709
0.04,0.04,1.025997474660967,0.009463190698862887
0.05,0.05,1.0327280497178846,0.009303157302988127
0.05,0.05,1.0327280497178846,0.00992624555320643
0.05,0.05,1.0327280497178846,0.01008607395877316
0.05,0.05,1.0327280497178846,0.00953247308605447
0.05,0.05,1.0327280497178846,0.009458113298035486
0.05,0.05,1.0327280497178846,0.009207281880755872
0.05,0.05,1.0327280497178846,0.010022853707392684
0.05,0.05,1.0327280497178846,0.00899316242607473
0.05,0.05,1.0327280497178846,0.009801823266074794
0.05,0.05,1.0327280497178846,0.009318906332318225
0.05,0.05,1.0327280497178846,0.009495868862993756
0.05,0.05,1.0327280497178846,0.009677763205273216
0.05,0.05,1.0327280497178846,0.009715188449447435
0.05,0.05,1.0327280497178846,0.009607356560826083
0.05,0.05,1.0327280497178846,0.009457366357241917
0.05,0.05,1.0327280497178846,0.00972632486677384
0.05,0.05,1.0327280497178846,0.009780538560561066
0.05,0.05,1.0327280497178846,0.009440755362840402
0.05,0.05,1.0327280497178846,0.009735952339265856
0.05,0.05,1.0327280497178846,0.009973773107369216
0.06,0.06,1.0395553886588502,0.00968727327777356
0.06,0.06,1.0395553886588502,0.009276341087252081
0.06,0.06,1.0395553886588502,0.009644575471358826
0.06,0.06,1.0395553886588502,0.00935700746471245
0.06,0.06,1.0395553886588502,0.009722985020445551
0.06,0.06,1.0395553886588502,0.009782972335197218
0.06,0.06,1.0395553886588502,0.009937107259830607
0.06,0.06,1.0395553886588502,0.009969286612712385
0.06,0.06,1.0395553886588502,0.009904128809037559
0.06,0.06,1.0395553886588502,0.010249246200674477
0.06,0.06,1.0395553886588502,0.009484774313006742
0.06,0.06,1.0395553886588502,0.00923755185961915
0.06,0.06,1.0395553886588502,0.010325581031766892
0.06,0.06,1.0395553886588502,0.010776586448668614
0.06,0.06,1.0395553886588502,0.009294220472769702
0.06,0.06,1.0395553886588502,0.009504495658979895
0.06,0.06,1.0395553886588502,0.00977787985278141
0.06,0.06,1.0395553886588502,0.010135729243773843
0.06,0.06,1.0395553886588502,0.009439077521402654
0.06,0.06,1.0395553886588502,0.009646023514204906
0.07,0.07,1.0464817559332042,0.010189538241641954
0.07,0.07,1.0464817559332042,0.00995278433364928
0.07,0.07,1.0464817559332042,0.009463100020304644
0.07,0.07,1.0464817559332042,0.009708451768709521
0.07,0.07,1.0464817559332042,0.010212991679507675
0.07,0.07,1.0464817559332042,0.010228269607004745
0.07,0.07,1.0464817559332042,0.009443285584188834
0.07,0.07,1.0464817559332042,0.009941346184810455
0.07,0.07,1.0464817559332042,0.010066630401751212
0.07,0.07,1.0464817559332042,0.009824359441024087
0.07,0.07,1.0464817559332042,0.010260001001705878
0.07,0.07,1.0464817559332042,0.009942010616463793
0.07,0.07,1.0464817559332042,0.009820488538254183
0.07,0.07,1.0464817559332042,0.009840700631416762
0.07,0.07,1.0464817559332042,0.009657330993449129
0.07,0.07,1.0464817559332042,0.010429656785016186
