m,M,epsilon_of_M,avg_cost
0.0,0.0,2.0,0.008487351253507336
0.0,0.0,2.0,0.008704336852250442
0.0,0.0,2.0,0.008575494613942174
0.0,0.0,2.0,0.008456585371312936
0.0,0.0,2.0,0.008051691021716295
0.0,0.0,2.0,0.00845610993537177
0.0,0.0,2.0,0.008632095746540032
0.0,0.0,2.0,0.008623264166997945
0.0,0.0,2.0,0.007869764976726736
0.0,0.0,2.0,0.008451646313110829
0.0,0.0,2.0,0.007921695802996492
0.0,0.0,2.0,0.008545763471957159
0.0,0.0,2.0,0.008749434458052466
0.0,0.0,2.0,0.008420524155908764
0.0,0.0,2.0,0.008565602924054658
0.0,0.0,2.0,0.008200216272937077
0.0,0.0,2.0,0.008220308081812318
0.0,0.0,2.0,0.008510288205266517
0.0,0.0,2.0,0.008249908477693562
0.0,0.0,2.0,0.00778076429299326
0.01,0.01,1.9913157536841375,0.008332960644672932
0.01,0.01,1.9913157536841375,0.008585716653395352
0.01,0.01,1.9913157536841375,0.008063184052531685
0.01,0.01,1.9913157536841375,0.008111121062307047
0.01,0.01,1.9913157536841375,0.008975118043454489
0.01,0.01,1.9913157536841375,0.008539236439479923
0.01,0.01,1.9913157536841375,0.00834129841904208
0.01,0.01,1.9913157536841375,0.008589799348083292
0.01,0.01,1.9913157536841375,0.008710060450953034
0.01,0.01,1.9913157536841375,0.007965918523861292
0.01,0.01,1.9913157536841375,0.00853942789029509
0.01,0.01,1.9913157536841375,0.00872301027980894
0.01,0.01,1.9913157536841375,0.008409878747873814
0.01,0.01,1.9913157536841375,0.008402590154473498
0.01,0.01,1.9913157536841375,0.00826625583167825
0.01,0.01,1.9913157536841375,0.008515236364648597
0.01,0.01,1.9913157536841375,0.008374449070864192
0.01,0.01,1.9913157536841375,0.008678006638572395
0.01,0.01,1.9913157536841375,0.00845151462161612
0.01,0.01,1.9913157536841375,0.008212510423688944
0.02,0.02,1.9825554300779646,0.008409910986367335
0.02,0.02,1.9825554300779646,0.008444579935312332
0.02,0.02,1.9825554300779646,0.008349634865993072
0.02,0.02,1.9825554300779646,0.008449573740698322
0.02,0.02,1.9825554300779646,0.007664485813114591
0.02,0.02,1.9825554300779646,0.008390930224875531
0.02,0.02,1.9825554300779646,0.008832821612862423
0.02,0.02,1.9825554300779646,0.008575000108605813
0.02,0.02,1.9825554300779646,0.007999090259982264
0.02,0.02,1.9825554300779646,0.008627973140495338
0.02,0.02,1.9825554300779646,0.008785122261124692
0.02,0.02,1.9825554300779646,0.008476477293125721
0.02,0.02,1.9825554300779646,0.008600917403651253
0.02,0.02,1.9825554300779646,0.008105411089652004
0.02,0.02,1.9825554300779646,0.008283719684867841
0.02,0.02,1.9825554300779646,0.00846434689970305
0.02,0.02,1.9825554300779646,0.008504382514751335
0.02,0.02,1.9825554300779646,0.00880229493441973
0.02,0.02,1.9825554300779646,0.008285907289665382
0.02,0.02,1.9825554300779646,0.00836260778879945
0.03,0.03,1.9737176844607265,0.008779324175071206
0.03,0.03,1.9737176844607265,0.008297157888207287
0.03,0.03,1.9737176844607265,0.008275108837762295
0.03,0.03,1.9737176844607265,0.00850529327716532
0.03,0.03,1.9737176844607265,0.008706788558375554
0.03,0.03,1.9737176844607265,0.008875166410914147
0.03,0.03,1.9737176844607265,0.007754440493347861
0.03,0.03,1.9737176844607265,0.008605093212431313
0.03,0.03,1.9737176844607265,0.008285365758781535
0.03,0.03,1.9737176844607265,0.008197577211069262
0.03,0.03,1.9737176844607265,0.008550043563551735
0.03,0.03,1.9737176844607265,0.008394813394615985
0.03,0.03,1.9737176844607265,0.0078124375499968235
0.03,0.03,1.9737176844607265,0.00837398348346462
0.03,0.03,1.9737176844607265,0.008409432753297894
0.03,0.03,1.9737176844607265,0.008539037600313463
0.03,0.03,1.9737176844607265,0.00842578970176358
0.03,0.03,1.9737176844607265,0.007891667141711292
0.03,0.03,1.9737176844607265,0.008809630871524624
0.03,0.03,1.9737176844607265,0.008063340681768805
0.04,0.04,1.9648011361401643,0.008023478756883157
0.04,0.04,1.9648011361401643,0.008659397387979096
0.04,0.04,1.9648011361401643,0.008826278890292406
0.04,0.04,1.9648011361401643,0.008451560916135746
0.04,0.04,1.9648011361401643,0.008837224155492653
0.04,0.04,1.9648011361401643,0.008789936355092802
0.04,0.04,1.9648011361401643,0.008882771240784137
0.04,0.04,1.9648011361401643,0.008550011640400732
0.04,0.04,1.9648011361401643,0.008582319628253326
0.04,0.04,1.9648011361401643,0.008642620192546352
0.04,0.04,1.9648011361401643,0.008484186261274283
0.04,0.04,1.9648011361401643,0.008597328990218221
0.04,0.04,1.9648011361401643,0.008194722829386382
0.04,0.04,1.9648011361401643,0.008315285045367273
0.04,0.04,1.9648011361401643,0.008790344104577378
0.04,0.04,1.9648011361401643,0.00839396129309804
0.04,0.04,1.9648011361401643,0.008949180495648018
0.04,0.04,1.9648011361401643,0.007904569620263651
0.04,0.04,1.9648011361401643,0.008455819465968966
0.04,0.04,1.9648011361401643,0.008523149164123587
0.05,0.05,1.9558043671579695,0.008786945416163977
0.05,0.05,1.9558043671579695,0.00865361202072615
0.05,0.05,1.9558043671579695,0.007861565509122245
0.05,0.05,1.9558043671579695,0.008673312878671211
0.05,0.05,1.9558043671579695,0.008343215654266626
0.05,0.05,1.9558043671579695,0.008517382916033003
0.05,0.05,1.9558043671579695,0.008248731933973224
0.05,0.05,1.9558043671579695,0.008640550887712319
0.05,0.05,1.9558043671579695,0.008127447939622943
0.05,0.05,1.9558043671579695,0.008975500163776835
0.05,0.05,1.9558043671579695,0.008853983137016666
0.05,0.05,1.9558043671579695,0.008180700206783135
0.05,0.05,1.9558043671579695,0.0086715111873723
0.05,0.05,1.9558043671579695,0.007762368873509741
0.05,0.05,1.9558043671579695,0.007436514023170093
0.05,0.05,1.9558043671579695,0.008133920279622285
0.05,0.05,1.9558043671579695,0.008737516771933913
0.05,0.05,1.9558043671579695,0.007893830782257655
0.05,0.05,1.9558043671579695,0.008545446516607267
0.05,0.05,1.9558043671579695,0.007486448293520886
0.06,0.06,1.9467259209364778,0.008603864302284237
0.06,0.06,1.9467259209364778,0.008634260742425195
0.06,0.06,1.9467259209364778,0.008658143180849318
0.06,0.06,1.9467259209364778,0.008543231694523298
0.06,0.06,1.9467259209364778,0.008713624515846449
0.06,0.06,1.9467259209364778,0.008725386160886174
0.06,0.06,1.9467259209364778,0.008247254779682994
0.06,0.06,1.9467259209364778,0.008241218290403824
0.06,0.06,1.9467259209364778,0.008616498158915438
0.06,0.06,1.9467259209364778,0.008322739882400827
0.06,0.06,1.9467259209364778,0.008282768067614556
0.06,0.06,1.9467259209364778,0.008312965512727578
0.06,0.06,1.9467259209364778,0.008435746094091786
0.06,0.06,1.9467259209364778,0.0082736424369698
0.06,0.06,1.9467259209364778,0.008523720996325777
0.06,0.06,1.9467259209364778,0.008560063863332792
0.06,0.06,1.9467259209364778,0.008423588362415236
0.06,0.06,1.9467259209364778,0.00846688844311772
0.06,0.06,1.9467259209364778,0.008279228596292371
0.06,0.06,1.9467259209364778,0.00838970284975598
0.07,0.07,1.9375643008633663,0.008638191261610726
0.07,0.07,1.9375643008633663,0.008074925328259468
0.07,0.07,1.9375643008633663,0.008655175050092504
0.07,0.07,1.9375643008633663,0.007994774920894046
0.07,0.07,1.9375643008633663,0.00853443540773922
0.07,0.07,1.9375643008633663,0.008327817082082248
0.07,0.07,1.9375643008633663,0.008406648743261145
0.07,0.07,1.9375643008633663,0.00826853806832787
0.07,0.07,1.9375643008633663,0.008486532409789083
0.07,0.07,1.9375643008633663,0.008351110378723343
0.07,0.07,1.9375643008633663,0.008411520004027487
0.07,0.07,1.9375643008633663,0.008408084358777514
0.07,0.07,1.9375643008633663,0.008313619429373401
0.07,0.07,1.9375643008633663,0.008772411014377231
0.07,0.07,1.9375643008633663,0.00903111143121905
0.07,0.07,1.9375643008633663,0.008093326250897924
0.07,0.07,1.9375643008633663,0.008649489318085464
0.07,0.07,1.9375643008633663,0.008324731059946501
0.07,0.07,1.9375643008633663,0.008633312501727431
0.07,0.07,1.9375643008633663,0.008192228205138645
0.08,0.08,1.9283179688109169,0.008062089156940988
0.08,0.08,1.9283179688109169,0.008564960630601068
0.08,0.08,1.9283179688109169,0.008735691084645857
0.08,0.08,1.9283179688109169,0.008335558617269024
0.08,0.08,1.9283179688109169,0.008387250949585668
0.08,0.08,1.9283179688109169,0.008489122097988331
0.08,0.08,1.9283179688109169,0.008458377519778558
0.08,0.08,1.9283179688109169,0.008088912150770096
0.08,0.08,1.9283179688109169,0.008558278921607926
0.08,0.08,1.9283179688109169,0.008524693706778837
0.08,0.08,1.9283179688109169,0.008645319872662456
0.08,0.08,1.9283179688109169,0.008499238092836554
0.08,0.08,1.9283179688109169,0.008775971350335973
