m,M,epsilon_of_M,stat_avg_cost
0.52,0.52,2.660995877250593,0.01912705259556461
0.53,0.53,2.68059242164071,0.018473744531828443
0.54,0.54,2.700639636501873,0.019000526142976603
0.55,0.55,2.7211574210973755,0.02008128778863583
0.56,0.56,2.7421670168240397,0.022169462570018734
0.57,0.57,2.763691130655144,0.022048821283999938
0.58,0.58,2.7857540731098784,0.02239939581786923
0.59,0.59,2.8083819128502,0.022605616551910575
0.6,0.6,2.831602650369225,0.02275690215687943
0.61,0.61,2.855446413672155,0.025004912562904234
0.62,0.62,2.8799456793783946,0.024989958806220507
0.63,0.63,2.9051355233138145,0.025620040561050793
0.64,0.64,2.931053905442829,0.02494113465001136
0.65,0.65,2.95774199494668,0.0259221920474421
0.66,0.66,2.985244542433038,0.02691464828308817
0.67,0.67,3.0136103077223804,0.027472672670208354
0.68,0.68,3.0428925534766895,0.02872432532069847
0.69,0.69,3.0731496172186197,0.030807851522299888
0.7,0.7,3.104445577171043,0.03200366996304202
0.71,0.71,3.1368510310107336,0.03378191238350975
0.72,0.72,3.170444011323111,0.03494894668979203
0.73,0.73,3.2053110676045664,0.034278470767513294
0.74,0.74,3.2415485525495074,0.036168712214943256
0.75,0.75,3.279264160727922,0.04008684263763131
0.76,0.76,3.318578781517183,0.03834611044828097
0.77,0.77,3.359628746598797,0.04140246935334314
0.78,0.78,3.4025685773451384,0.04518195788235054
0.79,0.79,3.447574371755846,0.044294406137344755
0.8,0.8,3.494848018357563,0.043611993249762976
0.81,0.81,3.5446224918584006,0.05884009987547519
0.82,0.82,3.597168581915659,0.053028944894787475
0.83,0.83,3.6528035471769607,0.06168776143595056
0.84,0.84,3.711902395977565,0.06857591852061466
0.85,0.85,3.7749128125581555,0.0635305194759233
0.86,0.86,3.8423752408103873,0.07175159354177597
0.87,0.87,3.9149504238822517,0.09623851496286222
0.88,0.88,3.993457989424372,0.0907588440623266
0.89,0.89,4.078931863997383,0.09372738423767121
0.9,0.9,4.172702173830823,0.1046597284001393
0.91,0.91,4.276520444660791,0.11728684283558857
0.92,0.92,4.392758853295813,0.13646810413370142
0.93,0.93,4.5247432293348755,0.16340464385739095
0.94,0.94,4.677344495607729,0.18886599600253012
0.95,0.95,4.858114234439013,0.2736440035059979
0.96,0.96,5.079703555908276,0.3068955998862376
0.97,0.97,5.365828979123919,inf
0.98,0.98,5.769735011060726,inf
0.99,0.99,6.461320680934716,inf
0.1,0.2,1.1467204006373648,0.010428319480199438
0.1,0.3,0.0,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,1.7873901856317846,0.011769597275972132
0.2,0.4,1.351651942392443,0.012542552503838825
0.2,0.5,0.8317965641677489,0.013657498663246859
0.2,0.6,0.0,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,2.0989357127981956,0.013675672885211019
0.3,0.5,1.8847752157086273,0.014378737933496182
0.3,0.6,1.6538596199166302,0.015244839065454702
0.3,0.7,1.3417092459390996,0.016552927850816572
0.3,0.8,0.6555876770041491,0.018351372474123488
0.3,0.9,,
0.4,0.5,2.3373550796716733,0.016242927677973015
0.4,0.6,2.2143565033183163,0.01691234038830592
0.4,0.7,2.0253591891370695,0.018863516322090778
0.4,0.8,1.573641269753737,0.019990831605482644
0.4,0.9,,
0.5,0.6,2.5512438364419503,0.018519220718886904
0.5,0.7,2.4337630818570544,0.021871719612673143
0.5,0.8,2.0882727424954997,0.023863414710128726
0.5,0.9,,
0.6,0.7,2.7715112802169353,0.02551318865168578
0.6,0.8,2.5341435514937785,0.02746458211741893
0.6,0.9,1.279512022868854,0.0339544926357192
