m,M,epsilon_of_M,avg_cost
0.09,0.09,0.25,0.010598787163400725
0.09,0.09,0.25,0.011296122970238277
0.09,0.09,0.25,0.010195790762348689
0.09,0.09,0.25,0.010574427827953911
0.09,0.09,0.25,0.010369662270224926
0.09,0.09,0.25,0.010620507388326579
0.09,0.09,0.25,0.011261641583128113
0.09,0.09,0.25,0.010841802572854047
0.09,0.09,0.25,0.010316897922602385
0.09,0.09,0.25,0.010216748760879172
0.09,0.09,0.25,0.010822394054205453
0.09,0.09,0.25,0.01141479800694786
0.09,0.09,0.25,0.011113289434186682
0.09,0.09,0.25,0.010725120115193314
0.09,0.09,0.25,0.010132717279478346
0.09,0.09,0.25,0.010890286635293638
0.09,0.09,0.25,0.010680679978339819
0.09,0.09,0.25,0.010441114550535526
0.09,0.09,0.25,0.011143914770242493
0.1,0.1,0.25,0.011038615689873141
0.1,0.1,0.25,0.011531461061255776
0.1,0.1,0.25,0.010661879467112657
0.1,0.1,0.25,0.010949185635252176
0.1,0.1,0.25,0.010162138008421496
0.1,0.1,0.25,0.011296037014873821
0.1,0.1,0.25,0.01107607185646632
0.1,0.1,0.25,0.010661970011589361
0.1,0.1,0.25,0.01050760472106589
0.1,0.1,0.25,0.01132077563319511
0.1,0.1,0.25,0.011831224618142254
0.1,0.1,0.25,0.011146070892126346
0.1,0.1,0.25,0.01076149140900396
0.1,0.1,0.25,0.010965676231273178
0.1,0.1,0.25,0.010590245004691851
0.1,0.1,0.25,0.010804259555754835
0.1,0.1,0.25,0.010215362600193293
0.1,0.1,0.25,0.010827651679789623
0.1,0.1,0.25,0.011142768456943682
0.1,0.1,0.25,0.010782896791627763
0.11,0.11,0.25,0.010880197764613846
0.11,0.11,0.25,0.010566856526019816
0.11,0.11,0.25,0.011898412116575717
0.11,0.11,0.25,0.010985814739744953
0.11,0.11,0.25,0.011420472783333524
0.11,0.11,0.25,0.011407986842867918
0.11,0.11,0.25,0.011539783390142852
0.11,0.11,0.25,0.01056760349206281
0.11,0.11,0.25,0.01066478059982576
0.11,0.11,0.25,0.010562656580190531
0.11,0.11,0.25,0.010771206983401586
0.11,0.11,0.25,0.010673015040826538
0.11,0.11,0.25,0.010886677286377723
0.11,0.11,0.25,0.010681819150295434
0.11,0.11,0.25,0.01107793515768813
0.11,0.11,0.25,0.010657234735184408
0.11,0.11,0.25,0.010694780666644945
0.11,0.11,0.25,0.0108154438397066
0.11,0.11,0.25,0.011223508140188356
0.11,0.11,0.25,0.010303976762841909
0.12,0.12,0.25,0.010663910554439097
0.12,0.12,0.25,0.01074535852464697
0.12,0.12,0.25,0.010790724669505338
0.12,0.12,0.25,0.011036342529682129
0.12,0.12,0.25,0.011181231620478873
0.12,0.12,0.25,0.011880854921321139
0.12,0.12,0.25,0.011305727449447817
0.12,0.12,0.25,0.010900410415796698
0.12,0.12,0.25,0.011286835812526456
0.12,0.12,0.25,0.010779721680285804
0.12,0.12,0.25,0.01113985594655106
0.12,0.12,0.25,0.01102721101073813
0.12,0.12,0.25,0.010877037703818367
0.12,0.12,0.25,0.0106767789276906
0.12,0.12,0.25,0.010827084053806087
0.12,0.12,0.25,0.011289310602276944
0.12,0.12,0.25,0.010991969268404065
0.12,0.12,0.25,0.011059473924006323
0.12,0.12,0.25,0.011134642219168347
0.12,0.12,0.25,0.011414151648737809
0.13,0.13,0.25,0.011276620297901803
0.13,0.13,0.25,0.010664599446959072
0.13,0.13,0.25,0.011475855457760668
0.13,0.13,0.25,0.011693528042254778
0.13,0.13,0.25,0.011192006765338795
0.13,0.13,0.25,0.010902443472244998
0.13,0.13,0.25,0.010872016052988296
0.13,0.13,0.25,0.011685335789838302
0.13,0.13,0.25,0.01099621946456042
0.13,0.13,0.25,0.010917881869277389
0.13,0.13,0.25,0.011138969977505552
0.13,0.13,0.25,0.01140436548457377
0.13,0.13,0.25,0.01128393858532674
0.13,0.13,0.25,0.011918489658769878
0.13,0.13,0.25,0.012724404581862084
0.13,0.13,0.25,0.010912318525772315
0.13,0.13,0.25,0.011610141248233992
0.13,0.13,0.25,0.010734847627375501
0.13,0.13,0.25,0.01128995235250802
0.13,0.13,0.25,0.011504923586771385
0.14,0.14,0.25,0.011375849925519545
0.14,0.14,0.25,0.011805716263138349
0.14,0.14,0.25,0.011507624616170182
0.14,0.14,0.25,0.011338917096737159
0.14,0.14,0.25,0.011654181848758185
0.14,0.14,0.25,0.01128578593843597
0.14,0.14,0.25,0.01083464342320141
0.14,0.14,0.25,0.011221054826241616
0.14,0.14,0.25,0.011790278885468138
0.14,0.14,0.25,0.011377397118455767
0.14,0.14,0.25,0.011296949148341569
0.14,0.14,0.25,0.011966383588876105
0.14,0.14,0.25,0.011429272820200802
0.14,0.14,0.25,0.012320691156145055
0.14,0.14,0.25,0.01159903900533915
0.14,0.14,0.25,0.01165342977614016
0.14,0.14,0.25,0.011993793326048156
0.14,0.14,0.25,0.011020447219845663
0.14,0.14,0.25,0.012150640709347427
0.14,0.14,0.25,0.011102983025841897
0.15,0.15,0.25,0.01125493347581697
0.15,0.15,0.25,0.011492601330013648
0.15,0.15,0.25,0.012036871106705833
0.15,0.15,0.25,0.011633664985841908
0.15,0.15,0.25,0.011469740521551936
0.15,0.15,0.25,0.01169277306749983
0.15,0.15,0.25,0.011786277612493089
0.15,0.15,0.25,0.011670550036029674
0.15,0.15,0.25,0.010699517214539924
0.15,0.15,0.25,0.012249782069794896
0.15,0.15,0.25,0.011572875119318484
0.15,0.15,0.25,0.0114359861764811
0.15,0.15,0.25,0.011895928405073584
0.15,0.15,0.25,0.011291246526425684
0.15,0.15,0.25,0.010804831619352164
0.15,0.15,0.25,0.011976450657131607
0.15,0.15,0.25,0.012141247246313809
0.15,0.15,0.25,0.012445380593573727
0.15,0.15,0.25,0.012296152404551014
0.15,0.15,0.25,0.011649409711358496
0.16,0.16,0.25,0.011663931630656987
0.16,0.16,0.25,0.011915142363161487
0.16,0.16,0.25,0.011163989549294621
0.16,0.16,0.25,0.011380890228066907
0.16,0.16,0.25,0.011114794620527784
0.16,0.16,0.25,0.010662108844420948
0.16,0.16,0.25,0.012571719544504218
0.16,0.16,0.25,0.012426948595134027
0.16,0.16,0.25,0.011975336189054777
0.16,0.16,0.25,0.011844609277579937
0.16,0.16,0.25,0.011686307387848222
0.16,0.16,0.25,0.010550562464048348
0.16,0.16,0.25,0.012631230802552433
0.16,0.16,0.25,0.01183453965946328
0.16,0.16,0.25,0.010792505319743897
0.16,0.16,0.25,0.012567022374530749
0.16,0.16,0.25,0.011574395748789794
0.16,0.16,0.25,0.011574212878302978
0.16,0.16,0.25,0.01187019651961771
0.16,0.16,0.25,0.012962817171964037
0.17,0.17,0.25,0.011723496034878733
0.17,0.17,0.25,0.011641797350400962
0.17,0.17,0.25,0.011535806518297451
0.17,0.17,0.25,0.01125900327644734
0.17,0.17,0.25,0.012313558297656686
0.17,0.17,0.25,0.011866455569981253
0.17,0.17,0.25,0.012129724667670112
0.17,0.17,0.25,0.011095238517541921
0.17,0.17,0.25,0.012279827057175507
0.17,0.17,0.25,0.012172985831024748
0.17,0.17,0.25,0.011893351885007685
0.17,0.17,0.25,0.011592872212778372
0.17,0.17,0.25,0.011937674949022531
0.17,0.17,0.25,0.011842828644345955
0.17,0.17,0.25,0.012396929237620416
0.17,0.17,0.25,0.012262990683464235
0.17,0.17,0.25,0.011714402200920826
0.17,0.17,0.25,0.011575849981123454
0.17,0.17,0.25,0.011823070263320395
0.17,0.17,0.25,0.01144837543204935
0.18,0.18,0.25,0.011980226912865051
0.18,0.18,0.25,0.0111372831248915
0.18,0.18,0.25,0.011918286323257374
0.18,0.18,0.25,0.012645635147149293
0.18,0.18,0.25,0.0119947997923912
0.18,0.18,0.25,0.011478374671963344
0.18,0.18,0.25,0.012455811314846538
0.18,0.18,0.25,0.01188567280044024
0.18,0.18,0.25,0.01234184445723901
0.18,0.18,0.25,0.011999091631164431
0.18,0.18,0.25,0.01332111816223168
0.18,0.18,0.25,0.011720754595186712
0.18,0.18,0.25,0.012159148578362198
0.18,0.18,0.25,0.012172486269008048
0.18,0.18,0.25,0.010859136070054983
0.18,0.18,0.25,0.011113136577342248
0.18,0.18,0.25,0.011435033112402774
0.18,0.18,0.25,0.01277445341519315
0.18,0.18,0.25,0.011728708126993262
0.18,0.18,0.25,0.01329421357091691
0.19,0.19,0.25,0.01168349533772224
0.19,0.19,0.25,0.011937677861200835
0.19,0.19,0.25,0.011857717128181554
0.19,0.19,0.25,0.011176862977177633
0.19,0.19,0.25,0.012095752974463567
0.19,0.19,0.25,0.012627847882301391
0.19,0.19,0.25,0.012475245264644042
0.19,0.19,0.25,0.013529293760289591
0.19,0.19,0.25,0.01338608118100349
0.19,0.19,0.25,0.012190475404004447
0.19,0.19,0.25,0.012267551383281682
0.19,0.19,0.25,0.011997981186086594
0.19,0.19,0.25,0.011145134645168347
0.19,0.19,0.25,0.011838844781067113
0.19,0.19,0.25,0.011192429827503216
0.19,0.19,0.25,0.011651295822724157
0.19,0.19,0.25,0.011933214283519216
0.19,0.19,0.25,0.012401497693307242
0.19,0.19,0.25,0.012886335749913302
0.19,0.19,0.25,0.012336414938345986
0.2,0.2,0.25,0.012180568245905512
0.2,0.2,0.25,0.01281540896316577
0.2,0.2,0.25,0.013090836809413952
0.2,0.2,0.25,0.011842139081761531
0.2,0.2,0.25,0.012980906104367198
0.2,0.2,0.25,0.01270147778496633
0.2,0.2,0.25,0.012089555140572224
0.2,0.2,0.25,0.012126042527009561
0.2,0.2,0.25,0.012079993772892558
0.2,0.2,0.25,0.012393882973134743
0.2,0.2,0.25,0.01182379085094532
0.2,0.2,0.25,0.010833447552378524
0.2,0.2,0.25,0.01242629599032441
0.2,0.2,0.25,0.01277758536021641
0.2,0.2,0.25,0.01269870237255649
0.2,0.2,0.25,0.013138089334194693
0.2,0.2,0.25,0.011530464551346344
0.2,0.2,0.25,0.012634271259446292
0.2,0.2,0.25,0.013265464046189012
0.2,0.2,0.25,0.011599790217583191
0.21,0.21,0.25,0.012246601519205196
0.21,0.21,0.25,0.012424944930607484
0.21,0.21,0.25,0.01205320516539701
0.21,0.21,0.25,0.013128285902417224
0.21,0.21,0.25,0.013743021497548944
0.21,0.21,0.25,0.013139751964965583
0.21,0.21,0.25,0.011268463649498262
0.21,0.21,0.25,0.014502027032383975
0.21,0.21,0.25,0.012422887918836653
0.21,0.21,0.25,0.012464944588277337
0.21,0.21,0.25,0.012023228671418307
0.21,0.21,0.25,0.012762059059754033
0.21,0.21,0.25,0.01249636614845288
0.21,0.21,0.25,0.012909803569954751
0.21,0.21,0.25,0.012749140261442653
0.21,0.21,0.25,0.011995382051863053
0.21,0.21,0.25,0.012105229929964384
0.21,0.21,0.25,0.012484786528215929
0.21,0.21,0.25,0.011898773114578515
0.21,0.21,0.25,0.012158672903289721
0.22,0.22,0.25,0.011082677886254038
0.22,0.22,0.25,0.012788059104277109
0.22,0.22,0.25,0.012428886557943077
0.22,0.22,0.25,0.01278904403874683
0.22,0.22,0.25,0.012614171105579905
0.22,0.22,0.25,0.012699208623405903
0.22,0.22,0.25,0.01225596697567212
0.22,0.22,0.25,0.011940676468518723
0.22,0.22,0.25,0.011535782635350962
0.22,0.22,0.25,0.011434360838118173
0.22,0.22,0.25,0.013035333088666048
0.22,0.22,0.25,0.012814471581515312
0.22,0.22,0.25,0.011579597942252122
0.22,0.22,0.25,0.01232758533231016
0.22,0.22,0.25,0.013480403936012126
0.22,0.22,0.25,0.013711478658257576
0.22,0.22,0.25,0.012433829260756106
0.22,0.22,0.25,0.012121230401423475
0.22,0.22,0.25,0.012182829851489368
0.22,0.22,0.25,0.011700833450772424
0.23,0.23,0.25,0.012105864909187788
0.23,0.23,0.25,0.012255010643012406
0.23,0.23,0.25,0.012102483017708155
0.23,0.23,0.25,0.01228193745638317
0.23,0.23,0.25,0.011419170573128502
0.23,0.23,0.25,0.012961719534988056
0.23,0.23,0.25,0.013277292798174044
0.23,0.23,0.25,0.012152183621574664
0.23,0.23,0.25,0.013193369223808905
0.23,0.23,0.25,0.011845533150940526
0.23,0.23,0.25,0.011706827685019041
0.23,0.23,0.25,0.012188963671380185
0.23,0.23,0.25,0.012587658712950459
0.23,0.23,0.25,0.011714117582744332
0.23,0.23,0.25,0.014283062016362235
0.23,0.23,0.25,0.011991224972616702
0.23,0.23,0.25,0.012751523265476157
0.23,0.23,0.25,0.01215678235020935
0.23,0.23,0.25,0.01385042672646363
0.23,0.23,0.25,0.013603753222953313
0.24,0.24,0.25,0.014518853470238248
0.24,0.24,0.25,0.012162608432000963
0.24,0.24,0.25,0.012710753457056126
0.24,0.24,0.25,0.011650744853676733
0.24,0.24,0.25,0.01347006794089467
0.24,0.24,0.25,0.01248523930305793
0.24,0.24,0.25,0.012010348165460719
0.24,0.24,0.25,0.01385208852312921
0.24,0.24,0.25,0.012602659379608692
0.24,0.24,0.25,0.014243427818966946
0.24,0.24,0.25,0.013928407628128674
0.24,0.24,0.25,0.011919099258323242
0.24,0.24,0.25,0.012938219871012813
0.24,0.24,0.25,0.012095548154382652
0.24,0.24,0.25,0.012497252416312808
0.24,0.24,0.25,0.012745601160043337
0.24,0.24,0.25,0.012306501333369902
0.24,0.24,0.25,0.01330591861614839
0.24,0.24,0.25,0.011990391645788245
0.24,0.24,0.25,0.014055605952660907
0.25,0.25,0.25,0.012996457795417544
0.25,0.25,0.25,0.012378534607717366
0.25,0.25,0.25,0.013628665535361422
0.25,0.25,0.25,0.01279052538414424
0.25,0.25,0.25,0.013627826238496028
0.25,0.25,0.25,0.013645474744314183
0.25,0.25,0.25,0.013241176873517564
0.25,0.25,0.25,0.012908041277352487
0.25,0.25,0.25,0.01258375289574428
0.25,0.25,0.25,0.01304461570621504
0.25,0.25,0.25,0.012621871525408121
0.25,0.25,0.25,0.012419295645987222
0.25,0.25,0.25,0.013521358135025563
0.25,0.25,0.25,0.013280742202180644
0.25,0.25,0.25,0.014263480492595912
0.25,0.25,0.25,0.012673417672033812
0.25,0.25,0.25,0.01431559792107573
0.25,0.25,0.25,0.01274287212902879
0.25,0.25,0.25,0.01333836655638025
0.25,0.25,0.25,0.013277086638422702
0.26,0.26,0.25,0.013271391298822582
0.26,0.26,0.25,0.014922020668101815
0.26,0.26,0.25,0.013505144863411965
0.26,0.26,0.25,0.01353116023917478
0.26,0.26,0.25,0.012759065741938887
0.26,0.26,0.25,0.012770307031657088
0.26,0.26,0.25,0.014109419049820203
0.26,0.26,0.25,0.01189860752331981
0.26,0.26,0.25,0.013681647977952374
0.26,0.26,0.25,0.01337322430039616
0.26,0.26,0.25,0.012882395635584775
0.26,0.26,0.25,0.012218540543630276
0.26,0.26,0.25,0.013340065545817334
0.26,0.26,0.25,0.01314434236752967
0.26,0.26,0.25,0.01389525449005715
0.26,0.26,0.25,0.012918820626347489
0.26,0.26,0.25,0.013079327089597888
0.26,0.26,0.25,0.012807414096904071
0.26,0.26,0.25,0.013725360617379131
0.26,0.26,0.25,0.012813070457152244
0.27,0.27,0.25,0.012450413473552838
0.27,0.27,0.25,0.0116397071190078
0.27,0.27,0.25,0.014297598096963684
0.27,0.27,0.25,0.012856931684367908
0.27,0.27,0.25,0.013465778081342611
0.27,0.27,0.25,0.013109908580167163
0.27,0.27,0.25,0.013154838996743128
0.27,0.27,0.25,0.01215379178845987
0.27,0.27,0.25,0.013128050260762537
0.27,0.27,0.25,0.013305629648367685
0.27,0.27,0.25,0.013493799302933533
0.27,0.27,0.25,0.012753642821117541
0.27,0.27,0.25,0.012399135357843493
0.27,0.27,0.25,0.012286206429774332
0.27,0.27,0.25,0.013095096319705908
0.27,0.27,0.25,0.012929786884359504
0.27,0.27,0.25,0.012204531314440232
0.27,0.27,0.25,0.013850929090582947
0.27,0.27,0.25,0.013774013345787688
0.27,0.27,0.25,0.01488975795265885
0.28,0.28,0.25,0.014081872068925175
0.28,0.28,0.25,0.013708092462439458
0.28,0.28,0.25,0.013880467621222163
0.28,0.28,0.25,0.012596238753121044
0.28,0.28,0.25,0.014710182502312569
0.28,0.28,0.25,0.013500003016652648
0.28,0.28,0.25,0.01295611503342995
0.28,0.28,0.25,0.013511069360807083
0.28,0.28,0.25,0.014436192628325246
0.28,0.28,0.25,0.014254235643023363
0.28,0.28,0.25,0.013897466011841345
0.28,0.28,0.25,0.012010753137381033
0.28,0.28,0.25,0.013160495239860948
0.28,0.28,0.25,0.01327622689187621
0.28,0.28,0.25,0.013494260915198878
0.28,0.28,0.25,0.01367017108847481
0.28,0.28,0.25,0.013883795712070948
0.28,0.28,0.25,0.01381400028599256
0.28,0.28,0.25,0.012036012046356313
0.28,0.28,0.25,0.014385010436046362
0.29,0.29,0.25,0.013297855423515612
0.29,0.29,0.25,0.013439115195425975
0.29,0.29,0.25,0.014280195318159635
0.29,0.29,0.25,0.014082216566122971
0.29,0.29,0.25,0.013774678301128215
0.29,0.29,0.25,0.013092745809992095
0.29,0.29,0.25,0.013173527915392329
0.29,0.29,0.25,0.012770803679772548
0.29,0.29,0.25,0.013531343859457019
0.29,0.29,0.25,0.013680116740401128
0.29,0.29,0.25,0.014015043103258965
0.29,0.29,0.25,0.016172087673430938
0.29,0.29,0.25,0.013858617919581427
0.29,0.29,0.25,0.013665855980170174
0.29,0.29,0.25,0.014480301125668622
0.29,0.29,0.25,0.01468720055513427
0.29,0.29,0.25,0.014824282027021676
0.29,0.29,0.25,0.012008383124484177
0.29,0.29,0.25,0.014680187947257117
0.29,0.29,0.25,0.013359660758920134
0.3,0.3,0.25,0.014044329701193887
0.3,0.3,0.25,0.01404718538158938
0.3,0.3,0.25,0.014215759260270867
0.3,0.3,0.25,0.013823016054121406
0.3,0.3,0.25,0.014724531166067959
0.3,0.3,0.25,0.01425172529536841
0.3,0.3,0.25,0.016210802581595903
0.3,0.3,0.25,0.013297559652857463
0.3,0.3,0.25,0.01423597736788729
0.3,0.3,0.25,0.013482789466138404
0.3,0.3,0.25,0.01313944162595589
0.3,0.3,0.25,0.014670855317325867
0.3,0.3,0.25,0.013272570960760904
0.3,0.3,0.25,0.014566977042370503
0.3,0.3,0.25,0.016170859293711815
0.3,0.3,0.25,0.014680751447320766
0.3,0.3,0.25,0.01406399201388017
0.3,0.3,0.25,0.013234762197764122
0.3,0.3,0.25,0.013682222558660183
0.3,0.3,0.25,0.01428403977680692
0.31,0.31,0.25,0.014721092158343042
0.31,0.31,0.25,0.013497429482790405
0.31,0.31,0.25,0.013312047551405375
0.31,0.31,0.25,0.014328600987112609
0.31,0.31,0.25,0.013133260933584773
0.31,0.31,0.25,0.012895957315796213
0.31,0.31,0.25,0.01229895059609672
0.31,0.31,0.25,0.014726823515666392
0.31,0.31,0.25,0.015104636414726447
0.31,0.31,0.25,0.012963478548080304
0.31,0.31,0.25,0.01622389582117596
0.31,0.31,0.25,0.015208553562510366
0.31,0.31,0.25,0.012700460889371271
0.31,0.31,0.25,0.014303175360760713
0.31,0.31,0.25,0.013505325375209168
0.31,0.31,0.25,0.01472017257873836
0.31,0.31,0.25,0.013685190684741277
0.31,0.31,0.25,0.013869098680626702
0.31,0.31,0.25,0.013747923349829787
0.31,0.31,0.25,0.014269212129371179
0.32,0.32,0.25,0.015183976350374917
0.32,0.32,0.25,0.01425310401760066
0.32,0.32,0.25,0.013856052565193502
0.32,0.32,0.25,0.0156997696614437
0.32,0.32,0.25,0.013500803087675246
0.32,0.32,0.25,0.013491646495208107
0.32,0.32,0.25,0.014487100561041752
0.32,0.32,0.25,0.014040001431982951
0.32,0.32,0.25,0.015628218511038603
0.32,0.32,0.25,0.014965670007651099
0.32,0.32,0.25,0.016775348302879398
0.32,0.32,0.25,0.013661728553925445
0.32,0.32,0.25,0.01440664585530658
0.32,0.32,0.25,0.014917822832432823
0.32,0.32,0.25,0.013596179677210569
0.32,0.32,0.25,0.015171214548300066
0.32,0.32,0.25,0.014997540742937061
0.32,0.32,0.25,0.016212814114135995
0.32,0.32,0.25,0.014974061308681381
0.32,0.32,0.25,0.014541397857355174
0.33,0.33,0.25,0.014032243595819649
0.33,0.33,0.25,0.015374669754092785
0.33,0.33,0.25,0.01387250751598785
