m,M,epsilon_of_M,avg_cost
0.05,0.05,0.23887842305094015,0.009818903476524582
0.05,0.05,0.23887842305094015,0.00981633871773783
0.05,0.05,0.23887842305094015,0.009810803882798935
0.06,0.06,0.2366391875142802,0.009865808433705898
0.06,0.06,0.2366391875142802,0.00977047337298805
0.06,0.06,0.2366391875142802,0.009816965380245733
0.06,0.06,0.2366391875142802,0.009774693346545522
0.06,0.06,0.2366391875142802,0.009783003667900752
0.06,0.06,0.2366391875142802,0.009781725483430967
0.06,0.06,0.2366391875142802,0.009832047637556298
0.06,0.06,0.2366391875142802,0.009843295844888729
0.06,0.06,0.2366391875142802,0.009779340962744111
0.06,0.06,0.2366391875142802,0.009700871448588454
0.06,0.06,0.2366391875142802,0.009780043993552433
0.06,0.06,0.2366391875142802,0.00976782895561299
0.06,0.06,0.2366391875142802,0.009820880926411632
0.06,0.06,0.2366391875142802,0.009683401854050942
0.06,0.06,0.2366391875142802,0.009842642104717175
0.06,0.06,0.2366391875142802,0.009806550309448974
0.06,0.06,0.2366391875142802,0.009807414688163154
0.06,0.06,0.2366391875142802,0.009745863236942882
0.06,0.06,0.2366391875142802,0.009845559328628748
0.06,0.06,0.2366391875142802,0.00981134237673743
0.07,0.07,0.23439492654660352,0.009871504305988177
0.07,0.07,0.23439492654660352,0.009710019784871843
0.07,0.07,0.23439492654660352,0.009775559224038843
0.07,0.07,0.23439492654660352,0.009811167732308258
0.07,0.07,0.23439492654660352,0.009761685577394763
0.07,0.07,0.23439492654660352,0.009741860999363035
0.07,0.07,0.23439492654660352,0.00978680172677524
0.07,0.07,0.23439492654660352,0.009829464279771542
0.07,0.07,0.23439492654660352,0.009846244143077543
0.07,0.07,0.23439492654660352,0.00978477394041254
0.07,0.07,0.23439492654660352,0.009849922799469252
0.07,0.07,0.23439492654660352,0.009726750021861227
0.07,0.07,0.23439492654660352,0.009810253672675757
0.07,0.07,0.23439492654660352,0.00978737288048378
0.07,0.07,0.23439492654660352,0.009782307155408933
0.07,0.07,0.23439492654660352,0.009737822752196722
0.07,0.07,0.23439492654660352,0.00979963087049547
0.07,0.07,0.23439492654660352,0.009811291588942554
0.07,0.07,0.23439492654660352,0.009671127560944898
0.07,0.07,0.23439492654660352,0.009841100404755708
0.08,0.08,0.2321456175403962,0.009805638470370881
0.08,0.08,0.2321456175403962,0.009779672888430988
0.08,0.08,0.2321456175403962,0.009795119057164972
0.08,0.08,0.2321456175403962,0.009862613290179893
0.08,0.08,0.2321456175403962,0.009800357110777288
0.08,0.08,0.2321456175403962,0.009807200041199922
0.08,0.08,0.2321456175403962,0.009805983797466363
0.08,0.08,0.2321456175403962,0.009788746578349699
0.08,0.08,0.2321456175403962,0.00980344193775003
0.08,0.08,0.2321456175403962,0.00979954845321082
0.08,0.08,0.2321456175403962,0.009713526936596545
0.08,0.08,0.2321456175403962,0.00980269975310597
0.08,0.08,0.2321456175403962,0.009842605469187842
0.08,0.08,0.2321456175403962,0.009689420470633982
0.08,0.08,0.2321456175403962,0.009809931983690144
0.08,0.08,0.2321456175403962,0.00977540226667457
0.08,0.08,0.2321456175403962,0.009775429588299762
0.08,0.08,0.2321456175403962,0.009832952734177818
0.08,0.08,0.2321456175403962,0.009792796906604262
0.08,0.08,0.2321456175403962,0.009811663908942326
0.09,0.09,0.22989123773524703,0.00982558343069371
0.09,0.09,0.22989123773524703,0.00977891232931333
0.09,0.09,0.22989123773524703,0.00980690672626243
0.09,0.09,0.22989123773524703,0.0098159413336646
0.09,0.09,0.22989123773524703,0.009819972160875162
0.09,0.09,0.22989123773524703,0.009638130197438812
0.09,0.09,0.22989123773524703,0.009703552635201302
0.09,0.09,0.22989123773524703,0.009824166059112922
0.09,0.09,0.22989123773524703,0.009820917735218088
0.09,0.09,0.22989123773524703,0.009796742842669732
0.09,0.09,0.22989123773524703,0.009788706862935658
0.09,0.09,0.22989123773524703,0.009811406738997474
0.09,0.09,0.22989123773524703,0.00984760042031013
0.09,0.09,0.22989123773524703,0.00980215905690915
0.09,0.09,0.22989123773524703,0.009794673245190124
0.09,0.09,0.22989123773524703,0.009818816596290542
0.09,0.09,0.22989123773524703,0.009841617787374107
0.09,0.09,0.22989123773524703,0.009733299928792988
0.09,0.09,0.22989123773524703,0.009652841148415858
0.09,0.09,0.22989123773524703,0.009770770657296212
0.1,0.1,0.22763176421646483,0.009749021734827872
0.1,0.1,0.22763176421646483,0.009822878183458963
0.1,0.1,0.22763176421646483,0.0096803923155018
0.1,0.1,0.22763176421646483,0.009801276981943823
0.1,0.1,0.22763176421646483,0.00979302178036729
