m,M,epsilon_of_M,stat_avg_cost
0.0,0.0,0.24999999999999992,0.009788446863707693
0.01,0.01,0.2477855577623472,0.009794631879181242
0.02,0.02,0.24556620088507247,0.009783478317263181
0.03,0.03,0.24334190750495663,0.00977392704901272
0.04,0.04,0.24111265561256517,0.009789387026979643
0.05,0.05,0.23887842305094006,0.009795886082837903
0.06,0.06,0.23663918751428015,0.009792987667643043
0.07,0.07,0.23439492654660357,0.009786833071061804
0.08,0.08,0.2321456175403962,0.009794737582140705
0.09,0.09,0.22989123773524703,0.009784635894648116
0.1,0.1,0.22763176421646483,0.009783329449795233
0.11,0.11,0.22536717391368066,0.009796025318894175
0.12,0.12,0.22309744359943542,0.009791426188196993
0.13,0.13,0.22082254988774924,0.009808830827833034
0.14,0.14,0.2185424692326766,0.009799599284138101
0.15,0.15,0.21625717792684393,0.009799642312900824
0.16,0.16,0.21396665209996982,0.009811078121981606
0.17,0.17,0.21167086771737006,0.009824136791858376
0.18,0.18,0.20936980057844404,0.009825401791028972
0.19,0.19,0.20706342631514332,0.00981559500538737
0.2,0.2,0.20475172039042486,0.009819539924242287
0.21,0.21,0.20243465809668285,0.009820243055050285
0.22,0.22,0.2001122145541661,0.009824984546510481
0.23,0.23,0.19778436470937374,0.009840033777925519
0.24,0.24,0.19545108333343392,0.00982613340532181
0.25,0.25,0.19311234502046384,0.00982563506399543
0.26,0.26,0.19076812418590922,0.00981760427898886
0.27,0.27,0.18841839506486482,0.009826473510108295
0.28,0.28,0.1860631317103766,0.009837521581582393
0.29,0.29,0.18370230799172074,0.009848949150077934
0.3,0.3,0.18133589759266577,0.009845909933754272
0.31,0.31,0.17896387400971184,0.009844434680417891
0.32,0.32,0.17658621055030904,0.009849628353637157
0.33,0.33,0.17420288033105638,0.009837415389501666
0.34,0.34,0.1718138562758767,0.009839454504043216
0.35,0.35,0.16941911111417207,0.009836832387942876
0.36,0.36,0.16701861737895568,0.009840669405886428
0.37,0.37,0.16461234740496083,0.009850719730409812
0.38,0.38,0.16220027332672923,0.009861857418188309
0.39,0.39,0.15978236707667395,0.009859526146832952
0.4,0.4,0.15735860038311944,0.009860006814289281
0.41,0.41,0.15492894476831914,0.009851656406314739
0.42,0.42,0.1524933715464467,0.00986262317718312
0.43,0.43,0.15005185182156494,0.009860862793300415
0.44,0.44,0.14760435648556838,0.009858571368755762
0.45,0.45,0.14515085621610024,0.009859727529963863
0.46,0.46,0.1426913214744463,0.009878748614959496
0.47,0.47,0.14022572250339935,0.009885824202249998
0.48,0.48,0.13775402932510028,0.009885423148610323
0.49,0.49,0.13527621173885068,0.009878042137091543
0.5,0.5,0.13279223931889822,0.009875135217715894
0.51,0.51,0.13030208141219574,0.009877155846389063
0.52,0.52,0.12780570713613168,0.009881493497909209
0.53,0.53,0.12530308537623064,0.009882118715623972
0.54,0.54,0.12279418478382824,0.009889571800206075
0.55,0.55,0.1202789737737144,0.009893829171945832
0.56,0.56,0.11775742052174638,0.009895729348308107
0.57,0.57,0.11522949296243468,0.00990333122613488
0.58,0.58,0.11269515878649453,0.009898448297177957
0.59,0.59,0.11015438543836982,0.009902118458822775
0.6,0.6,0.10760714011372241,0.009904815267981603
0.61,0.61,0.10505338975689196,0.009908999380163864
0.62,0.62,0.10249310105832163,0.009907650956422213
0.63,0.63,0.0999262404519507,0.009906582412726158
0.64,0.64,0.09735277411257505,0.009917830559059256
0.65,0.65,0.09477266795317243,0.009917214836980617
0.66,0.66,0.09218588762219261,0.009913500659565363
0.67,0.67,0.08959239850081432,0.009919090062033791
0.68,0.68,0.08699216570016495,0.009917307203928704
0.69,0.69,0.08438515405850368,0.009929175743958896
0.7,0.7,0.08177132813837003,0.00992354509534455
0.71,0.71,0.07915065222369186,0.009926580089823377
0.72,0.72,0.07652309031685878,0.00993275095151418
0.73,0.73,0.07388860613575429,0.0099274145407717
0.74,0.74,0.0712471631107495,0.009933815653570596
0.75,0.75,0.06859872438165845,0.009941252457689564
0.76,0.76,0.06594325279465046,0.009935259219712172
0.77,0.77,0.06328071089912388,0.009941009962844274
0.78,0.78,0.0606110609445367,0.009942461981384182
0.79,0.79,0.05793426487719409,0.009945798390506116
0.8,0.8,0.05525028433699526,0.00995025847812539
