m,M,epsilon_of_M,stat_avg_cost
0.0,0.0,0.5,0.009553334567275397
0.01,0.01,0.5,0.009571848667512577
0.02,0.02,0.5,0.009553752087311079
0.03,0.03,0.5,0.009580580053787162
0.04,0.04,0.5,0.009542833964149153
0.05,0.05,0.5,0.009570833921964674
0.06,0.06,0.5,0.009558577943103557
0.07,0.07,0.5,0.009568652534165622
0.08,0.08,0.5,0.009547850534964188
0.09,0.09,0.5,0.009577044017734489
0.1,0.1,0.5,0.009600401994717825
0.11,0.11,0.5,0.009561176794734049
0.12,0.12,0.5,0.009556762336395488
0.13,0.13,0.5,0.009554664595334307
0.14,0.14,0.5,0.009583301424904139
0.15,0.15,0.5,0.009573520268698229
0.16,0.16,0.5,0.00956852506061518
0.17,0.17,0.5,0.009558462704176702
0.18,0.18,0.5,0.009534186830892924
0.19,0.19,0.5,0.009558148439291494
0.2,0.2,0.5,0.009572222515085452
0.21,0.21,0.5,0.009556103862918176
0.22,0.22,0.5,0.009548310105611076
0.23,0.23,0.5,0.009528283363444367
0.24,0.24,0.5,0.009589633767523269
0.25,0.25,0.5,0.009578729569728233
0.26,0.26,0.5,0.009568383260433144
0.27,0.27,0.5,0.009570185597346749
0.28,0.28,0.5,0.009563271383882771
0.29,0.29,0.5,0.009576017885713186
0.3,0.3,0.5,0.0095909144604745
0.31,0.31,0.5,0.009523941723559966
0.32,0.32,0.5,0.009544576899303563
0.33,0.33,0.5,0.009565949858654579
0.34,0.34,0.5,0.009572913326273035
0.35,0.35,0.5,0.009534767972303373
0.36,0.36,0.5,0.009546345813438589
0.37,0.37,0.5,0.0095676343080251
0.38,0.38,0.5,0.009547072054433534
0.39,0.39,0.5,0.009520236029568838
0.4,0.4,0.5,0.009554289289794043
0.41,0.41,0.5,0.0095861122193197
0.42,0.42,0.5,0.009548269219689435
0.43,0.43,0.5,0.009563428238923458
0.44,0.44,0.5,0.009571456916327716
0.45,0.45,0.5,0.00955511474325797
0.46,0.46,0.5,0.009558804831360918
0.47,0.47,0.5,0.00956260141182579
0.48,0.48,0.5,0.00955818524964325
0.49,0.49,0.5,0.00957922411728877
0.5,0.5,0.5,0.009601346887033338
0.51,0.51,0.5,0.009565529331682669
0.52,0.52,0.5,0.00955320716157618
0.53,0.53,0.5,0.0095558716970263
0.54,0.54,0.5,0.009476254218559112
0.55,0.55,0.5,0.009559321722769777
0.56,0.56,0.5,0.009555814180204052
0.57,0.57,0.5,0.009568922116981422
0.58,0.58,0.5,0.009589649441351883
0.59,0.59,0.5,0.009568142104589446
0.6,0.6,0.5,0.00956106669027287
0.61,0.61,0.5,0.00954759293965184
0.62,0.62,0.5,0.009569740503117985
0.63,0.63,0.5,0.00956515160722676
0.64,0.64,0.5,0.009568642302283879
0.65,0.65,0.5,0.009533224072982882
0.66,0.66,0.5,0.009556793811610047
0.67,0.67,0.5,0.009567326645615857
0.68,0.68,0.5,0.009552187818575423
0.69,0.69,0.5,0.009513488167009459
0.7,0.7,0.5,0.009574799391428027
0.71,0.71,0.5,0.009546061730305153
0.72,0.72,0.5,0.009557310453075766
0.73,0.73,0.5,0.009554987893620383
0.74,0.74,0.5,0.009578671801805268
0.75,0.75,0.5,0.009514054015665612
0.76,0.76,0.5,0.009584004703658507
0.77,0.77,0.5,0.00953208151945178
0.78,0.78,0.5,0.009576742608656066
0.79,0.79,0.5,0.009573164573190665
0.8,0.8,0.5,0.009573198311499491
0.81,0.81,0.5,0.009582158248131623
0.82,0.82,0.5,0.009579141748562477
0.83,0.83,0.5,0.009569994413502082
0.84,0.84,0.5,0.009576996789624394
0.85,0.85,0.5,0.009563757996345432
0.86,0.86,0.5,0.009568032681737105
0.87,0.87,0.5,0.009616895491027028
0.88,0.88,0.5,0.009573028179320101
0.89,0.89,0.5,0.009567476959913713
0.9,0.9,0.5,0.00955493299956295
0.91,0.91,0.5,0.009555956838248069
0.92,0.92,0.5,0.009559505527397377
0.93,0.93,0.5,0.009558114325236062
0.94,0.94,0.5,0.009552335736363495
0.95,0.95,0.5,0.009551171352635425
0.96,0.96,0.5,0.00958205601149916
0.97,0.97,0.5,0.009534791690505185
0.98,0.98,0.5,0.009571405594280663
0.99,0.99,0.5,0.009539694884900703
0.1,0.2,0.5,0.00951908512072596
0.1,0.3,0.5,0.00954942166422831
0.1,0.4,0.5,0.009559817909803718
0.1,0.5,0.5,0.009585182946654992
0.1,0.6,0.5,0.009572635553946081
0.1,0.7,0.5,0.00954293083446669
0.1,0.8,0.5,0.009555564841261672
0.1,0.9,0.5,0.009566589718345257
0.2,0.3,0.5,0.009551942013927802
0.2,0.4,0.5,0.00957287659800152
0.2,0.5,0.5,0.009564505256252206
0.2,0.6,0.5,0.009577799983179272
0.2,0.7,0.5,0.009571235452912073
0.2,0.8,0.5,0.009551410824170811
0.2,0.9,0.5,0.009521410829862867
0.3,0.4,0.5,0.009512772019893794
0.3,0.5,0.5,0.009546770419636915
0.3,0.6,0.5,0.009570635027910574
0.3,0.7,0.5,0.00956970459035518
0.3,0.8,0.5,0.009565215313224466
0.3,0.9,0.5,0.009579365260498034
0.4,0.5,0.5,0.009583633499945853
0.4,0.6,0.5,0.009532348402480673
0.4,0.7,0.5,0.00960144461898536
0.4,0.8,0.5,0.009570319614152145
0.4,0.9,0.5,0.009551986195326084
0.5,0.6,0.5,0.009535449653070526
0.5,0.7,0.5,0.009546621514087882
0.5,0.8,0.5,0.00955442730362337
0.5,0.9,0.5,0.009581315580024138
0.6,0.7,0.5,0.009575304583570528
0.6,0.8,0.5,0.009513164732085622
0.6,0.9,0.5,0.009527117107923255
0.7,0.8,0.5,0.009553469731584354
0.7,0.9,0.5,0.00955245505902565
0.8,0.9,0.5,0.009547550628414576
