m,M,epsilon_of_M,stat_avg_cost
0.9,0.9,0.5,0.10833767422591815
0.91,0.91,0.5,0.12404635493518149
0.92,0.92,0.5,0.13429591213694816
0.93,0.93,0.5,0.15420939522791638
0.94,0.94,0.5,0.23768330826656317
0.95,0.95,0.5,0.2247656322681634
0.96,0.96,0.5,0.3390158341659768
0.97,0.97,0.5,0.369634189726951
0.98,0.98,0.5,inf
0.99,0.99,0.5,inf
0.1,0.2,0.5,0.01109022550266823
0.1,0.3,0.5,0.0116732739570557
0.1,0.4,0.5,0.012037284114459031
0.1,0.5,0.5,0.012631241421215786
0.1,0.6,0.5,0.01354149592931864
0.1,0.7,0.5,0.013822913423608035
0.1,0.8,0.5,0.014699351694691137
0.1,0.9,0.5,0.01557939319154827
0.2,0.3,0.5,0.012714089862169556
0.2,0.4,0.5,0.013316067100763704
0.2,0.5,0.5,0.01418954264182884
0.2,0.6,0.5,0.014672874607020835
0.2,0.7,0.5,0.015218676758061003
0.2,0.8,0.5,0.016369000853957975
0.2,0.9,0.5,0.01687442278023267
0.3,0.4,0.5,0.014462595338703069
0.3,0.5,0.5,0.01544476069470965
0.3,0.6,0.5,0.016284990801768782
0.3,0.7,0.5,0.017642352930813725
0.3,0.8,0.5,0.018554897906254985
0.3,0.9,0.5,0.01993649747253877
0.4,0.5,0.5,0.01695850339978504
0.4,0.6,0.5,0.018670541855091184
0.4,0.7,0.5,0.019897087238171005
0.4,0.8,0.5,0.02149668092299753
0.4,0.9,0.5,0.02251541965250951
0.5,0.6,0.5,0.02126390402601707
0.5,0.7,0.5,0.023296224586597643
0.5,0.8,0.5,0.02486753337359799
0.5,0.9,0.5,0.026776462173094935
0.6,0.7,0.5,0.026814937670091042
0.6,0.8,0.5,0.030718740654984457
0.6,0.9,0.5,0.031672739697341565
0.7,0.8,0.5,0.03770902800094751
0.7,0.9,0.5,0.04802808428328105
0.8,0.9,0.5,0.05886339989323728
