m,M,epsilon_of_M,stat_avg_cost
0.0,0.0,0.24999999999999992,0.00978818874608768
0.01,0.01,0.2522318431088181,0.009882230741482464
0.02,0.02,0.2545041109790552,0.009978788067402693
0.03,0.03,0.25681791798105624,0.010108899234272214
0.04,0.04,0.25917442004953817,0.010177447527825135
0.05,0.05,0.2615748166503183,0.01032263049862953
0.06,0.06,0.2640203528603892,0.010301158790663682
0.07,0.07,0.26651232156907706,0.010505265282633628
0.08,0.08,0.2690520658086283,0.010489249152012464
0.09,0.09,0.2716409812232451,0.01074609788865875
0.1,0.1,0.2742805186863107,0.01088156500228916
0.11,0.11,0.27697218707634863,0.010915172851011005
0.12,0.12,0.2797175562231261,0.01148205586880657
0.13,0.13,0.2825182600362665,0.011191150338056228
0.14,0.14,0.28537599982977657,0.011240269539107544
0.15,0.15,0.2882925478570474,0.011400171351936819
0.16,0.16,0.29126975107212727,0.011730832478811107
0.17,0.17,0.2943095351344638,0.011788666593350988
0.18,0.18,0.29741390867581596,0.012013412631473664
0.19,0.19,0.3005849678497158,0.0121619890286432
0.2,0.2,0.3038249011856972,0.012426133889393223
0.21,0.21,0.30713599477254494,0.012418113426943125
0.22,0.22,0.3105206377970605,0.012427479809603294
0.23,0.23,0.31398132846732657,0.012716453882483884
0.24,0.24,0.3175206803522031,0.013141343563153288
0.25,0.25,0.32114142917183214,0.013168736526092684
0.26,0.26,0.3248464400773246,0.01358306812175076
0.27,0.27,0.3286387154615539,0.013679138439461707
0.28,0.28,0.33252140334718094,0.01359347696507816
0.29,0.29,0.33649780640269505,0.013650432606729804
0.3,0.3,0.3405713916424779,0.014062850808218636
0.31,0.31,0.34474580087270934,0.014218849651323676
0.32,0.32,0.349024861951473,0.014401639402979777
0.33,0.33,0.3534126009387138,0.014356850004063209
0.34,0.34,0.35791325521992595,0.01481158140083617
0.35,0.35,0.3625312876966748,0.015272845893705169
0.36,0.36,0.3672714021474647,0.015385146925568475
0.37,0.37,0.37213855987420824,0.015371467482857792
0.38,0.38,0.37713799776282103,0.015931268893925418
0.39,0.39,0.38227524790151096,0.01653188938453957
0.4,0.4,0.38755615891737866,0.016361891477567204
0.41,0.41,0.39298691921135254,0.016741416109307357
0.42,0.42,0.39857408229356917,0.01707596290758466
0.43,0.43,0.4043245944465362,0.017599683756612732
0.44,0.44,0.4102458249722633,0.01834999299001015
0.45,0.45,0.416345599312631,0.01772256560486624
0.46,0.46,0.42263223537027084,0.0182596115988635
0.47,0.47,0.429114583401015,0.018480269476462106
0.48,0.48,0.4358020698995177,0.018736880918585653
0.49,0.49,0.44270474595816484,0.01952481096280851
0.5,0.5,0.4498333406472918,0.01984389435259178
0.51,0.51,0.45719932004375324,0.020149490381236722
0.52,0.52,0.46481495262711087,0.020208839464405035
0.53,0.53,0.47269338187064724,0.021630311104176493
0.54,0.54,0.4808487069811422,0.02213982893210246
0.55,0.55,0.48929607289060184,0.02195676454248527
0.56,0.56,0.4980517707795059,0.022989276065457177
0.57,0.57,0.5071333506202754,0.022416103291835694
0.58,0.58,0.5165597474785544,0.024001444118726987
0.59,0.59,0.526351423607196,0.023971258330734952
0.6,0.6,0.5365305287244003,0.024250202185654556
0.61,0.61,0.5471210812968033,0.02338855743720985
0.62,0.62,0.5581491741676017,0.02665459852382594
0.63,0.63,0.5696432085006784,0.02652979825787378
0.64,0.64,0.5816341607818309,0.02918400997812278
0.65,0.65,0.594155888563049,0.028726809751235836
0.66,0.66,0.6072454818010811,0.030438683788334493
0.67,0.67,0.6209436680867645,0.030216172490527292
0.68,0.68,0.6352952818645221,0.03122707021463549
0.69,0.69,0.6503498100046301,0.032277698650936146
0.7,0.7,0.6661620289505679,0.03664460547465894
0.71,0.71,0.6827927523025193,0.03329694915205058
0.72,0.72,0.7003097123625974,0.03526173615428195
0.73,0.73,0.7187886051942509,0.038209901558399685
0.74,0.74,0.7383143366014491,0.037795878678240025
0.75,0.75,0.75898251675878,0.04165763176228361
0.76,0.76,0.7809012649319926,0.0432754229276315
0.77,0.77,0.804193404118253,0.04476549235703385
0.78,0.78,0.8289991503834557,0.04424941112500065
0.79,0.79,0.8554794359318093,0.048218959151184196
0.8,0.8,0.8838200526074405,0.05210034828269809
0.81,0.81,0.9142368698010943,0.05007624112535778
0.82,0.82,0.9469824771800907,0.06018860268489824
0.83,0.83,0.9823547433177499,0.0574553899036729
0.84,0.84,1.0207079903521872,0.06454936231208688
0.85,0.85,1.0624678020859963,0.06910536953334864
0.86,0.86,1.108150975844281,0.07044329852276045
0.87,0.87,1.1583929144508196,0.07862597297658927
0.88,0.88,1.2139860457936096,0.08318522180511803
0.89,0.89,1.275935050784628,0.10753641764423849
0.9,0.9,1.3455385537002145,0.09734524392430871
0.91,0.91,1.424514083833287,0.12738239905885815
0.92,0.92,1.5151970565903568,0.13764473726182952
0.93,0.93,1.620873467059965,0.15250642634477515
0.94,0.94,1.74637097814206,0.19195480659257091
0.95,0.95,1.8991940825207465,0.2590682574934264
0.96,0.96,2.091942505168724,0.3749291966380162
0.97,0.97,2.3482765458356574,inf
0.98,0.98,2.721379031882781,inf
0.99,0.99,3.3810811219267833,inf
0.1,0.2,,
0.1,0.3,,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,,
0.2,0.4,,
0.2,0.5,,
0.2,0.6,,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,,
0.3,0.5,,
0.3,0.6,,
0.3,0.7,,
0.3,0.8,,
0.3,0.9,,
0.4,0.5,0.0,
0.4,0.6,,
0.4,0.7,,
0.4,0.8,,
0.4,0.9,,
0.5,0.6,0.1110728003081231,0.02126135678937558
0.5,0.7,,
0.5,0.8,,
0.5,0.9,,
0.6,0.7,0.0,
0.6,0.8,,
0.6,0.9,,
0.7,0.8,,
0.7,0.9,,
0.8,0.9,,
