m,M,epsilon_of_M,stat_avg_cost
0.0,0.0,1.0,3.5997689378360644e-08
0.01,0.01,1.0063647580360113,4.430462628782948e-08
0.02,0.02,1.0128179179349632,6.041784910321161e-08
0.03,0.03,1.0193614715465258,7.000059844772995e-08
0.04,0.04,1.0259974746609672,8.216754889469778e-08
0.05,0.05,1.0327280497178848,8.188391632788945e-08
0.06,0.06,1.0395553886588504,1.575667693334645e-07
0.07,0.07,1.0464817559332042,8.805585635535007e-08
0.08,0.08,1.0535094916669512,1.4964770676018622e-07
0.09,0.09,1.0606410150054735,1.9216824761589158e-07
0.1,0.1,1.0678788276415907,2.783750536390329e-07
0.11,0.11,1.075225517541416,2.5990449595825615e-07
0.12,0.12,1.0826837628814314,2.341056870046343e-07
0.13,0.13,1.0902563362112874,2.9726034931993445e-07
0.14,0.14,1.097946108857996,2.7774709890725134e-07
0.15,0.15,1.1057560555884818,3.3792880175691934e-07
0.16,0.16,1.1136892595488548,4.4476735978450056e-07
0.17,0.17,1.1217489175003088,3.1080355790417457e-07
0.18,0.18,1.1299383453732408,2.713953107377536e-07
0.19,0.19,1.138260984163042,3.58713327469436e-07
0.2,0.2,1.1467204061930465,2.812867577290321e-07
0.21,0.21,1.1553203217723849,2.7538034828220524e-07
0.22,0.22,1.1640645862789334,6.26107867289936e-07
0.23,0.23,1.172957207700318,3.3722534696919703e-07
0.24,0.24,1.1820023546689093,4.6600390100080096e-07
0.25,0.25,1.19120436503011,5.204940154943235e-07
0.26,0.26,1.2005677549869136,3.3808927843578395e-07
0.27,0.27,1.210097228867802,4.864141171263082e-07
0.28,0.28,1.2197976895696174,2.8030470875917294e-07
0.29,0.29,1.2296742497320783,3.404707651829609e-07
0.3,0.3,1.2397322437062512,1.0943698622929171e-06
0.31,0.31,1.2499772403855611,1.3946992779128809e-06
0.32,0.32,1.260415056974935,8.017170905245355e-07
0.33,0.33,1.2710517737815223,7.934857772305868e-07
0.34,0.34,1.2818937501192083,5.132267543480757e-07
0.35,0.35,1.292947641428999,1.6572388556980828e-06
0.36,0.36,1.3042204177284589,1.204680079855078e-06
0.37,0.37,1.3157193835158085,2.0627368055725915e-06
0.38,0.38,1.3274521992684327,1.5765381479740333e-06
0.39,0.39,1.3394269046914018,1.5066029291589754e-06
0.4,0.4,1.3516519438896402,2.5208504900981034e-06
0.41,0.41,1.364136192657816,1.6383658886208449e-06
0.42,0.42,1.3768889881052373,2.111461732947126e-06
0.43,0.43,1.3899201608595146,2.8196133123849643e-06
0.44,0.44,1.4032400701229402,2.9110712854232415e-06
0.45,0.45,1.4168596418901171,2.266440579260154e-06
0.46,0.46,1.4307904106749971,4.620989531705833e-06
0.47,0.47,1.4450445651410397,3.1870493563967304e-06
0.48,0.48,1.4596349980807526,2.764682356098025e-06
0.49,0.49,1.4745753612514936,5.944015106404692e-06
