m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,7544.656481481482,-255.81064648696542,-1260.5754656464005,-231.8362899722988,-1014.5697595127322,-103.76065402893903,-966.4478591868201
0.01,0.01,7544.656481481482,-113.22348628839768,1011.1033705536274,-81.32886169159485,1527.005466080378,-177.27627404910743,526.2991813222188
0.02,0.02,7544.656481481482,-395.7005752509865,-165.44752613528544,-447.63435688193726,-682.3070281494793,-195.60246398008326,22.30967489134946
0.03,0.03,7544.656481481482,-40.004164237896475,-929.8104771244016,-233.82983687658123,-597.975490296556,129.1463404140619,-671.8748141006972
0.04,0.04,7544.656481481482,-250.4165096014451,-1136.7223431534549,-364.8595392966672,-576.3134269170223,-264.3781700331141,-617.228420111077
0.05,0.05,7544.656481481482,-300.2842915882751,-1068.9992686369042,-109.89023338733011,-1004.5127005634349,-416.6699453841169,-190.47816538061033
0.06,0.06,7544.656481481482,-286.7521398498393,-361.3222327259564,-554.702269499754,-933.5314242821878,-378.94357999962426,232.52807578678312
0.07,0.07,7544.656481481482,-606.6926849996427,-1675.4455005189775,-378.3231642767147,-1162.4900997511095,-649.2033310697007,-2624.378304407781
0.08,0.08,7544.656481481482,-746.6023215239965,-2560.5418074744766,-672.5255790160867,-2140.297248525054,-826.4724651502884,-447.5589137958559
0.09,0.09,7544.656481481482,-1093.1042185489937,-2934.9322424468874,-1184.20139713264,-2299.507735048336,-718.6083232251297,-1976.280372637133
0.1,0.1,7544.656481481482,-1116.2720007239554,-1666.1096665843188,-947.3594574049167,-1301.5478509348777,-700.9895577028933,-2263.084446963154
0.11,0.11,7544.656481481482,-1102.465812868681,-5394.926125129979,-1063.7555648511889,-2744.2050645639692,-891.6395752130964,-3476.0909795299876
