m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7525.959523552224,7593.1685306681065,18.696957929258133,48.51204918662461
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7557.076699824809,7436.5417046859975,12.420218343327178,108.11477679548443
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7450.668662996863,7182.9561943157905,93.98781848461931,361.7002871656914
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7499.986628363102,7491.043476696015,44.66985311838016,53.61300478546673
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7584.848335488527,7595.958357775267,40.19185400704464,51.301876293785426
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7543.545843596398,7664.55783622552,1.1106378850836336,119.90135474403814
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7534.631967569639,7764.121099736809,10.024513911843314,219.46461825532697
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7572.092944768803,7875.0600201320385,27.436463287321203,330.4035386505566
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7580.14931855002,7391.03674249407,35.49283706853839,153.61973898741235
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7737.504351944455,7659.043192599134,192.84787046297333,114.38671111765234
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7659.897508749955,7836.552816907507,115.24102726847286,291.89633542602496
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7516.3018020879135,7475.9075292980715,28.354679393568404,68.74895218341044
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7252.3407138415605,7324.096153388918,292.31576763992143,220.5603280925643
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7569.386385771912,7621.270321441408,24.72990429042966,76.61383995992583
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7593.510548440629,7526.756861688162,48.85406695914662,17.8996197933202
0.0,0.0,1.0,8.573388203017834e-07,7544.656481481482,7439.806632412076,7389.590257308427,104.84984906940554,155.06622417305516
