m,M,original_average,suppressed_database_average,suppressed_database_sum,suppressed_database_number_of_elements,epsilon_of_M,delta_of_M,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7542.935812157724,7306.201896236662,1.7206693237576474,238.45458524482
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7545.837068684056,7275.7901975650175,1.1805872025743156,268.86628391646445
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7651.399538338287,7722.4822581259095,106.7430568568052,177.8257766444276
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7558.989671612264,7288.8359512962825,14.333190130781986,255.82053018519946
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7585.478798964831,7480.202407118014,40.82231748334925,64.45407436346795
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7467.370471993202,7436.369707029948,77.28600948827989,108.28677445153426
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7583.369231603719,7507.286311256652,38.712750122236685,37.37017022482996
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7438.045899780433,7725.9765975549835,106.61058170104934,181.3201160735016
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7515.194940519231,7029.265093778185,29.461540962251092,515.3913877032974
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7646.547528376905,7909.429626947143,101.89104689542273,364.7731454656614
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7469.197701508541,7778.940975713113,75.45877997294065,234.28449423163147
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7614.380799159644,7401.35317001937,69.72431767816215,143.3033114621121
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7440.31528753067,8001.427763157596,104.34119395081234,456.7712816761141
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7437.921530479714,7792.795837991679,106.73495100176751,248.1393565101971
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7557.995085146651,7721.864587058218,13.338603665169103,177.20810557673576
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7569.14067694947,7868.950892768002,24.484195467987774,324.2944112865198
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7604.889327983178,7109.007278646312,60.23284650169626,435.6492028351695
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7717.681547241948,7519.301055790954,173.02506576046562,25.355425690528136
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7473.371777934474,7151.0398623420515,71.28470354700767,393.61661913943044
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7599.781923245776,7070.819096959231,55.12544176429401,473.83738452225134
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7571.536037879921,7666.084286085866,26.87955639843949,121.42780460438371
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7511.082403570036,7875.91648006633,33.574077911445784,331.2599985848483
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7532.099210175371,7329.972543583251,12.557271306111033,214.6839378982313
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7445.384066821117,7647.138335686795,99.27241466036503,102.48185420531263
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7381.415571641938,7568.326487511725,163.24090983954375,23.670006030242803
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7522.505675720944,7794.711505600592,22.150805760537878,250.05502411911039
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7540.259640279544,7666.245289075412,4.396841201937605,121.58880759393014
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7406.684141628753,7946.196856433099,137.9723398527285,401.5403749516172
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7581.7151825321735,7574.803669483042,37.058701050691525,30.147188001559698
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7553.3351115955675,7361.794222581822,8.678630114085536,182.86225889965954
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7571.575432087849,7572.6694008390705,26.918950606366707,28.012919357588544
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7583.994779814087,7423.316363578012,39.33829833260552,121.34011790346995
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7560.014252979779,7570.14244409576,15.357771498296643,25.485962614277923
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7610.116221102148,7663.135669347737,65.45973962066637,118.47918786625542
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7562.402153064316,7561.616691348018,17.745671582833893,16.96020986653639
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7422.748056421142,7246.780262341521,121.90842506034005,297.876219139961
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7370.712857256666,7745.356967299695,173.94362422481572,200.70048581821266
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7641.412138484527,7679.056828159036,96.75565700304469,134.4003466775539
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7561.688936158274,7842.234486056619,17.03245467679244,297.57800457513713
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7514.276984428493,7643.012674417905,30.37949705298888,98.35619293642321
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7534.113874765343,7103.2643173472015,10.542606716138835,441.3921641342804
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7563.848328903769,7975.869253190455,19.191847422286628,431.2127717089734
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7452.636961152435,7728.103690466086,92.01952032904683,183.447208984604
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7490.958282142673,7616.8408176102585,53.69819933880899,72.18433612877652
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7614.090698909401,7790.972385856449,69.43421742791907,246.31590437496743
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7528.221328241834,7579.95891810449,16.43515323964766,35.30243662300836
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7620.904272349173,7944.192146914868,76.24779086769104,399.5356654333864
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7454.66855391173,7467.6525399796155,89.98792756975217,77.0039415018664
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7520.297174206446,7351.357298552895,24.35930727503637,193.29918292858656
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7625.429394023122,7353.28149370163,80.77291254163993,191.37498777985184
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7603.168916512589,7547.417081817166,58.51243503110709,2.760600335684103
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7647.6452574157975,7553.482628954588,102.98877593431553,8.826147473106175
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7524.60791177281,7899.34895578194,20.048569708671494,354.69247430045834
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7553.101129980131,7243.767310957302,8.444648498649258,300.8891705241804
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7531.786495983524,7488.919906316099,12.869985497957714,55.73657516538333
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7509.388563418244,7941.163388711704,35.26791806323763,396.50690723022217
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7667.058521071054,7164.783809416846,122.40203958957227,379.8726720646355
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7597.465082937311,7656.7749179655675,52.808601455829375,112.11843648408558
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7512.827331847896,7611.804309667942,31.829149633585985,67.14782818646017
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7559.979658735394,7334.939749086128,15.323177253912036,209.71673239535357
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7562.343397736019,7719.7162651588,17.68691625453721,175.05978367731768
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7529.385695230297,7513.545352265807,15.2707862511852,31.111129215674737
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7471.60441110953,7443.505369821671,73.05207037195214,101.15111165981125
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7635.519095620668,7493.896247867592,90.86261413918601,50.760233613889795
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7592.20607186988,7283.932931416509,47.54959038839843,260.7235500649731
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7673.45958636371,7458.03559380551,128.80310488222767,86.62088767597197
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7562.211683668607,7516.986315093633,17.55520218712536,27.67016638784935
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7566.382123890206,7679.423568051766,21.725642408723616,134.76708657028394
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7567.803011870829,7541.699243869065,23.14653038934739,2.957237612416975
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7644.908442269285,7789.427751337004,100.251960787803,244.7712698555224
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7443.1107925538945,7804.081966012996,101.54568892758743,259.4254845315145
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7521.5270484182765,7393.806290938003,23.129433063205397,150.85019054347867
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7580.360044175487,7875.900808490237,35.703562694005086,331.24432700875514
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7508.174033944457,7875.044539019454,36.48244753702511,330.3880575379717
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7601.8649250111075,7589.420432466858,57.20844352962558,44.76395098537614
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7441.261818609426,7527.34157348385,103.39466287205596,17.314907997631963
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7315.778065152972,7166.6043083118475,228.87841632850996,378.05217316963444
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7678.878381558327,7550.283634689023,134.2219000768455,5.627153207540687
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7500.15765834316,7724.79086809211,44.49882313832222,180.1343866106281
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7530.192101181917,7769.477271803917,14.464380299565164,224.82079032243473
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7631.837013405917,7073.609186167639,87.18053192443494,471.0472953138433
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7565.4567997192935,7543.4714961688915,20.800318237811553,1.1849853125904701
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7624.97671702725,7145.046619421116,80.3202355457679,399.60986206036614
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7697.368552618608,7435.48428689901,152.71207113712626,109.172194582472
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7560.1687075035825,7664.671133486149,15.512226022100549,120.01465200466737
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7575.749763323349,7659.043027771009,31.093281841866883,114.38654628952736
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7552.815120768417,7663.259549584796,8.158639286934886,118.6030681033144
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7537.18237489398,7178.297052730464,7.47410658750232,366.35942875101773
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7584.255884454698,7148.737032507336,39.599402973216456,395.9194489741458
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7542.2211553814095,7567.10232397841,2.435326100072416,22.44584249692798
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7349.721825663012,7403.555677683352,194.93465581846976,141.10080379813007
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7584.6025901318535,7990.176826421329,39.94610865037157,445.52034493984684
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7460.138837494497,7484.682488817632,84.5176439869847,59.97399266385037
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7498.811347902405,7521.329395884872,45.8451335790769,23.32708559661023
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7650.680800315806,7937.41055105743,106.02431883432382,392.75406957594805
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7544.788202179583,7525.253214312485,0.13172069810116227,19.403267168996535
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7550.1734754156405,7604.157027024453,5.516993934158563,59.50054554297094
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7515.980601959432,7597.358268691288,28.67587952205031,52.70178720980584
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7740.908503881874,7721.619416703289,196.25202240039198,176.96293522180713
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7417.179299853449,7489.217170753093,127.47718162803267,55.43931072838859
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7597.286420200805,7453.797496955707,52.629938719323036,90.85898452577476
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7691.071949596326,7719.020130587634,146.41546811484386,174.36364910615248
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7595.633923068099,7765.641287662523,50.977441586616806,220.98480618104077
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7733.710418752829,7624.348031545994,189.05393727134742,79.69155006451183
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7542.563750047182,7571.538662235125,2.0927314342998216,26.882180753643297
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7313.642981437751,7442.322002777767,231.01350004373126,102.33447870371492
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7419.171145171384,7407.52666369845,125.48533631009832,137.1298177830322
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7531.966163895627,7551.052988872997,12.690317585855155,6.396507391515115
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7657.857701537881,7411.735789315327,113.2012200563995,132.92069216615528
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,1.0,8.573388203017834e-07,7529.307289078886,7385.605476230601,15.34919240259569,159.05100525088073
