m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,7544.656481481482,-12011.84389152164,3789.9310647222446,-1571.217299440752,11.66723185183946,-15276.25940594841,-4430.514879832015
0.01,0.01,7544.656481481482,-5717.735984170322,9066.271587874042,-425.7004096833916,18731.498401437915,11021.86255375202,15892.81555532728
0.02,0.02,7544.656481481482,-12029.519802388873,-5801.607975477382,4301.47676962657,17131.192628803372,-18077.598404188364,-7004.787655305263
0.03,0.03,7544.656481481482,-10772.028114274894,-30922.525087692018,-3490.51024137091,-31396.827945908008,-9734.209328220473,-36578.904330062156
0.04,0.04,7544.656481481482,7589.62542845156,-26062.878002913872,12030.498461831317,-17996.033359373367,-15818.202935862064,-26917.466691498586
0.05,0.05,7544.656481481482,-8327.689810897951,-37503.25081246084,6091.455247561273,-28122.871733497916,-14365.136013653631,-858.2490594703704
0.06,0.06,7544.656481481482,-29179.909488093348,-9487.758892532845,-11193.001488188595,-16696.29323710481,-18556.432000026543,10322.262422140717
0.07,0.07,7544.656481481482,-26203.173255051464,-33858.892305981426,846.3016479424186,2395.661677467724,-16425.02258395205,-30498.413679536083
0.08,0.08,7544.656481481482,-22823.03487237956,-56673.966211089224,-12876.65169715933,2207.6221843907842,-4197.544307407021,-42008.938937849016
0.09,0.09,7544.656481481482,850.8117516636776,-29698.923180648533,6063.124209800611,-6340.233918863378,5464.080859071073,-9968.745830223925
0.1,0.1,7544.656481481482,-22544.224410521478,-36093.10979887389,-750.6565283493765,-11512.203178283584,-7803.471743721486,6903.718435830437
0.11,0.11,7544.656481481482,-21330.63589364675,-40832.10976208252,-14823.148998895085,-30775.191004387452,-11263.926285945432,-5748.332051993202
0.12,0.12,7544.656481481482,-9671.225298859848,-12967.356806119205,8473.67546889677,-26248.53786134228,-17902.752681349877,10358.648351274314
0.13,0.13,7544.656481481482,-11738.504801206,-126014.8560013405,9543.17717171269,-59349.5914749807,-13156.795975194109,-82478.16927604881
0.14,0.14,7544.656481481482,-27316.663108618784,-114674.30364497303,5176.515334155454,-49256.448057832284,-22660.82249572555,-44488.40565207548
0.15,0.15,7544.656481481482,-31302.32171853522,-41261.746619842306,-14896.613966101773,24130.841713380272,4151.346767433031,-68855.5681243331
0.16,0.16,7544.656481481482,-38940.04606849089,-89492.37283667465,16819.129995818745,-34413.31023878386,-24596.82802373951,-6928.533257449046
0.17,0.17,7544.656481481482,-17927.855900188923,-84466.44164877883,-4653.465783894222,-63950.40337153475,8759.178413202651,4668.4623893959215
0.18,0.18,7544.656481481482,-29501.319766283617,-92269.09324065788,-4844.153614922761,-59569.9209973822,-21224.753064470933,-6256.143489344686
0.19,0.19,7544.656481481482,-15404.33830477846,-93569.51162483919,4560.649751248544,-14630.49060187451,13397.361779975967,5366.689212175086
0.2,0.2,7544.656481481482,-25008.084615137246,-167850.8869923865,-4781.116706609297,-85620.98124826237,-2240.958006030094,-37301.63376891392
0.21,0.21,7544.656481481482,-34283.09451774765,-124795.26994005678,-3430.021141897254,-34907.648375619465,-1908.4894776454894,-25135.935721060843
0.22,0.22,7544.656481481482,-39645.96150551942,-108775.10179327882,-14605.636757211374,17588.44441830169,-14065.952627864113,-13707.696525886306
