m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7656.897628593512,8436.071115477715,112.24114711203038,891.4146339962326
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,6639.57952623292,7666.366112767489,905.0769552485617,121.7096312860067
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7994.169043027372,8055.625409932361,449.5125615458901,510.9689284508795
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7710.8509693904925,6469.289660482502,166.1944879090106,1075.36682099898
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7349.786712062392,6915.526827250102,194.8697694190896,629.1296542313803
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7823.250989268017,7749.286514122973,278.59450778653536,204.6300326414912
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7782.823460247665,7355.106427185541,238.1669787661831,189.55005429594075
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7427.88236639206,7739.813340325801,116.77411508942168,195.15685884431878
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7417.476364090799,7730.067426987896,127.18011739068334,185.41094550641446
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7721.405476007318,7702.663991265669,176.74899452583577,158.00750978418728
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7640.686891821451,7452.167136168805,96.03041033996942,92.48934531267696
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7448.9213164371995,8750.739773925645,95.73516504428244,1206.083292444163
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7366.11606801667,7760.812881762833,178.54041346481154,216.15640028135113
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7539.771652743663,7558.465202730695,4.88482873781868,13.808721249212795
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7335.167089808838,7811.416662119005,209.48939167264416,266.76018063752326
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,8342.083423594819,8740.787387870685,797.4269421133367,1196.1309063892031
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7347.159828796432,7695.590388645746,197.49665268505032,150.93390716426438
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7262.15034835527,8664.79370239058,282.50613312621226,1120.1372209090978
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,7743.91194715954,7642.461686398916,199.2554656780585,97.80520491743391
0.0,0.0,0.24999999999999992,8.573388203017834e-07,7544.656481481482,8094.970133959477,7258.233187011661,550.3136524779948,286.4232944698206
