m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7564.137770722029,7485.021767755988,19.481289240547085,59.634713725494294
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7680.669577023849,7047.931119740324,136.0130955423674,496.72536174115794
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7472.752909083997,7458.077070153585,71.90357239748482,86.5794113278971
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7556.459794612942,7811.470240856856,11.803313131459618,266.8137593753745
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7614.146079170653,8032.263823362447,69.4895976891712,487.60734188096467
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7705.592710810454,7534.398407654867,160.93622932897233,10.258073826615146
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7605.962115109954,7013.084230288414,61.305633628471696,531.572251193068
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7454.729981171417,8099.361491172502,89.92650031006451,554.7050096910198
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7429.043613291144,7460.669867930468,115.6128681903383,83.98661355101376
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7500.624094305896,6715.689384366191,44.03238717558634,828.9670971152909
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7524.982600518202,7298.524558607076,19.67388096327977,246.13192287440597
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7507.575925997423,7186.079986573349,37.080555484059005,358.5764949081331
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7436.069049054209,7201.231546483401,108.58743242727269,343.42493499808097
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7540.619322862474,8157.699236047349,4.037158619007641,613.0427545658667
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7519.5181658913,8156.050949895922,25.138315590182174,611.3944684144399
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7481.4432361272175,7217.236129786599,63.21324535426447,327.4203516948828
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7452.458279490902,7489.0226650998375,92.19820199057995,55.633816381644465
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7637.7398858591,8077.088240165139,93.08340437761763,532.4317586836569
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7562.356215391339,7226.701537256933,17.69973390985706,317.95494422454885
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7451.861945702203,8061.528218441705,92.7945357792787,516.8717369602227
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7336.900219565072,7600.762471957112,207.75626191641004,56.10599047563028
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7805.569652828588,7926.076709366013,260.9131713471061,381.4202278845314
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7364.172937328243,7272.194084892382,180.48354415323865,272.4623965890996
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7659.994543700152,7334.540202857105,115.33806221866962,210.11627862437672
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7388.346496666353,7455.206577052147,156.3099848151287,89.44990442933522
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7813.396351272911,7189.341424712069,268.73986979142865,355.3150567694129
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7617.185565718938,8354.541016512389,72.52908423745612,809.8845350309066
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7595.112396861606,8106.631018847111,50.45591538012377,561.9745373656287
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7423.388902836297,8399.872228784194,121.26757864518459,855.2157473027119
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7688.995369346254,7703.678104426808,144.338887864772,159.02162294532627
0.0,0.0,0.5,8.573388203017834e-07,7544.656481481482,7855.914852888457,7736.727074088134,311.25837140697513,192.0705926066521
