m,M,original_average,suppressed_database_average,suppressed_database_sum,suppressed_database_number_of_elements,epsilon_of_M,delta_of_M,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7637.398529602722,7656.171466162444,92.74204812124026,111.51498468096179
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7561.0068749748625,7427.225735812733,16.35039349338058,117.4307456687493
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7540.150464469181,7457.222409347245,4.506017012300617,87.43407213423689
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7561.6507591789405,7709.932780851561,16.99427769745853,165.27629937007896
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7519.3917467313495,7550.254816806396,25.264734750132448,5.598335324913933
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7650.391205320311,7446.15391365066,105.73472383882927,98.50256783082204
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7618.316797625877,7528.2450395898895,73.66031614439544,16.411441891592403
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7577.596010725233,7794.6978155723555,32.93952924375117,250.04133409087353
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7542.237114914753,7483.344302020056,2.419366566728968,61.31217946142624
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7610.08455913223,7716.4342088406875,65.42807765074849,171.77772735920553
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7513.612083696096,7243.008366152542,31.044397785385627,301.64811532893964
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7589.360572500109,7714.934517405852,44.70409101862697,170.27803592436976
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7329.563088222867,7707.035345315339,215.09339325861492,162.3788638338574
0.0,0.0,7544.656481481482,7544.656481481482,8148229,1080,2.0,8.573388203017834e-07,7535.860872568586,7443.953117967767,8.79560891289566,100.70336351371498
