m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,7544.656481481482,2.057029352527465,-3.293971406202047,-0.003708103162338716,-4.33939597271376,0.47824059862198,-8.481438882284408
0.01,0.01,7544.656481481482,-7.024852044957697,-44.22541293876549,-12.222485797168048,-14.983277907683146,0.8302417106818467,-24.421424177862605
0.02,0.02,7544.656481481482,-4.9268920720002,5.230447925630813,-2.6931368143062,5.145307754778514,2.2564378673811945,-3.363008154306044
0.03,0.03,7544.656481481482,-6.8072448553238445,-41.979488235010194,3.3826427897644322,-6.972521624511273,4.641191035185869,12.940618082181572
0.04,0.04,7544.656481481482,-11.24541235043408,5.070572109870625,-3.3671849079251785,16.335195680440506,-12.118824913546803,-4.993943286091962
0.05,0.05,7544.656481481482,-17.84457657596559,25.254382182284075,-14.527347709715656,29.77905346513694,-11.373027361180931,-5.02521498526545
0.06,0.06,7544.656481481482,-1.7532432165935177,-23.24001231377514,-8.822221235178887,-9.918399310289658,4.483852212307482,-10.07992667361151
0.07,0.07,7544.656481481482,-9.884117928009516,-29.179314010635835,-10.100134280419155,-19.737000198611213,6.909080537598328,-8.182030804394742
0.08,0.08,7544.656481481482,-14.141732533454743,-7.919574697527423,-11.560103019783881,5.285012427486151,-11.936226551372826,-13.450699152371271
0.09,0.09,7544.656481481482,-29.984197905227603,-10.864671724897448,-35.143271220620306,0.06132878302753397,-2.1292668811552744,-9.289660499538684
0.1,0.1,7544.656481481482,-10.960172465121957,-25.80465394077021,3.366291141622966,-38.5317794187647,-8.230911345166646,17.531442105344127
0.11,0.11,7544.656481481482,-12.590668635908003,-45.537402950027115,-8.337856743925386,-24.37144357112612,-9.543649967673247,-16.52235586793438
0.12,0.12,7544.656481481482,-31.799425250403942,-85.16173409988835,-26.240545162966697,-26.25748645439836,-13.149630102387675,-28.69780073466501
0.13,0.13,7544.656481481482,-22.507588259304754,-71.58219593175016,-11.699233884131843,-21.212905417031607,-3.1487710548214523,-22.674157504493166
0.14,0.14,7544.656481481482,-36.57467992875357,-67.92797531666474,-25.75013842611699,-39.09972425012427,-22.912203848084374,13.616948367845453
0.15,0.15,7544.656481481482,-35.64033410257382,-78.2057558075008,-16.384016834661978,-9.84622994680575,-24.21234612102569,-61.472951839948905
0.16,0.16,7544.656481481482,-29.09158977417701,-55.826802325866254,-10.037130201827154,-35.053419373490044,-19.654258220789814,-20.680216574519477
0.17,0.17,7544.656481481482,-25.995583043411443,-70.98173269633935,-14.709377228610663,-19.828683611478482,-20.647559339049337,-49.96185562187827
0.18,0.18,7544.656481481482,-38.52496891521932,-87.71399101531358,-24.008137112873357,-18.968455237194235,-27.43273995217703,-48.52940272407699
0.19,0.19,7544.656481481482,-38.153057502064826,-90.49616136110359,-19.414415560239775,-59.56687055551731,-12.805657053154107,-23.640426951909944
0.2,0.2,7544.656481481482,-39.817396730169946,-78.77421062766246,-22.93514920944196,-54.21816170721007,-22.622107378243243,-12.359328314692277
0.21,0.21,7544.656481481482,-42.08259815311261,-81.09163548559076,0.21244613063083762,-7.2534615938686215,-18.788968511609028,-67.41546156046337
0.22,0.22,7544.656481481482,-37.79990887459286,-104.8812483568309,-19.670321684514022,-27.31083754336754,-26.368157062314054,-44.47872644691455
0.23,0.23,7544.656481481482,-46.87634225126169,-98.72584467338606,-27.17986372110417,-50.66039081540322,-20.10443140514488,-19.760641339752
0.24,0.24,7544.656481481482,-52.01139233600854,-133.27018971135192,-27.927258516024423,-41.55640899518977,-25.73528744318662,-53.38336200202855
0.25,0.25,7544.656481481482,-46.5713107438843,-123.48992891955328,-30.648510700095144,-58.40874599120076,-12.598277713872363,-33.86512679190707
0.26,0.26,7544.656481481482,-65.57213148500776,-113.36744801423009,-27.614090088016837,-71.27078650064595,-30.98905836751871,-20.202670837777987
0.27,0.27,7544.656481481482,-75.19704210949361,-134.6013029688715,-31.252971113721046,-27.303594670177176,-36.025454636403424,-81.81709491150554
0.28,0.28,7544.656481481482,-63.10111161544938,-161.83941663697163,-42.63477152285418,-57.64261025181253,-35.425081968772275,-37.02543536151836
0.29,0.29,7544.656481481482,-72.55393214436721,-177.912532730492,-31.466262266420912,-64.25669465795846,-35.80704648469532,-62.11667585423311
0.3,0.3,7544.656481481482,-74.84412860972282,-152.57390974280992,-29.471901612348717,-60.77932537550788,-38.81830385290493,-56.22016725620597
0.31,0.31,7544.656481481482,-70.00442535280966,-154.13948813438395,-36.7005679697413,-55.155381525710084,-26.23420609721802,-27.653070648006064
0.32,0.32,7544.656481481482,-94.59502268479758,-189.76779187557793,-50.04525851630058,-61.101610087948984,-50.94301574123929,-112.72878256909183
0.33,0.33,7544.656481481482,-80.28088235764581,-193.90193331719286,-39.00266821164023,-74.83624088816504,-26.963959802310598,-73.83412768938581
0.34,0.34,7544.656481481482,-100.20432377783294,-177.02742918916755,-58.613040200743114,-62.03472460116342,-59.02589632135931,-78.20619256674775
0.35,0.35,7544.656481481482,-79.3770341863819,-260.2769563873565,-39.96290129518451,-78.89390812956577,-33.330089875819255,-102.41871102360574
0.36,0.36,7544.656481481482,-110.622429561041,-179.73908172109452,-47.17237467994215,-50.803895629160024,-57.932937584223765,-40.39397705509907
