m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,7544.656481481482,-0.7980558007837857,0.5090919726112872,6.205085622482194,-4.003740650043909,-2.189381531664317,-5.294106078095751
0.01,0.01,7544.656481481482,-1.0771409530694456,5.602923337628653,-2.2086875908413504,3.714022484379683,6.093669888470799,-4.80524648152209
0.02,0.02,7544.656481481482,-0.4707991403019349,8.97415147641027,-2.2380706811222097,-5.13485412034197,-7.684760133476139,-7.081058171634396
0.03,0.03,7544.656481481482,-6.380131963418364,-4.218339167701089,1.5300656349817672,0.03980533649652784,-9.584881383327442,-6.667489372772735
0.04,0.04,7544.656481481482,-5.311536014029272,-12.247899661146135,-3.0670171625353646,-11.314212108756749,-3.5989711029641,-12.420200472118722
0.05,0.05,7544.656481481482,-6.456395361493655,-17.57953466939793,-0.6951936195818078,-4.239164146664052,-2.3273800364818555,-8.666685797874806
0.06,0.06,7544.656481481482,-7.286826376598654,-24.138271191422575,-7.1411538783206225,-11.032714722189667,-11.752219951903399,-18.580597026022502
0.07,0.07,7544.656481481482,-16.694504113079233,-22.465891481607088,-16.64602377924892,-11.806894408141261,-8.723683740588413,-15.794367037489963
0.08,0.08,7544.656481481482,-12.101925733662128,-10.923492902458776,-10.189423802895604,-15.513567048800553,-16.972723105701725,4.443179097678183
0.09,0.09,7544.656481481482,-13.39538334053227,-14.404341361013508,-14.99154691631987,-17.322979893212334,-12.100524152575204,-2.9683483155449153
0.1,0.1,7544.656481481482,-14.327465499202084,-17.395147001977335,-15.365542378593268,-19.65147162128892,-16.333441451228296,-7.264160378663121
0.11,0.11,7544.656481481482,-21.368275083387836,-24.88131293967257,-20.21323931477992,7.1233291586324015,-20.835432103285044,-19.00366025099416
0.12,0.12,7544.656481481482,-26.71452072310933,-19.11825000321656,-16.835340524593917,-17.496141294782262,-14.32243521806609,-2.9771927316301685
0.13,0.13,7544.656481481482,-26.20398239206102,-28.14368466639266,-19.462589779908924,-24.65496048075866,-22.401150148105444,-27.49586943357545
0.14,0.14,7544.656481481482,-27.36217172632994,-28.35639208115782,-13.520458405434702,-3.7255010214470303,-18.80908919187854,-28.15359699783059
0.15,0.15,7544.656481481482,-27.320327566925044,-40.258867765384366,-22.756493105013348,-32.901834500962195,-25.948282543908874,-21.629714828251707
0.16,0.16,7544.656481481482,-28.77617329189109,-52.8296899647012,-20.678896186665575,-27.037999364607032,-25.05083693228967,-30.220343347452967
0.17,0.17,7544.656481481482,-29.6585468007669,-40.071231061195306,-32.67594725875631,-43.06375331716791,-17.509264335131874,-15.363456304034088
0.18,0.18,7544.656481481482,-27.298154682508113,-43.98334396926495,-19.549987015531215,-17.788091212201152,-21.397866075006306,-23.74958153530136
0.19,0.19,7544.656481481482,-30.452702028210624,-27.261314075439486,-28.53877265775624,-12.824344819026123,-18.771255965407363,-6.329219715898148
0.2,0.2,7544.656481481482,-28.608334783676682,-57.184656300115336,-28.69427306265247,-18.42738537796842,-21.286055800938556,-17.72533560659079
0.21,0.21,7544.656481481482,-37.306029603053396,-47.595834894674,-32.137600343754094,-5.129710929891274,-29.154786177416682,-38.62214314599049
0.22,0.22,7544.656481481482,-46.715647457481154,-48.678160829425565,-36.96982273128289,-5.983635649707509,-34.656942338463836,-22.814370574531637
0.23,0.23,7544.656481481482,-56.980475385647715,-61.225639989413935,-43.242410014031854,-18.389129328719605,-37.55321083129738,-48.41722019856559
0.24,0.24,7544.656481481482,-48.79094775264895,-63.75523388252546,-36.10938490810872,-27.57228038869232,-34.85486609526214,-26.811285684034317
0.25,0.25,7544.656481481482,-45.261484153655346,-64.5324297862592,-37.40473658821419,-56.143697537794395,-43.58686135501556,-23.327168063621343
0.26,0.26,7544.656481481482,-57.280723556310875,-83.29450676850666,-45.74095958608223,-43.94327762178173,-44.04043686691908,-38.041943514640366
0.27,0.27,7544.656481481482,-55.85296357502425,-79.7142090583987,-39.608171207165924,-49.877934415475124,-39.97453979556586,-51.30601867020482
0.28,0.28,7544.656481481482,-60.39392876523068,-74.9657662967833,-40.255137978614044,-43.99124687759053,-48.172406840524616,-41.08986068532869
0.29,0.29,7544.656481481482,-48.66753820249794,-91.90866237341459,-37.1311850005588,-38.79655540476284,-45.248626531565435,-48.43829881523368
0.3,0.3,7544.656481481482,-65.45166299563384,-90.20923468618949,-48.5049493659632,-44.82909026604091,-48.43354959984876,-46.500260588392365
0.31,0.31,7544.656481481482,-57.29977265266949,-100.2072403828117,-48.123542194066886,-55.855634864555896,-38.55219186325884,-38.59800378922023
0.32,0.32,7544.656481481482,-54.659996194750065,-111.04296085551385,-41.901626724913754,-52.2209778286508,-40.667969746819935,-56.406373389628584
0.33,0.33,7544.656481481482,-66.80849838180114,-83.83544324278972,-51.11458870844751,-59.64271755379971,-49.16053846516044,-44.48629045294092
0.34,0.34,7544.656481481482,-79.58343339030662,-93.01763421296769,-59.374404794499036,-54.06443598775209,-65.35342249766946,-47.568508768085564
0.35,0.35,7544.656481481482,-73.32958765145136,-114.64526555071035,-60.93353558180728,-53.21865891233014,-43.82080773409801,-54.674254831997075
0.36,0.36,7544.656481481482,-81.94384628659417,-110.97956496425823,-58.86969899007495,-51.62522126975492,-56.534166549264754,-53.91999758347805
0.37,0.37,7544.656481481482,-88.11513353590956,-125.76015550590708,-57.25311763691146,-73.86103179947563,-69.50602030905179,-57.55657814653881
0.38,0.38,7544.656481481482,-86.87662635247062,-124.67168120892424,-57.16606334778398,-54.17218776885741,-68.30681761754238,-63.09883257744332
0.39,0.39,7544.656481481482,-83.58312303921214,-138.92572674851473,-57.89712189420452,-61.78401646921108,-60.64685693572295,-80.82557566732658
0.4,0.4,7544.656481481482,-79.85587712879449,-142.36406547687642,-60.342485406062224,-86.5641622802857,-51.4006122779067,-64.16525650699657
0.41,0.41,7544.656481481482,-82.24824431352425,-136.8436616319482,-61.32362384710701,-67.05069387926457,-52.712814550408595,-53.40127741167254
0.42,0.42,7544.656481481482,-93.7269037319378,-126.57770865307319,-67.56521288453084,-90.33483873089031,-57.58021899969981,-52.6312054899733
0.43,0.43,7544.656481481482,-91.62615634628466,-150.59485863492762,-68.98758119838587,-90.24171178825799,-64.44797158428204,-79.62960012000306
0.44,0.44,7544.656481481482,-101.47119995534919,-170.16485581873292,-77.02348203303703,-92.31545427844537,-64.5145641017791,-92.005552761861
0.45,0.45,7544.656481481482,-100.68679215476645,-167.4006708971278,-71.89479330814457,-93.24817990645496,-72.77442749119314,-81.8718014956138
0.46,0.46,7544.656481481482,-104.00454171302465,-190.39936640334878,-77.70825465932117,-94.59362508492018,-79.23896798596759,-119.09708704322696
0.47,0.47,7544.656481481482,-105.56180484654594,-171.88075735027684,-82.38396502195359,-99.99595350447424,-75.20077498024295,-104.2917199706472
0.48,0.48,7544.656481481482,-99.7583921247899,-207.91857544705604,-81.61901651225716,-112.74570347942839,-66.19478774668235,-112.77895016651706
0.49,0.49,7544.656481481482,-113.06472410761512,-187.87543527166503,-87.28661522155556,-89.93236001282867,-79.73104483293235,-109.58581055640474
0.5,0.5,7544.656481481482,-124.58962650286311,-215.76899679289525,-89.93337977936743,-108.63021739324054,-87.2144971203076,-115.86564609016312
