m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.4,0.4,7544.656481481482,-25211.682643683434,-133541.86176073313,-5960.636841015665,-26766.66766598937,2409.5890538988897,-48585.79049826003
0.41,0.41,7544.656481481482,-27545.60314780494,-128921.19662784057,-7450.692378449263,-36293.17357234463,-5792.151879570345,-60020.66711135331
0.42,0.42,7544.656481481482,-48007.64749630827,-125281.16838780645,-10807.36191332757,-51778.4289189988,-32590.238506223868,-7352.091915938334
0.43,0.43,7544.656481481482,-33398.51134566139,-125657.84429606496,-5573.253249445461,-31527.152175493946,-14422.201028349256,-34058.619337756885
0.44,0.44,7544.656481481482,-30729.098795020873,-157270.04644839003,-11605.219912380331,-23796.33867159323,4330.0421161187405,-78808.16551553147
0.45,0.45,7544.656481481482,-42253.607955301304,-162197.9372102433,-12645.83424163794,-23164.970320683482,-10908.465350316757,-81698.65991437246
0.46,0.46,7544.656481481482,-45653.490144283984,-152903.2562520349,-7414.280637955731,-37942.487917132865,-22465.977071067668,-72296.78001473373
0.47,0.47,7544.656481481482,-43120.97372523056,-186307.6206003526,-8664.17122026483,-47334.19419988076,-16762.04946967862,-90317.19732361715
0.48,0.48,7544.656481481482,-54573.96692874073,-181154.75017763453,-5280.08260325447,-45775.718901855435,-23083.11532010421,-86319.43950700137
0.49,0.49,7544.656481481482,-48510.134562640844,-222829.1501715056,-13306.392402251211,-62881.831449691475,-22854.51390133005,-86969.08351567699
0.5,0.5,7544.656481481482,-56998.66427970084,-230407.3887127355,-13389.065584324244,-49982.13915089569,-32482.741553090018,-109695.85916668727
0.51,0.51,7544.656481481482,-50921.20399658981,-233408.02256527788,-13467.6880784477,-51263.119015446675,-17422.890393747453,-96801.45733380655
0.52,0.52,7544.656481481482,-63999.04333029656,-235604.60456697218,-17710.12175178098,-53968.872612453764,-24572.95206661467,-103468.89194474797
0.53,0.53,7544.656481481482,-53857.04521825729,-282952.7766702526,-13651.485626037429,-75886.41036274632,-25514.540889072247,-148280.83124408487
0.54,0.54,7544.656481481482,-44137.14466818089,-294208.2526902157,-10412.302285877588,-58587.35678606594,-15035.624476547528,-177094.27885944713
0.55,0.55,7544.656481481482,-55643.496438891154,-226089.2684165102,-23381.733412824295,-66370.16007649826,-22247.013952542584,-88889.64488027399
0.56,0.56,7544.656481481482,-59370.66773366991,-295993.13789859565,-12835.200738348369,-63098.17784021275,-16964.92220066086,-139038.08807335267
0.57,0.57,7544.656481481482,-80011.8323313052,-298115.00069141615,-16497.990497942184,-54429.67105324764,-42095.71015489267,-129554.55637837431
0.58,0.58,7544.656481481482,-68962.05132629273,-295907.26212603383,-19082.232268160988,-84543.23023722031,-14909.359456188264,-138478.8348844546
0.59,0.59,7544.656481481482,-81981.29464844255,-365228.80063808133,-21942.619445006843,-61081.73936601356,-27077.305991374247,-203103.25254980754
0.6,0.6,7544.656481481482,-57427.29063531478,-402502.0523375618,-14628.068346760614,-94850.18507155233,7448.663887991075,-223366.1709619057
0.61,0.61,7544.656481481482,-102093.15396644262,-396971.1215497524,-28334.73525473555,-76746.58148021976,-38212.75145247702,-197118.1314547609
0.62,0.62,7544.656481481482,-88873.24810373745,-397125.3823561963,-18703.15438253909,-103745.37077230576,-22118.711142658576,-166566.80516256968
