m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,38.58164675532078,-0.0011414042803808006,-0.004473541620212601,-0.0011506830757486985,-0.006829373573553399,0.00011799983552149979,-0.0012299811220217033
0.01,0.01,38.58164675532078,-0.003600273029775402,0.002195015357310204,-0.0027159229084126983,0.004250438485044902,0.0008302049192139005,-0.0013422100388367914
0.02,0.02,38.58164675532078,0.0007534655719418984,-0.0024757585661558945,-0.0009574630808625029,-0.0010356636853845885,0.0003994380080628024,-0.001503020883850903
0.03,0.03,38.58164675532078,-0.0039595715614354,0.0066145861179219,-0.0016018044389456004,0.0039342619908765,-0.005528373954295,0.005221002698885202
0.04,0.04,38.58164675532078,-0.003008410073972699,-0.004446318959501996,-0.003060595963370105,-0.008355580578208302,-0.003368425064428797,0.004708251695592802
0.05,0.05,38.58164675532078,-0.0041198817631383985,-0.006262522951837199,-0.0011104561883965997,0.0027443348529601064,-0.0027846714847877957,-0.0070594746939424
0.06,0.06,38.58164675532078,-0.0049119731277837975,-0.0043632105868949,-0.0025834335480410947,-0.004239444677598098,-0.0006833058740036008,0.0035178656005960957
0.07,0.07,38.58164675532078,-0.009917632718729898,-0.0035815051511636914,-0.006002387956614001,0.0031868384512322018,-0.007511102532184399,-0.0010296797905628013
0.08,0.08,38.58164675532078,-0.007187973038453296,-0.0098106304231627,-0.0082484471841551,-0.005304208377919908,-0.005542313363595099,-0.0059641713070262975
0.09,0.09,38.58164675532078,-0.012240361680345306,-0.011107090705490597,-0.006442695884575404,-0.006145841473584296,-0.010978303449788902,-0.0055076552139499
0.1,0.1,38.58164675532078,-0.0086156249215298,-0.0081107589455717,-0.008047117370128296,-0.0030148210090942956,-0.006147385758057705,-0.0016579146989288002
0.11,0.11,38.58164675532078,-0.013010136233884396,-0.012045949741076797,-0.0075819826671084944,-0.0016930572736495036,-0.009501258054884998,-0.007751553857914595
0.12,0.12,38.58164675532078,-0.0144728360092993,-0.010802157066117299,-0.0087988431843226,-0.0034310735598648,-0.010627143041203699,-0.0033584107123173085
0.13,0.13,38.58164675532078,-0.012774835251702803,-0.01375866705287751,-0.008803454017435298,-0.0016713586071485098,-0.005605077771099504,-0.00888397216608601
0.14,0.14,38.58164675532078,-0.010097250928233999,-0.017736258212605202,-0.0102291221837994,-0.0023062195336199104,-0.004784791485517997,-0.011423561193136297
