m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,38.58164675532078,3.1990680915081715e-06,7.243358159999961e-07,-4.3872322635216994e-07,1.42425779005e-05,4.157068424476203e-06,-1.755022390225426e-05
0.01,0.01,38.58164675532078,-2.0022363138391562e-05,-4.462115137452635e-05,-1.6735322719465607e-05,-2.9671634356126365e-05,-1.488362691643437e-05,-4.168053684058348e-05
0.02,0.02,38.58164675532078,-4.2074864734194356e-05,-1.90812645753e-05,-4.259034362648608e-05,-4.66642189625e-05,-4.4513427589771125e-05,-3.795181351228594e-05
0.03,0.03,38.58164675532078,-7.121484758430561e-05,-6.807360428430002e-05,-5.622353967636668e-05,-6.303372364410001e-05,-7.105600552230384e-05,-6.727302132350002e-05
0.04,0.04,38.58164675532078,-7.97449132852097e-05,-7.00890347045e-05,-9.310774736952471e-05,-6.905985069e-05,-7.648565856880149e-05,-8.459869692160001e-05
0.05,0.05,38.58164675532078,-0.0001206805315598955,-9.495936646609999e-05,-0.00011950511552709547,-9.459587697309999e-05,-0.00011868421698455251,-9.838317925049999e-05
0.06,0.06,38.58164675532078,-0.00011913167222927192,-0.00012265554078979998,-0.0001183113108478719,-0.00011373170041110001,-0.00011792200683165701,-0.0001313504564984248
0.07,0.07,38.58164675532078,-0.00018317262502840889,-0.00019100541275588655,-0.00017506584235380888,-0.00013645713474028657,-0.0001805792998102168,-0.0001784929333087
0.08,0.08,38.58164675532078,-0.00018671342615473208,-0.00020191183295410002,-0.0001880139604827321,-0.0002012745240483,-0.0001786105702217336,-0.00019233326890580001
0.09,0.09,38.58164675532078,-0.00019749419133225924,-0.00021664795137763752,-0.00018648179983615922,-0.00021009765256143752,-0.00019747256928510622,-0.0001980396476113
0.1,0.1,38.58164675532078,-0.0002204346578957378,-0.00023838998186739998,-0.00022399981972583778,-0.00022535771449499998,-0.00022025068982108511,-0.0002250758298536
0.11,0.11,38.58164675532078,-0.00022950051775169126,-0.0002892800499138,-0.0002534764266712912,-0.0002608422862905,-0.00022799063399936382,-0.00029183090679599997
0.12,0.12,38.58164675532078,-0.0003109410411917361,-0.0003291647294524,-0.00032147217604033606,-0.00031937713310260004,-0.00030521192107657455,-0.0003198232182778
0.13,0.13,38.58164675532078,-0.00029732693326191544,-0.0003603437753718648,-0.0003040022278026154,-0.0003442718811907648,-0.0002925997917759557,-0.00033942009568110003
0.14,0.14,38.58164675532078,-0.00029523130729539233,-0.00034586526326320003,-0.0002827937223785923,-0.000347638851243,-0.00029294885144167467,-0.0003350280722467
0.15,0.15,38.58164675532078,-0.00036338176793613316,-0.0004498381745559319,-0.0003730577372008332,-0.00044576659459353196,-0.00036304639207337746,-0.00042376465771409996
0.16,0.16,38.58164675532078,-0.00040585028037597474,-0.0004701768243272,-0.0004134117062435748,-0.0004465301094001,-0.0004019065630416599,-0.00044679404485270004
0.17,0.17,38.58164675532078,-0.0004321167358386876,-0.000479762183793,-0.0004124274317184876,-0.00046347388499140004,-0.0004331937884079695,-0.0004730552441001
0.18,0.18,38.58164675532078,-0.0004305495874458427,-0.00048316642990429997,-0.0004472649412533427,-0.0005007730506155,-0.000425428055255557,-0.00044910240500239994
0.19,0.19,38.58164675532078,-0.0004739604981170225,-0.0005222956287071303,-0.0004647112662034225,-0.0005183744789366302,-0.0004694659515365542,-0.0004937591183437
0.2,0.2,38.58164675532078,-0.0005006230569897089,-0.0005288659521792057,-0.0004887654442607089,-0.0005015915042794058,-0.0004974038976818776,-0.0005048679328655
0.21,0.21,38.58164675532078,-0.0005606683992593083,-0.0006294049507700038,-0.0005959902837591084,-0.0005941406112666038,-0.0005596205613140698,-0.0005789418531369
