m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.580127959312584,38.553065457311455,0.0015187960081988194,0.028581298009328293
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.57938800183563,38.616276118053044,0.0022587534851510327,0.034629362732260915
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.58330195797877,38.518604902944524,0.0016552026579859103,0.06304185237625859
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.59827481922636,38.51513107919723,0.016628063905578472,0.0665156761235508
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.595863954761235,38.55025929721385,0.014217199440452077,0.03138745810693422
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.593795908252666,38.66306804953577,0.012149152931883123,0.08142129421498367
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.629217019180835,38.64808022843897,0.047570263860052364,0.06643347311818815
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.573951721071595,38.588834593475305,0.007695034249188382,0.007187838154521842
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.59100552403592,38.688391777254694,0.00935876871513841,0.10674502193391078
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.58785679599399,38.58718214816726,0.00621004067320996,0.005535392846475418
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.58774956792954,38.521885550700404,0.006102812608759223,0.05976120462037926
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.546641094044254,38.599665005562294,0.0350056612765286,0.018018250241510714
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.57930497199876,38.56841431486636,0.002341783322023616,0.01323244045442351
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.58175530231901,38.60590083547831,0.00010854699822715475,0.024254080157525948
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.61100833371703,38.617282472434006,0.029361578396247978,0.03563571711322311
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.605757021598976,38.53490580081972,0.024110266278192682,0.04674095450106108
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.56982329426374,38.5601860233304,0.01182346105704113,0.021460731990380566
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.569853403764405,38.613220101948315,0.01179335155637773,0.03157334662753186
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.59819058548376,38.61621119714493,0.016543830162980555,0.034564441824144865
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.610596517486485,38.63154087018866,0.028949762165701998,0.04989411486787532
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.595985712084975,38.62437524354876,0.014338956764191835,0.042728488227979255
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.5726934519443,38.5184727692185,0.008953303376479482,0.06317398610228508
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.5961784685669,38.5593243394671,0.014531713246114464,0.022322415853679445
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.57855025579152,38.60529551926821,0.0030964995292634967,0.023648763947427653
