m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.60235198693179,38.59848725657864,0.020705231611003683,0.016840501257860296
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.60228879379938,38.53197346076097,0.02064203847859858,0.04967329455980973
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.57506721661572,38.59562625473464,0.0065795387050613385,0.0139794994138569
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.585257605670456,38.658656339974364,0.0036108503496734556,0.07700958465358099
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.55643688025621,38.57169255562976,0.025209875064575726,0.009954199691023291
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.57075420277412,38.65346956210402,0.010892552546664547,0.07182280678323849
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.601457562563496,38.599529087157535,0.019810807242713224,0.01788233183675203
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.56503440571994,38.62049249632152,0.016612349600841014,0.03884574100073479
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.607558828956535,38.6268328692639,0.025912073635751653,0.045186113943117334
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.58668671759941,38.539123389576446,0.005039962278630128,0.04252336574433713
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.57800195051255,38.60291083004049,0.0036448048082320383,0.021264074719709924
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.56955878577315,38.59554772082635,0.012087969547636135,0.013900965505570184
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.629679481150404,38.582282844927406,0.04803272582962137,0.0006360896066226474
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.573039502081265,38.42061126049654,0.008607253239517831,0.1610354948242403
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.5895574923561,38.55498617599772,0.007910737035317084,0.02666057932306387
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.57529931154077,38.552894222403786,0.006347443780015283,0.028752532916996643
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.58336938459163,38.595026790426985,0.0017226292708443225,0.013380035106202115
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.5721009937208,38.59114221804259,0.009545761599980551,0.009495462721808678
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.59420115402855,38.60926251571945,0.012554398707770531,0.027615760398667533
0.0,0.0,0.5,9.432016056618942e-10,38.58164675532078,38.59164246410179,38.56983966008129,0.009995708781005419,0.011807095239490195
