m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,40.437455852093,0.00027294480571390077,0.000817102633242698,0.00017676889394270014,0.0001525613961189977,-0.00013091535608559992,0.0016653012327772984
0.01,0.01,40.437455852093,-0.0024695637760519997,-0.0012142870259347974,-0.0022888981914335003,0.0003763022259332012,-0.0023806136337018993,-0.0021845880054159987
0.02,0.02,40.437455852093,-0.0037681551654000006,-0.0021627553508727013,-0.004076259636536001,-0.0037864900297728023,-0.0036678243447541004,9.742968835119853e-05
0.03,0.03,40.437455852093,-0.0048225118968812,-0.0021702109570274006,-0.0054350340398095,-0.0006054024159261005,-0.0047530685348757,-0.0026594625424902
0.04,0.04,40.437455852093,-0.007454151382518701,-0.004131095175971201,-0.007460693179614601,-0.003044261792137102,-0.0065973104010783,-0.003702022068800801
0.05,0.05,40.437455852093,-0.007791947378615301,-0.004570081437416801,-0.007546675812449799,-0.0032066241277676003,-0.007443434162402401,-0.004063590890887703
0.06,0.06,40.437455852093,-0.0095400697774993,-0.004814756665187502,-0.010038068383755098,-0.003968845596586702,-0.009390293304038901,-0.005198956482618002
0.07,0.07,40.437455852093,-0.009904865745432197,-0.0035894721927363996,-0.0086796894566392,-0.004376223256430899,-0.009584005235852799,-0.0034315149894984
0.08,0.08,40.437455852093,-0.010202048891052501,-0.007173871752415399,-0.010147090518909701,-0.005943177510346499,-0.010078415497395202,-0.004669589286993802
0.09,0.09,40.437455852093,-0.0125321101192356,-0.0087888369977909,-0.012371137246386998,-0.0073232115125318985,-0.0121738442898502,-0.007170969954991901
0.1,0.1,40.437455852093,-0.014859035314933499,-0.0101472761472167,-0.0135086923849457,-0.009164172225983199,-0.014105068548692399,-0.0079107321206889
0.11,0.11,40.437455852093,-0.015208987090916198,-0.0102673916085609,-0.0149260325830529,-0.009950226653977701,-0.015192647653481498,-0.0067810409528994
0.12,0.12,40.437455852093,-0.0153941823897202,-0.0101573770329066,-0.014919620039632098,-0.0088681673152761,-0.014955308952073301,-0.0088262636014125
0.13,0.13,40.437455852093,-0.015666976914139197,-0.011700075852338801,-0.0160518818479992,-0.010481953606493802,-0.0147754040806161,-0.009368586071449702
0.14,0.14,40.437455852093,-0.017984207143335103,-0.013042767402983796,-0.0177281293004382,-0.011069066597741498,-0.0175662912023837,-0.010285640064124097
0.15,0.15,40.437455852093,-0.0160525087875991,-0.010854293764564597,-0.0160519683799566,-0.011525178196528301,-0.0156537712515994,-0.007721787424451995
0.16,0.16,40.437455852093,-0.018616131711569603,-0.012618841566637898,-0.017849205321330802,-0.011933985095977099,-0.0175732336677747,-0.010682448472305896
0.17,0.17,40.437455852093,-0.0176450753712409,-0.012076975444321403,-0.0183627885862487,-0.009751824025888301,-0.017032912233012697,-0.010237934988678001
0.18,0.18,40.437455852093,-0.0194142886083582,-0.015471690870755703,-0.019113788702227998,-0.0144110206803577,-0.0182602768925293,-0.013669520363523702
0.19,0.19,40.437455852093,-0.0211393163850606,-0.015678811435400303,-0.020344800484386,-0.015174261774339202,-0.0199844459457338,-0.011803030833869702
0.2,0.2,40.437455852093,-0.0215406679949862,-0.0180900288618281,-0.0222478306849808,-0.014289696879992698,-0.0210064446245671,-0.015466662242398298
0.21,0.21,40.437455852093,-0.024435385647017104,-0.020962142465,-0.023876027643386602,-0.017766907041046998,-0.0230877847115303,-0.0179764167610435
0.22,0.22,40.437455852093,-0.0254867314556368,-0.0219724883617203,-0.025622471773197004,-0.016513337223996203,-0.0239468726555694,-0.0191128074941904
0.23,0.23,40.437455852093,-0.0262688806564206,-0.019969442944195302,-0.024568304071398702,-0.0178929761240084,-0.0248023363147412,-0.016979717908926502
0.24,0.24,40.437455852093,-0.0253764883341921,-0.0176593158716221,-0.0255676966507013,-0.0166078348180236,-0.0238715111906548,-0.0166194314978658
0.25,0.25,40.437455852093,-0.0262198094159949,-0.020238491628033,-0.025399076237068597,-0.018122350774770698,-0.024146376045146398,-0.016996977471637
0.26,0.26,40.437455852093,-0.0253671547935865,-0.021792494355547396,-0.025421529376466998,-0.017488896826514198,-0.024198549716934803,-0.019104290429802898
0.27,0.27,40.437455852093,-0.026594617353872696,-0.022949554160189498,-0.025868292917590102,-0.0213137123173976,-0.025494227867543295,-0.018195085384687195
0.28,0.28,40.437455852093,-0.0282252222372643,-0.025062601982543602,-0.027417639348058305,-0.0219645102426337,-0.026560893787324097,-0.019979801210649
0.29,0.29,40.437455852093,-0.0267646286107395,-0.023681931645583496,-0.0265185446099881,-0.0223791367346149,-0.025028364158235103,-0.018617730573249797
0.3,0.3,40.437455852093,-0.031780310708402496,-0.024831984862172602,-0.031042451997043,-0.0259389676095682,-0.0303282045152422,-0.018111873588196804
0.31,0.31,40.437455852093,-0.0303348756112099,-0.022842455943524503,-0.029665385277714403,-0.0209597930725291,-0.028271337485602198,-0.018259759427731802
0.32,0.32,40.437455852093,-0.0318399674625428,-0.0269115737827405,-0.0318979867269309,-0.023851999947533203,-0.029305575079975797,-0.0219560005374852
