m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,40.437455852093,-7.486666870873751e-06,1.2898228152199997e-05,2.0687077282563514e-08,2.0681092478199998e-05,-6.134776889022466e-06,1.992808158850001e-05
0.01,0.01,40.437455852093,-2.1022995361966118e-05,-1.837933395460004e-05,-1.9165264003673513e-05,5.940286206099985e-06,-1.778389345444056e-05,-3.613960069670001e-05
0.02,0.02,40.437455852093,-3.500469738015799e-05,-3.0438643474299976e-05,-2.7200267578921494e-05,-7.298274199349998e-05,-3.714148339718861e-05,1.6319576610699987e-05
0.03,0.03,40.437455852093,-3.8200025086308675e-05,-6.222395382530002e-05,-5.757861809708257e-05,1.1610696300099995e-05,-3.8106089836009804e-05,-9.813588739000003e-05
0.04,0.04,40.437455852093,-7.904008190224156e-05,-0.00015698193165959997,-6.7177472757659e-05,-6.1529219569e-05,-6.175961348524319e-05,-0.00010832195529959999
0.05,0.05,40.437455852093,-8.224431744726342e-05,-0.0001602563881365,-9.115793569866343e-05,-8.842185013430002e-05,-6.601587415068106e-05,-0.00013443877519939997
0.06,0.06,40.437455852093,-9.786447963811575e-05,-0.000123673811317,-0.00010670506164461577,-0.0001216781408161,-0.00010963013537667762,-0.000147304002246
0.07,0.07,40.437455852093,-0.00012454505833723044,-0.00010144381123990001,-9.761872294613045e-05,-0.00014030075750569998,-0.00012640180149769997,-0.00012397068272520002
0.08,0.08,40.437455852093,-0.00014643070175472618,-0.000178097990523,-0.0001319211901949262,-0.0001675403816687,-0.00013822823218369675,-0.0001629096954117
0.09,0.09,40.437455852093,-0.00016465220205733665,-0.00019586539611829998,-0.00018934009384543663,-0.00022954378491399997,-0.00017032360188288845,-0.0001469724082329
0.1,0.1,40.437455852093,-0.00021125975738061243,-0.00023030595854189997,-0.0001991838234263124,-0.0001800841295539,-0.0001933682107339524,-0.00019221554690429998
0.11,0.11,40.437455852093,-0.0002903321625579376,-0.00030704195642860003,-0.0002546376050567376,-0.0002590357687965,-0.0002913226074620811,-0.00026579134458040005
0.12,0.12,40.437455852093,-0.00026595899691076884,-0.0002855748589109,-0.00025851658629046884,-0.00026076847497970003,-0.00024887570265473384,-0.0002515452039294
0.13,0.13,40.437455852093,-0.00026290443001447667,-0.00033244817852140003,-0.00022513736185467668,-0.00029851804427289997,-0.0002524820405308415,-0.0002813986306303
0.14,0.14,40.437455852093,-0.00030977055030025817,-0.00034726515921999995,-0.0003075150781717582,-0.00037982951319299996,-0.0003001019340444442,-0.0002622193381393
0.15,0.15,40.437455852093,-0.0002479890077487692,-0.00036676023018979994,-0.00024035115498706913,-0.00029962510456699995,-0.000247750328086854,-0.00033770636629479995
0.16,0.16,40.437455852093,-0.0003555533114791426,-0.0003977478555792,-0.0003379022042626426,-0.00038796915360960003,-0.0003490444976465801,-0.00033655495648149994
0.17,0.17,40.437455852093,-0.0003258796113858387,-0.00037778171419169997,-0.0003336518607060387,-0.00034695500510259996,-0.00032107448679047444,-0.0003317038199823
0.18,0.18,40.437455852093,-0.00036588603709446335,-0.0005133105647587,-0.0003540881864329634,-0.00046810051852490004,-0.0003598264443798341,-0.0004555854042207
0.19,0.19,40.437455852093,-0.00041555970310015115,-0.0004125301948627,-0.00038374661135705116,-0.00046480459147139994,-0.0003992426492336011,-0.00034208066620920003
0.2,0.2,40.437455852093,-0.0004465894472162778,-0.0006098075550665001,-0.0004666627868100778,-0.0004232554969514,-0.00045542153871919015,-0.0005455366413534
0.21,0.21,40.437455852093,-0.00048408790546749706,-0.0007037651092156001,-0.00043957804646569705,-0.0005810017175826,-0.00047968136344098773,-0.0006175789430181
0.22,0.22,40.437455852093,-0.0005423710417626794,-0.0007167084651294,-0.0005093005903859794,-0.0005718711917542,-0.0005267976237191875,-0.0006276444759262
0.23,0.23,40.437455852093,-0.0005785096069210428,-0.0006822215798437999,-0.0005163872979778428,-0.0005036393993289,-0.0005635864938607352,-0.0006281721746992
0.24,0.24,40.437455852093,-0.0005272229601996665,-0.0005482724603982001,-0.0005408622148726666,-0.0006178328980007001,-0.0005088010849077143,-0.0004779875493199
0.25,0.25,40.437455852093,-0.0005879953246352973,-0.0007701560227121,-0.0005643160639771973,-0.0006310555595635,-0.0005669400181479103,-0.0007103978204284
0.26,0.26,40.437455852093,-0.0006239686920745389,-0.0006892517866502999,-0.0006263141142493388,-0.0006122058223339,-0.0006099618000468106,-0.0006389831610131
0.27,0.27,40.437455852093,-0.0006177149790395028,-0.0008088776142391001,-0.0005671016386375028,-0.0006115776654089,-0.0005981192438643515,-0.0007300329882985
