m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,40.437455852093,0.0002659993884236,-0.0018126026118229013,0.0002394721120163,-0.0010228807777700952,-0.00016612221922360053,-0.0029619633555947045
0.01,0.01,40.437455852093,-7.901286719810136e-05,-0.00021638645271059714,-0.0012500871721552002,0.0006449139994813974,-0.00015643577365270084,-0.0003713313166364002
0.02,0.02,40.437455852093,-0.004248408662153402,-0.0023032824607225957,-0.0034697037656759005,-0.0029618108833163945,-0.0033908785239028013,-0.0038800882975150996
0.03,0.03,40.437455852093,-0.003221424371650499,-0.00030847137426679577,-0.0033384848273219983,-0.0011701346154735018,-0.004263126218985299,0.00042181766481950295
0.04,0.04,40.437455852093,-0.004844053950706501,-0.0009771120262559024,-0.004780538756530499,-0.0022945954849189,-0.0047920665568492,0.0016789979004058972
0.05,0.05,40.437455852093,-0.0061887821513312985,-0.003804576849596203,-0.0045164632931642,-0.003197841798800505,-0.006013406261377498,-0.0029765569625299013
0.06,0.06,40.437455852093,-0.005956680297066502,-0.006518393025854698,-0.005258030985881002,-0.0044491221707903955,-0.006945108407051301,-0.0061881444486089
0.07,0.07,40.437455852093,-0.007016728886071801,-0.0032189219344723047,-0.006093182109908701,-0.0031190632175204028,-0.008025093582218801,-0.0036199510492179038
0.08,0.08,40.437455852093,-0.0085405380396766,-0.0026080190779365978,-0.008197845503322901,-0.0018082411254358999,-0.007064111101312701,-0.0038516505042077015
0.09,0.09,40.437455852093,-0.008392384289153199,-0.006367184998961696,-0.008513659266254399,-0.0032563786561773944,-0.007796863520725799,-0.005939413967636899
0.1,0.1,40.437455852093,-0.0099303730315047,-0.004433968551861997,-0.009975684690286498,-0.007320999481478602,-0.0105875436869367,-0.0015575884363348003
0.11,0.11,40.437455852093,-0.0126446452714658,-0.008865005812014604,-0.0132452434595559,-0.0034707485751530043,-0.0110155352146542,-0.0032574433494240024
0.12,0.12,40.437455852093,-0.012114577318523,-0.008098441984831499,-0.012254293596266301,-0.005676532211542101,-0.011193127400008999,-0.006332134360372603
0.13,0.13,40.437455852093,-0.013278605975723999,-0.013844462605409398,-0.013700394237099898,-0.011619993747552203,-0.010875888795108299,-0.008637446929517296
0.14,0.14,40.437455852093,-0.015178880620750701,-0.013767224515311899,-0.0147556196008606,-0.0096035621245351,-0.0134906123245574,-0.0093807066479593
0.15,0.15,40.437455852093,-0.013801818230204198,-0.0092334548921654,-0.013735448460046701,-0.005647069509486999,-0.010904527230121,-0.005125255363923303
