m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,40.437455852093,-1.453893253649998e-05,-2.4487359682000016e-05,-4.958011359599998e-05,1.6670217445900032e-05,-2.0484396302899977e-05,-0.00013848806277560002
0.01,0.01,40.437455852093,4.19342972401e-05,-3.190553489119995e-05,3.459687813519999e-05,-3.292035339949996e-05,3.685393054299999e-05,-2.6101650128699952e-05
0.02,0.02,40.437455852093,-5.69830935282e-05,-8.178600040270004e-05,-3.303588786000001e-05,-5.9670403370100074e-05,-5.3770492874799996e-05,-0.00010953462757179997
0.03,0.03,40.437455852093,-4.3968169339199994e-05,-6.067851541720001e-05,-1.2886037887599997e-05,2.2954349908199906e-05,-8.48230873712e-05,-7.259367106579996e-05
0.04,0.04,40.437455852093,-7.99113908957e-05,-0.0001177396755008,-0.00010007754264510001,-9.455252196129995e-05,-5.819185608059999e-05,9.91685745955999e-05
0.05,0.05,40.437455852093,-7.843199614019999e-05,-3.324194581270001e-05,-5.643691863599999e-05,7.278266407899966e-06,-8.356331342189999e-05,-0.00012023978853600002
0.06,0.06,40.437455852093,-8.28548860883e-05,-0.0003119830596674001,-6.172839309170002e-05,-0.00034279189816780007,-0.00012768450030219998,-0.00022235820224130007
0.07,0.07,40.437455852093,-0.0001523350551666,-0.0002585935136634001,-7.884817585259997e-05,-0.0002126835812329001,-0.0001851638598856,-0.00021900862165830006
0.08,0.08,40.437455852093,-0.0001290269256633,-0.00021392623455129996,-9.94371046829e-05,-0.00011090186481429998,-0.00011744693047729997,-0.00021287025386979995
0.09,0.09,40.437455852093,-0.0001879408691958,-0.00030888493928419994,-0.00012396748835990002,-0.0001464649005593,-0.0002004096914944,-0.00016289342138659998
0.1,0.1,40.437455852093,-0.00023227211641890002,-0.00031427777221079993,-0.0001659683541671,-0.00036257853640210005,-0.00022491136783370002,-0.00024276991186969997
0.11,0.11,40.437455852093,-0.0002490007316022,-0.00035146390093040005,-0.00027268295960379996,-0.00021713036720040003,-0.0001924631731948,-0.00012157834503170005
0.12,0.12,40.437455852093,-0.0002623767313564,-0.0003985224747144999,-0.0002275647711128,-0.0002375018375387999,-0.00019986550859750002,-0.00029730707235729997
0.13,0.13,40.437455852093,-0.00023366746223690003,-0.0007450514095837,-0.0002773008623414,-0.0004527050334807999,-0.0001737070764855,-0.0005725624349889
0.14,0.14,40.437455852093,-0.0003020685268301,-0.0007547584799024,-0.00030657456084400004,-0.0003992822160787001,-0.00030060413467310003,-0.0005806154704245999
0.15,0.15,40.437455852093,-0.00031411631651329997,-0.00039349263146320004,-0.0002822409866304,-0.00019013110309760008,-0.00024239267818649998,-0.0002492171549068
0.16,0.16,40.437455852093,-0.0003150113232009,-0.000715031676075,-0.000321200331886,-0.0005143067891049,-0.00025793383167560004,-0.0004807744569388999
0.17,0.17,40.437455852093,-0.0003369537392765,-0.0007007430640163001,-0.00032934642823130003,-0.00043509818877229996,-0.0002331711687743,-0.00036740810212910016
0.18,0.18,40.437455852093,-0.00037884490963620006,-0.0006393038646016999,-0.00031803663237480004,-0.000566221718484,-0.00036094319179480006,-0.00048548504045760007
0.19,0.19,40.437455852093,-0.00042908179553749996,-0.0008719160443912999,-0.0003633277964641,-0.0005270473634289,-0.00033875486582999996,-0.0006756765090620999
0.2,0.2,40.437455852093,-0.0004919943447832001,-0.0009069418291705999,-0.0004459656134447001,-0.0005033704691553001,-0.0004301711866342001,-0.0005907209034981
0.21,0.21,40.437455852093,-0.00046828277911160004,-0.0007892821160663,-0.0004196930344326,-0.0005365697205413999,-0.0004500407661985,-0.0005194646134373
0.22,0.22,40.437455852093,-0.000594944962194,-0.0012380431781419997,-0.0005350077146211,-0.0005938641269364,-0.0005228835706405999,-0.0009546499211381999
0.23,0.23,40.437455852093,-0.0006025205261042,-0.0011363918962851,-0.0005336949997865,-0.0006304421111647,-0.0005171584573331,-0.0007975179061146
0.24,0.24,40.437455852093,-0.0005725376364743,-0.0010493164254001999,-0.0005999886448689,-0.00042824115118680005,-0.0004889150003464,-0.0008345009418220999
0.25,0.25,40.437455852093,-0.0006132474120922,-0.0008850573037118,-0.0005391663803924,-0.0005807190351235001,-0.0004916705811648,-0.0007630594553408
0.26,0.26,40.437455852093,-0.0006661137448776,-0.0012013634928160002,-0.0005474508893739,-0.0008866603629699,-0.0005433567537459999,-0.0007217102869548002
0.27,0.27,40.437455852093,-0.0007475062772737999,-0.0012883464800124002,-0.0005594351835649,-0.0008668441153754,-0.0006629891329839,-0.0008874919985778001
0.28,0.28,40.437455852093,-0.0006498762790249,-0.0016001765812966003,-0.0006352787237389,-0.0009882912591228999,-0.0005404643042073,-0.0010578454810950002
0.29,0.29,40.437455852093,-0.0008490054185932,-0.0011573262438969003,-0.0006074592580975,-0.0010051923698236,-0.0007251680993963,-0.0005416473414736002
0.3,0.3,40.437455852093,-0.0008122630175124001,-0.0015833201594299,-0.0007234233405295999,-0.0011158143885229,-0.0007020612610537001,-0.0011977382684192001
0.31,0.31,40.437455852093,-0.0008723944953415,-0.0018152072019174,-0.0006385848031302,-0.0010791627835749,-0.0007522508397077999,-0.0012165845584299001
0.32,0.32,40.437455852093,-0.0011096057309699,-0.0018364417490513,-0.0007578360338926,-0.0011741617572818002,-0.0009364533439272999,-0.0009939823802271
0.33,0.33,40.437455852093,-0.0009284547684754001,-0.0017782675463467001,-0.0008514767743778,-0.0007992980195492999,-0.0008183968952983,-0.0011032845537953
0.34,0.34,40.437455852093,-0.0010214024885245,-0.001742969594639,-0.0010267653170822,-0.0012026014229272,-0.0008361190005711,-0.0013033565486578998
0.35,0.35,40.437455852093,-0.0011196605471604,-0.0018250220348416998,-0.0008923778484344,-0.0011669526797727001,-0.0009493088632260001,-0.0012428771939070999
