m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.430644581720685,40.50344555390828,0.006811270372310219,0.0659897018152833
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.44094425961103,40.41479553481211,0.0034884075180343643,0.02266031728088791
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.42908952495152,40.401241123851385,0.008366327141473562,0.03621472824161032
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43775394203433,40.45027584068115,0.00029808994133162514,0.012819988588155695
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43130660819823,40.484668866977486,0.006149243894768119,0.047213014884491145
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.44685476467024,40.422281010867366,0.009398912577246676,0.01517484122562962
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43761611768085,40.46022590693007,0.00016026558785142697,0.022770054837074838
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.4195425461413,40.42216719668611,0.01791330595169427,0.015288655406884288
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.42366331792078,40.403679600220094,0.01379253417221804,0.03377625187290079
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43377572614651,40.42018602717533,0.003680125946488033,0.017269824917661936
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.44298145827909,40.41998869207855,0.0055256061860973205,0.017467160014447813
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.431029505476204,40.44610095172876,0.006426346616791534,0.008645099635764097
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.434411782948175,40.45398153323626,0.0030440691448205826,0.016525681143264137
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.44828246556223,40.45330348447004,0.010826613469234303,0.015847632377045784
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43889965638313,40.44177954567493,0.0014438042901332437,0.00432369358193796
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.425541436918365,40.41188267085023,0.011914415174629767,0.025573181242762644
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.430794879641596,40.44347278284368,0.006660972451399516,0.006016930750682548
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.437190724012595,40.42449182708935,0.0002651280804002454,0.01296402500364735
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43794428530181,40.40032654930867,0.0004884332088153087,0.03712930278432225
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.44579167661799,40.455528325963584,0.008335824524998259,0.01807247387058908
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.446456654001594,40.426955689981106,0.009000801908598532,0.010500162111888756
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.437630015916305,40.421970128633376,0.0001741638233099252,0.015485723459619294
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.44512076597269,40.41894254950643,0.007664913879693813,0.018513302586562475
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.42112415576331,40.394299596244466,0.01633169632968645,0.04315625584852967
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43490422058391,40.431461320953225,0.002551631509085439,0.0059945311397697765
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.45197886762086,40.44359382464253,0.014523015527863947,0.006137972549531412
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.422301065735574,40.4324163516314,0.015154786357420846,0.0050395004615921835
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.436707156956416,40.46118527204279,0.0007486951365791583,0.023729419949795272
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43990443564579,40.41849110288963,0.0024485835527983113,0.018964749203362885
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.42555625027424,40.462424498452926,0.01189960181875449,0.024968646359930347
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.44517305075233,40.46238637958807,0.007717198659335622,0.02493052749507285
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43307036816964,40.419065549696256,0.004385483923357469,0.01839030239673889
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.46402593276401,40.45640817614172,0.026570080671014296,0.018952324048726155
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.448640504535234,40.44163695341361,0.011184652442238985,0.004181101320611447
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.430802379995505,40.457079007835034,0.00665347209749001,0.01962315574203899
0.0,0.0,1,9.432016056618942e-10,40.437455852092995,40.43300889793603,40.48475827703559,0.004446954156968275,0.04730242494259329
