m,M,original_average,suppressed_database_average,suppressed_database_sum,suppressed_database_number_of_elements,epsilon_of_M,delta_of_M,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.454945610212086,40.409219588241484,0.017489758119083376,0.028236263851518117
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44603587102923,40.476679487236545,0.00858001893622884,0.03922363514354288
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.434500603538396,40.47044553897226,0.0029552485546062712,0.03298968687925452
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.42500771927809,40.38484961508673,0.012448132814910196,0.052606237006273204
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.42682123960052,40.45806132493503,0.01063461249248121,0.020605472842028405
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.43619199015059,40.42930497570682,0.0012638619424123476,0.008150876386181949
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.45075212671083,40.435978382091854,0.01329627461782934,0.0014774700011486175
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44297570345259,40.40028082319377,0.00551985135958688,0.03717502889923452
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.4565995082726,40.56386461134292,0.01914365617960101,0.12640875924991946
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.432838457043424,40.4571808337275,0.004617395049578477,0.01972498163449643
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44698510558838,40.377928447509,0.009529253495379919,0.05952740458400285
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.45426062421958,40.43020298616484,0.016804772126576495,0.007252865928158769
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.4366462183205,40.422402650134494,0.0008096337725049807,0.015053201958508566
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.43741913359699,40.36960392782682,3.671849601261101e-05,0.06785192426617925
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44496906353265,40.41814692120803,0.007513211439651002,0.019308930884974984
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.43607300501616,40.44338552328669,0.0013828470768402212,0.005929671193690922
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.45017428549284,40.42091818607079,0.012718433399840023,0.016537666022209407
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.400152914952386,40.50018878283087,0.037302937140616166,0.0627329307378659
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.49773748785144,40.49624263992083,0.060281635758435925,0.058786787827827425
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44038051369915,40.44545645628337,0.002924661606144241,0.008000604190364413
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.42753870968906,40.40739635533885,0.009917142403942591,0.030059496754155646
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.43735045220784,40.51263219739189,0.00010539988516455878,0.0751763452988854
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44764570440693,40.379678423559,0.010189852313928327,0.057777428534002695
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.436356883013445,40.45575985193909,0.0010989690795568663,0.01830399984608988
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.43534974075805,40.45719914344698,0.002106111334953198,0.019743291353975678
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44732736959895,40.47195170984081,0.009871517505949612,0.034495857747806724
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.45566468687263,40.46698897171762,0.01820883477962809,0.02953311962461669
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.43787325334676,40.417222003403346,0.00041740125375611115,0.020233848689656497
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44763189283221,40.50353316249044,0.010176040739210634,0.06607731039743925
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.40695087121232,40.326442028179436,0.03050498088068565,0.11101382391356651
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.39431100044595,40.37368274768679,0.04314485164704962,0.06377310440620931
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.39263225172665,40.463690724575336,0.04482360036634958,0.026234872482334026
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.40714193240353,40.40676350334907,0.03031391968946906,0.03069234874393345
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.4330504332265,40.41230119256613,0.0044054188665043625,0.02515465952686924
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.47079001495981,40.422445448672114,0.033334162866808015,0.015010403420887997
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44000210021982,40.50136068981893,0.0025462481268192505,0.06390483772592859
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.4125204197624,40.402766467920486,0.024935432330600804,0.03468938417251621
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44621227242385,40.475712444808416,0.008756420330847448,0.03825659271541326
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44229186163142,40.44456808065081,0.004836009538415453,0.007112228557808464
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.433820332568374,40.41391666540174,0.0036355195246287053,0.023539186691259317
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44672760871935,40.35850785125847,0.009271756626347383,0.07894800083452935
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.47137935163241,40.40045418893046,0.0339234995394051,0.03700166316254183
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.417479469207166,40.36073177528831,0.019976382885836586,0.07672407680469462
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.462091041535224,40.469525427082345,0.024635189442221872,0.03206957498934315
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.4517053576446,40.397003420596484,0.014249505551596542,0.04045243149651867
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.43041568740652,40.49053512256914,0.0070401646864795,0.053079270476139584
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.416493457397024,40.41325639244168,0.02096239469597805,0.024199459651320865
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.44283211833831,40.416623730737605,0.005376266245306738,0.02083212135539725
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.46989326860629,40.45941764151093,0.03243741651328946,0.021961789417929367
0.0,0.0,40.437455852093,40.437455852093,1316684,32561,0.5,9.432016056618942e-10,40.439933719328664,40.372257281371276,0.0024778672356617903,0.06519857072172641
