m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.7,0.7,1.9062193738198774,7.500150002250029e-10,1.0,1.0,1.0,0.0
0.71,0.71,1.935153900800814,7.758775864396581e-10,1.0,1.0,1.0,0.0
0.72,0.72,1.9652534013766958,8.035875002410746e-10,1.0,1.0,1.0,0.0
0.73,0.73,1.9966041829888959,8.333500002500031e-10,1.0,1.0,1.0,0.0
0.74,0.74,2.0293023525439127,8.654019233365421e-10,1.0,1.0,1.0,0.0
0.75,0.75,2.063455355014828,9.000180002700039e-10,1.0,1.0,1.0,0.0
0.76,0.76,2.0991838262950595,9.37518750281254e-10,1.0,1.0,1.0,0.0
0.77,0.77,2.136623840615083,9.78280435076091e-10,1.0,1.0,1.0,0.0
0.78,0.78,2.1759296578470386,1.0227477275795492e-09,1.0,1.0,1.0,0.0
0.79,0.79,2.2172771103569073,1.0714500003214333e-09,1.0,1.0,1.0,0.0
0.8,0.8,2.260867816817828,1.1250225003375047e-09,1.0,1.0,1.0,0.0
0.81,0.81,2.306934477775847,1.1842342108815842e-09,1.0,1.0,1.0,0.0
0.82,0.82,2.355747604326646,1.2500250003750043e-09,1.0,1.0,1.0,0.0
0.83,0.83,2.40762417206322,1.3235558827500047e-09,1.0,1.0,1.0,0.0
0.84,0.84,2.4629389016772913,1.4062781254218806e-09,1.0,1.0,1.0,0.0
0.85,0.85,2.5221391850786152,1.5000300004500057e-09,1.0,1.0,1.0,0.0
0.86,0.86,2.5857651690394006,1.6071750004821492e-09,1.0,1.0,1.0,0.0
0.87,0.87,2.6544772946958113,1.7308038466730842e-09,1.0,1.0,1.0,0.0
0.88,0.88,2.729094882687596,1.875037500562508e-09,1.0,1.0,1.0,0.0
0.89,0.89,2.810651547455864,2.0454954551590984e-09,1.0,1.0,1.0,0.0
0.9,0.9,2.900477097889386,2.2500450006750093e-09,1.0,1.0,1.0,0.0
0.91,0.91,3.0003227370465355,2.500050000750011e-09,1.0,1.0,1.0,0.0
0.92,0.92,3.1125603136022217,2.8125562508437628e-09,1.0,1.0,1.0,0.0
0.93,0.93,3.240515323443704,3.2143500009642996e-09,1.0,1.0,1.0,0.0
0.94,0.94,3.3890583499851985,3.750075001125011e-09,1.0,1.0,1.0,0.0
0.95,0.95,3.565740630302793,4.500090001350014e-09,1.0,1.0,1.0,0.0
0.96,0.96,3.7832129232615723,5.625112501687516e-09,1.0,1.0,1.0,0.0
0.97,0.97,4.065191390652872,7.500150002250021e-09,1.0,1.0,1.0,0.0
0.98,0.98,4.464920175891208,1.1250225003375031e-08,0.9995,0.9995,0.9995,0.0005
