m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.27,0.27,0.8128597910666385,1.6425328504927567e-10,1.0,1.0,1.0,0.0
0.28,0.28,0.8052085079699279,1.6200324004860063e-10,1.0,1.0,1.0,0.0
0.29,0.29,0.797498231071897,1.5975319504792558e-10,1.0,1.0,1.0,0.0
0.3,0.3,0.7897280435776312,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.31,0.31,0.7818970071535286,1.5525310504657563e-10,1.0,1.0,1.0,0.0
0.32,0.32,0.77400416124728,1.530030600459006e-10,1.0,1.0,1.0,0.0
0.33,0.33,0.7660485223807948,1.5075301504522565e-10,1.0,1.0,1.0,0.0
0.34,0.34,0.758029083414783,1.4850297004455058e-10,1.0,1.0,1.0,0.0
0.35,0.35,0.7499448127836004,1.4625292504387556e-10,1.0,1.0,1.0,0.0
0.36,0.36,0.7417946536989195,1.4400288004320062e-10,1.0,1.0,1.0,0.0
0.37,0.37,0.7335775233206772,1.4175283504252555e-10,1.0,1.0,1.0,0.0
0.38,0.38,0.7252923118936785,1.3950279004185054e-10,1.0,1.0,1.0,0.0
0.39,0.39,0.7169378818481357,1.372527450411756e-10,1.0,1.0,1.0,0.0
0.4,0.4,0.7085130668623149,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.41,0.41,0.7000166708853597,1.3275265503982554e-10,1.0,1.0,1.0,0.0
0.42,0.42,0.6914474671182481,1.3050261003915057e-10,1.0,1.0,1.0,0.0
0.43,0.43,0.6828041969507085,1.282525650384755e-10,1.0,1.0,1.0,0.0
0.44,0.44,0.6740855688517898,1.260025200378005e-10,1.0,1.0,1.0,0.0
0.45,0.45,0.6652902572116409,1.2375247503712555e-10,1.0,1.0,1.0,0.0
0.46,0.46,0.6564169011319041,1.2150243003645048e-10,1.0,1.0,1.0,0.0
0.47,0.47,0.6474641031619576,1.1925238503577549e-10,1.0,1.0,1.0,0.0
0.48,0.48,0.6384304279780763,1.1700234003510052e-10,1.0,1.0,1.0,0.0
0.49,0.49,0.6293144010023839,1.1475229503442544e-10,1.0,1.0,1.0,0.0
0.5,0.5,0.6201145069582774,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.51,0.51,0.6108291883587842,1.1025220503307539e-10,1.0,1.0,1.0,0.0
0.52,0.52,0.6014568439240734,1.0800216003240041e-10,1.0,1.0,1.0,0.0
0.53,0.53,0.5919958269241085,1.0575211503172545e-10,1.0,1.0,1.0,0.0
0.54,0.54,0.5824444434421473,1.0350207003105037e-10,1.0,1.0,1.0,0.0
0.55,0.55,0.5728009505545073,1.0125202503037539e-10,1.0,1.0,1.0,0.0
0.56,0.56,0.563063554421708,9.900198002970042e-11,1.0,1.0,1.0,0.0
0.57,0.57,0.5532304082857555,9.675193502902542e-11,1.0,1.0,1.0,0.0
