m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.0,0.0,2.0,2.2500450006750097e-10,1.0,1.0,1.0,0.0
0.01,0.01,2.0086960664121003,2.2727727279545544e-10,1.0,1.0,1.0,0.0
0.02,0.02,2.017492331901557,2.295964286403071e-10,1.0,1.0,1.0,0.0
0.03,0.03,2.0263908845731886,2.3196340213144425e-10,1.0,1.0,1.0,0.0
0.04,0.04,2.0353938775840033,2.343796875703135e-10,1.0,1.0,1.0,0.0
0.05,0.05,2.044503531868755,2.3684684217631674e-10,1.0,1.0,1.0,0.0
0.06,0.06,2.0537221390097278,2.3936648943351166e-10,1.0,1.0,1.0,0.0
0.07,0.07,2.0630520642599994,2.419403226532267e-10,1.0,1.0,1.0,0.0
0.08,0.08,2.0724957497301446,2.4457010876902273e-10,1.0,1.0,1.0,0.0
0.09,0.09,2.0820557177490753,2.4725769238186914e-10,1.0,1.0,1.0,0.0
0.1,0.1,2.091734574410594,2.5000500007500104e-10,1.0,1.0,1.0,0.0
0.11,0.11,2.101535013318088,2.5281404501966395e-10,1.0,1.0,1.0,0.0
0.12,0.12,2.1114598195408156,2.556869318948873e-10,1.0,1.0,1.0,0.0
0.13,0.13,2.121511873796272,2.586258621465528e-10,1.0,1.0,1.0,0.0
0.14,0.14,2.1316941568743455,2.616331396133732e-10,1.0,1.0,1.0,0.0
0.15,0.15,2.142009754320214,2.647111765500011e-10,1.0,1.0,1.0,0.0
0.16,0.16,2.152461861394364,2.6786250008035834e-10,1.0,1.0,1.0,0.0
0.17,0.17,2.1630537883296337,2.7108975911747103e-10,1.0,1.0,1.0,0.0
0.18,0.18,2.1737889659069087,2.743957317896352e-10,1.0,1.0,1.0,0.0
0.19,0.19,2.1846709513729072,2.777833334166678e-10,1.0,1.0,1.0,0.0
0.2,0.2,2.1957034347255657,2.8125562508437606e-10,1.0,1.0,1.0,0.0
0.21,0.21,2.2068902453947676,2.8481582287025427e-10,1.0,1.0,1.0,0.0
0.22,0.22,2.21823535934864,2.884673077788472e-10,1.0,1.0,1.0,0.0
0.23,0.23,2.229742906658366,2.9221363645129984e-10,1.0,1.0,1.0,0.0
0.24,0.24,2.24141717955747,2.9605855272039604e-10,1.0,1.0,1.0,0.0
0.25,0.25,2.253262641034891,3.000060000900011e-10,1.0,1.0,1.0,0.0
0.26,0.26,2.2652839340048287,3.040601352263525e-10,1.0,1.0,1.0,0.0
0.27,0.27,2.2774858911004476,3.0822534255822035e-10,1.0,1.0,1.0,0.0
0.28,0.28,2.289873545143086,3.125062500937512e-10,1.0,1.0,1.0,0.0
0.29,0.29,2.3024521403436493,3.16907746573945e-10,1.0,1.0,1.0,0.0
0.3,0.3,2.3152271442985195,3.214350000964299e-10,1.0,1.0,1.0,0.0
0.31,0.31,2.3282042608485662,3.2609347835869696e-10,1.0,1.0,1.0,0.0
0.32,0.32,2.3413894438768876,3.3088897068750144e-10,1.0,1.0,1.0,0.0
0.33,0.33,2.3547889121287118,3.35827612041046e-10,1.0,1.0,1.0,0.0
0.34,0.34,2.368409165145718,3.409159091931833e-10,1.0,1.0,1.0,0.0
0.35,0.35,2.3822570004168573,3.461607693346167e-10,1.0,1.0,1.0,0.0
0.36,0.36,2.396339531858863,3.5156953135547025e-10,1.0,1.0,1.0,0.0
0.37,0.37,2.410664209752091,3.571500001071442e-10,1.0,1.0,1.0,0.0
0.38,0.38,2.4252388422714537,3.6291048397984015e-10,1.0,1.0,1.0,0.0
0.39,0.39,2.4400716187680507,3.6885983617623097e-10,1.0,1.0,1.0,0.0
0.4,0.4,2.455171134975177,3.7500750011250143e-10,1.0,1.0,1.0,0.0
0.41,0.41,2.4705464203327727,3.8136355943644206e-10,1.0,1.0,1.0,0.0
0.42,0.42,2.486206967647639,3.8793879321982907e-10,1.0,1.0,1.0,0.0
0.43,0.43,2.5021627653331873,3.947447369605278e-10,1.0,1.0,1.0,0.0
0.44,0.44,2.5184243325027045,4.017937501205373e-10,1.0,1.0,1.0,0.0
0.45,0.45,2.5350027572246807,4.0909909103181966e-10,1.0,1.0,1.0,0.0
0.46,0.46,2.5519097382883658,4.1667500012500153e-10,1.0,1.0,1.0,0.0
0.47,0.47,2.5691576308733297,4.2453679258019024e-10,1.0,1.0,1.0,0.0
0.48,0.48,2.5867594965692633,4.3270096166827104e-10,1.0,1.0,1.0,0.0
0.49,0.49,2.6047291582529537,4.411852942500018e-10,1.0,1.0,1.0,0.0
0.5,0.5,2.6230812603996645,4.5000900013500195e-10,1.0,1.0,1.0,0.0
0.51,0.51,2.6418313354877627,4.591928572806142e-10,1.0,1.0,1.0,0.0
0.52,0.52,2.6609958772505924,4.68759375140627e-10,1.0,1.0,1.0,0.0
0.53,0.53,2.68059242164071,4.787329788670233e-10,1.0,1.0,1.0,0.0
0.54,0.54,2.7006396365018737,4.891402175380455e-10,1.0,1.0,1.0,0.0
0.55,0.55,2.721157421097376,5.000100001500021e-10,1.0,1.0,1.0,0.0
0.56,0.56,2.7421670168240397,5.113738637897746e-10,1.0,1.0,1.0,0.0
0.57,0.57,2.7636911306551446,5.232662792267464e-10,1.0,1.0,1.0,0.0
0.58,0.58,2.7857540731098784,5.357250001607165e-10,1.0,1.0,1.0,0.0
0.59,0.59,2.808381912850201,5.487914635792704e-10,1.0,1.0,1.0,0.0
0.6,0.6,2.8316026503692253,5.625112501687521e-10,1.0,1.0,1.0,0.0
0.61,0.61,2.855446413672155,5.769346155576944e-10,1.0,1.0,1.0,0.0
0.62,0.62,2.8799456793783946,5.921171054407921e-10,1.0,1.0,1.0,0.0
0.63,0.63,2.9051355233138145,6.08120270452705e-10,1.0,1.0,1.0,0.0
0.64,0.64,2.931053905442829,6.250125001875024e-10,1.0,1.0,1.0,0.0
0.65,0.65,2.95774199494668,6.428700001928598e-10,1.0,1.0,1.0,0.0
0.66,0.66,2.9852445424330374,6.617779413750029e-10,1.0,1.0,1.0,0.0
0.67,0.67,3.013610307722381,6.818318183863666e-10,1.0,1.0,1.0,0.0
0.68,0.68,3.04289255347669,7.031390627109405e-10,1.0,1.0,1.0,0.0
0.69,0.69,3.073149617218619,7.258209679596802e-10,1.0,1.0,1.0,0.0
0.7,0.7,3.1044455771710426,7.500150002250029e-10,1.0,1.0,1.0,0.0
0.71,0.71,3.1368510310107336,7.758775864396581e-10,1.0,1.0,1.0,0.0
0.72,0.72,3.170444011323111,8.035875002410746e-10,1.0,1.0,1.0,0.0
0.73,0.73,3.2053110676045673,8.333500002500031e-10,1.0,1.0,1.0,0.0
0.74,0.74,3.241548552549508,8.654019233365421e-10,1.0,1.0,1.0,0.0
0.75,0.75,3.279264160727922,9.000180002700039e-10,1.0,1.0,1.0,0.0
0.76,0.76,3.3185787815171826,9.37518750281254e-10,1.0,1.0,1.0,0.0
0.77,0.77,3.359628746598796,9.78280435076091e-10,1.0,1.0,1.0,0.0
0.78,0.78,3.402568577345139,1.0227477275795492e-09,1.0,1.0,1.0,0.0
0.79,0.79,3.447574371755847,1.0714500003214333e-09,1.0,1.0,1.0,0.0
0.8,0.8,3.4948480183575636,1.1250225003375047e-09,1.0,1.0,1.0,0.0
0.81,0.81,3.5446224918583993,1.1842342108815842e-09,1.0,1.0,1.0,0.0
0.82,0.82,3.59716858191566,1.2500250003750043e-09,1.0,1.0,1.0,0.0
0.83,0.83,3.6528035471769598,1.3235558827500047e-09,1.0,1.0,1.0,0.0
0.84,0.84,3.7119023959775674,1.4062781254218806e-09,1.0,1.0,1.0,0.0
