m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.0,0.0,0.5,2.2500450006750097e-10,1.0,1.0,1.0,0.0
0.01,0.01,0.5039665605676084,2.2727727279545544e-10,1.0,1.0,1.0,0.0
0.02,0.02,0.5079979177547899,2.295964286403071e-10,1.0,1.0,1.0,0.0
0.03,0.03,0.5120957059628883,2.3196340213144425e-10,1.0,1.0,1.0,0.0
0.04,0.04,0.5162616161383375,2.343796875703135e-10,1.0,1.0,1.0,0.0
0.05,0.05,0.5204973982856399,2.3684684217631674e-10,1.0,1.0,1.0,0.0
0.06,0.06,0.524804864117896,2.3936648943351166e-10,1.0,1.0,1.0,0.0
0.07,0.07,0.5291858898538833,2.419403226532267e-10,1.0,1.0,1.0,0.0
0.08,0.08,0.5336424191713875,2.4457010876902273e-10,1.0,1.0,1.0,0.0
0.09,0.09,0.5381764663272125,2.4725769238186914e-10,1.0,1.0,1.0,0.0
0.1,0.1,0.5427901194551419,2.5000500007500104e-10,1.0,1.0,1.0,0.0
0.11,0.11,0.5474855440539914,2.5281404501966395e-10,1.0,1.0,1.0,0.0
0.12,0.12,0.5522649866788762,2.556869318948873e-10,1.0,1.0,1.0,0.0
0.13,0.13,0.5571307788498734,2.586258621465528e-10,1.0,1.0,1.0,0.0
0.14,0.14,0.5620853411934147,2.616331396133732e-10,1.0,1.0,1.0,0.0
0.15,0.15,0.5671311878330225,2.647111765500011e-10,1.0,1.0,1.0,0.0
0.16,0.16,0.5722709310473791,2.6786250008035834e-10,1.0,1.0,1.0,0.0
0.17,0.17,0.5775072862152558,2.7108975911747103e-10,1.0,1.0,1.0,0.0
0.18,0.18,0.5828430770684829,2.743957317896352e-10,1.0,1.0,1.0,0.0
0.19,0.19,0.5882812412759917,2.777833334166678e-10,1.0,1.0,1.0,0.0
0.2,0.2,0.5938248363839753,2.8125562508437606e-10,1.0,1.0,1.0,0.0
0.21,0.21,0.5994770461394302,2.8481582287025427e-10,1.0,1.0,1.0,0.0
0.22,0.22,0.605241187226804,2.884673077788472e-10,1.0,1.0,1.0,0.0
0.23,0.23,0.6111207164501729,2.9221363645129984e-10,1.0,1.0,1.0,0.0
0.24,0.24,0.6171192383963631,2.9605855272039604e-10,1.0,1.0,1.0,0.0
0.25,0.25,0.623240513617734,3.000060000900011e-10,1.0,1.0,1.0,0.0
0.26,0.26,0.6294884673770176,3.040601352263525e-10,1.0,1.0,1.0,0.0
0.27,0.27,0.6358671990006552,3.0822534255822035e-10,1.0,1.0,1.0,0.0
0.28,0.28,0.6423809918915998,3.125062500937512e-10,1.0,1.0,1.0,0.0
0.29,0.29,0.6490343242575735,3.16907746573945e-10,1.0,1.0,1.0,0.0
0.3,0.3,0.6558318806163518,3.214350000964299e-10,1.0,1.0,1.0,0.0
0.31,0.31,0.6627785641459,3.2609347835869696e-10,1.0,1.0,1.0,0.0
