m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.69,0.69,0.08438515405850369,6.97513950209253e-11,1.0,1.0,1.0,0.0
0.7,0.7,0.08177132813837006,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.71,0.71,0.07915065222369184,6.525130501957529e-11,1.0,1.0,1.0,0.0
0.72,0.72,0.07652309031685876,6.300126001890026e-11,1.0,1.0,1.0,0.0
0.73,0.73,0.07388860613575429,6.075121501822524e-11,1.0,1.0,1.0,0.0
0.74,0.74,0.07124716311074951,5.850117001755026e-11,1.0,1.0,1.0,0.0
0.75,0.75,0.06859872438165848,5.6251125016875243e-11,1.0,1.0,1.0,0.0
0.76,0.76,0.0659432527946505,5.400108001620021e-11,1.0,1.0,1.0,0.0
0.77,0.77,0.0632807108991239,5.1751035015525184e-11,1.0,1.0,1.0,0.0
0.78,0.78,0.060611060944536714,4.950099001485021e-11,1.0,1.0,1.0,0.0
0.79,0.79,0.0579342648771941,4.725094501417518e-11,1.0,1.0,1.0,0.0
0.8,0.8,0.05525028433699526,4.5000900013500165e-11,1.0,1.0,1.0,0.0
0.81,0.81,0.05255908065413429,4.275085501282517e-11,1.0,1.0,1.0,0.0
0.82,0.82,0.049860614845756726,4.050081001215016e-11,1.0,1.0,1.0,0.0
0.83,0.83,0.0471548476125726,3.825076501147518e-11,1.0,1.0,1.0,0.0
0.84,0.84,0.04444173933542095,3.6000720010800155e-11,1.0,1.0,1.0,0.0
0.85,0.85,0.04172125007179036,3.375067501012514e-11,1.0,1.0,1.0,0.0
0.86,0.86,0.03899333955228991,3.150063000945013e-11,1.0,1.0,1.0,0.0
0.87,0.87,0.036257967177072234,2.925058500877513e-11,1.0,1.0,1.0,0.0
0.88,0.88,0.03351509201220893,2.7000540008100104e-11,1.0,1.0,1.0,0.0
0.89,0.89,0.03076467278601463,2.4750495007425106e-11,1.0,1.0,1.0,0.0
0.9,0.9,0.02800666788532009,2.2500450006750082e-11,1.0,1.0,1.0,0.0
0.91,0.91,0.025241035351696132,2.0250405006075075e-11,1.0,1.0,1.0,0.0
0.92,0.92,0.022467732877621736,1.8000360005400065e-11,1.0,1.0,1.0,0.0
0.93,0.93,0.019686717802602345,1.575031500472505e-11,1.0,1.0,1.0,0.0
0.94,0.94,0.016897947109231676,1.350027000405007e-11,1.0,1.0,1.0,0.0
0.95,0.95,0.014101377419198561,1.1250225003375057e-11,1.0,1.0,1.0,0.0
0.96,0.96,0.011296964989239764,9.000180002700044e-12,1.0,1.0,1.0,0.0
0.97,0.97,0.008484665707033866,6.750135002025035e-12,1.0,1.0,1.0,0.0
0.98,0.98,0.005664435087037313,4.500090001350022e-12,1.0,1.0,1.0,0.0
0.99,0.99,0.0028362282662637065,2.250045000675011e-12,1.0,1.0,1.0,0.0045
0.1,0.2,1.204751720390425,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.3,2.181335897592665,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.4,3.1573586003831196,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.5,4.1327922393188965,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.6,5.1076071401137195,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.7,6.08177132813837,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.8,7.055250284336993,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.9,8.029507033393072,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.2,0.3,0.6813358975926657,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.4,1.1573586003831198,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.5,1.632792239318899,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.6,2.1076071401137213,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.7,2.5817713281383705,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.8,3.0573522448022388,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.9,4.184423931697395,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.3,0.4,0.49069193371645264,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.5,0.7994589059855651,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.6,1.107607140113722,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.7,1.4170752389268555,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.8,1.8318256398571757,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.9,3.1680653810118518,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.4,0.5,0.3827922393188983,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.6,0.6088428159118883,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.7,0.8614405358423055,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.8,1.2587587916218512,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.9,2.5947726679531735,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.5,0.6,0.3136329875496596,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.5,0.7,0.5281196739639037,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.5,0.8,0.8877165533807065,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.5,0.9,2.0817713281383723,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.6,0.7,0.3186641024073341,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.6,0.8,0.5900686112809056,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.6,0.9,1.5685987243816586,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.7,0.8,0.3785816129429086,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.7,0.9,1.0552502843369957,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.8,0.9,0.5417212500717896,4.5000900013500165e-11,1.0,1.0,1.0,0.0
