m,M,original_average,suppressed_database_average,suppressed_database_sum,suppressed_database_number_of_elements,epsilon_of_M,delta_of_M,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165714421394417,4.167222868495364,0.00015723732217054476,0.0013512097787771182
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165864815366893,4.167846549266965,6.84334969403011e-06,0.001974890550378028
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165146739823119,4.166325571727889,0.0007249188934679296,0.00045391301130148776
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165602773936108,4.165093452766322,0.00026888478047926156,0.0007782059502652316
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.1660420153289,4.167547703515759,0.0001703566123127942,0.0016760447991721605
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.16602525820852,4.166124110652565,0.00015359949193261002,0.0002524519359781152
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.166002656180025,4.165212959090452,0.00013099746343758767,0.0006586996261352951
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165427683551338,4.166413810193416,0.0004439751652487445,0.0005421514768286784
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165655843583234,4.1667588502678115,0.0002158151333535585,0.0008871915512242978
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165767111847614,4.164293706604824,0.00010454686897354293,0.0015779521117629258
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.16541022803734,4.166266627480909,0.000461430679247421,0.00039496876432210115
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165900304452221,4.166431405094822,2.864573563421402e-05,0.0005597463782347489
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.1655199401304985,4.168556321485129,0.00035171858608862294,0.0026846627685417346
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.166147013983944,4.168073389823833,0.0002753552673571136,0.0022017311072461965
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.1653742207432725,4.165413349958675,0.0004974379733146961,0.00045830875791175174
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165551025538273,4.167094147291363,0.0003206331783145444,0.001222488574775582
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165827580883952,4.164033843078683,4.407783263538079e-05,0.0018378156379039723
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165902957773069,4.165227056647873,3.1299056481692844e-05,0.0006446020687143061
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165910304500017,4.1673676885184205,3.864578343026892e-05,0.0014960298018333873
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.166606084298841,4.165517132383364,0.0007344255822534507,0.0003545263332229709
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.166162578881654,4.1678518230981325,0.0002909201650664883,0.0019801643815453573
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.16587406404485,4.166477429434342,2.4053282627889416e-06,0.0006057707177546945
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.166031027646161,4.166712474044348,0.00015936892957402193,0.0008408153277610353
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.166255388650825,4.166386656733937,0.00038372993423774204,0.000514998017349555
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.1654683771364045,4.166309394643314,0.00040328158018265725,0.000437735926726468
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.166015104212589,4.167161434006734,0.00014344549600142642,0.001289775290146622
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,1.0,2.250045000675009e-10,4.165912680354277,4.167285428058841,4.10216376902639e-05,0.0014137693422542341
