m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.0,0.0,4.165871658716587,1.540335031270006e-05,-0.00012612907064980003,5.762426962510007e-05,-9.739173059030012e-05,-4.970217967499926e-06,-2.6339331905500052e-05
0.01,0.01,4.165871658716587,-0.0003656104797559001,-0.00021281941344240005,-0.000300461016816,-0.00024284172138830016,-0.0004104893817858,-0.00016879586681610003
0.02,0.02,4.165871658716587,-0.0006794236348543001,-0.0003261904715728,-0.0007131059215944999,-0.00024795201012829974,-0.0006642959413268,-0.00033853341508350014
0.03,0.03,4.165871658716587,-0.0009738631958539,-0.0005606772052170999,-0.0010270076347895,-0.0002850569462142002,-0.0009653630702618999,-0.0006407447585227999
0.04,0.04,4.165871658716587,-0.00109939862925,-0.0005806846462256003,-0.0011055021862928,-0.0004704207591212002,-0.0010818853361583,-0.0005956339491634001
0.05,0.05,4.165871658716587,-0.0013233385398605,-0.0006755782014509,-0.0013721834145573003,-0.0006843458445834002,-0.0012826509328331,-0.0006592774657343001
0.06,0.06,4.165871658716587,-0.0015115888373045997,-0.0009336834618070998,-0.0015119851525751998,-0.0009680687016807997,-0.0015136621957011,-0.0008092493926661999
0.07,0.07,4.165871658716587,-0.0016846217034443998,-0.0011148836366496001,-0.0016600045516247997,-0.0012085425047354,-0.0016712804829184,-0.0010852397403894
0.08,0.08,4.165871658716587,-0.0017840472030572997,-0.0013352543439883,-0.0017548354126713,-0.0012584286706222002,-0.0017827226186627998,-0.0011225026263815998
0.09,0.09,4.165871658716587,-0.0020726631253767,-0.0015449625448753998,-0.0020894843713046,-0.0013834265350046,-0.0019899699056872,-0.0014299384722775998
0.1,0.1,4.165871658716587,-0.0021569241854059997,-0.0016164724395153,-0.0021124203918173,-0.0015260581981913,-0.0021060809819771,-0.0015103705727399
0.11,0.11,4.165871658716587,-0.0024206383025452,-0.0018454280009638998,-0.0023778589776136,-0.0016406218921539999,-0.0023703392135576,-0.0019313885638210999
0.12,0.12,4.165871658716587,-0.0024475265821489,-0.0018576583962654001,-0.0024005354006614,-0.0019165473041339001,-0.0024159937377622002,-0.0016732977215732
0.13,0.13,4.165871658716587,-0.0024727225181896,-0.0020092681607026,-0.0024556413037594,-0.0017026198466104999,-0.002412812385025,-0.0018118336388810998
0.14,0.14,4.165871658716587,-0.0028689878790694,-0.0023638246718268004,-0.002817860638189,-0.0021473883765256,-0.0027908638889005003,-0.001981285095828
0.15,0.15,4.165871658716587,-0.0028099308672814,-0.0023644021424478,-0.0028141624021791,-0.0023810112773126006,-0.0027848208361130997,-0.0020940381117635996
0.16,0.16,4.165871658716587,-0.002709385083109,-0.0022259326253146004,-0.0026859502737861,-0.0020258951159757,-0.0026989203357855,-0.0021308013523330003
0.17,0.17,4.165871658716587,-0.0031003616134723,-0.0023263304634631,-0.0030192815875286,-0.0022353036403889,-0.0030053815689204,-0.0021317505956646
0.18,0.18,4.165871658716587,-0.0034222133516244,-0.0027315768402613,-0.0032401409192187,-0.0025125176410049,-0.0033256545181183,-0.0024926369265464
0.19,0.19,4.165871658716587,-0.0031080085431216997,-0.0026174028538171,-0.0031530126770802,-0.0026032221603036997,-0.0030534337548451997,-0.0023659364495883
0.2,0.2,4.165871658716587,-0.0033762041384995,-0.0027612293186169996,-0.0033569394285661,-0.0025338036885323,-0.0032358287694423003,-0.0025130308437719
0.21,0.21,4.165871658716587,-0.0035525285567688,-0.0028745306550189997,-0.0035597080315285,-0.0029054499772611,-0.003402983983503,-0.0026599293244409994
0.22,0.22,4.165871658716587,-0.0039380019160368,-0.003396511068862,-0.0037952288139355,-0.0031986358292390004,-0.0037866481456182,-0.0030092715948362
0.23,0.23,4.165871658716587,-0.0037909622307244002,-0.0030829222620339996,-0.0037493903313182996,-0.0028966069191841996,-0.0036066530879297004,-0.0029385489594022
0.24,0.24,4.165871658716587,-0.004029962780297901,-0.0033420532505118,-0.0040911028787202,-0.0030431888687444996,-0.0037876806213166005,-0.0030623486445947
0.25,0.25,4.165871658716587,-0.0039770707915378,-0.0034532409650227,-0.0040285778010373,-0.0031891824241315997,-0.0038126201726471,-0.0030795502578959
0.26,0.26,4.165871658716587,-0.0038348319567016,-0.0034250306679616998,-0.0038350092148179003,-0.0030970923748503,-0.0036629441352680997,-0.0030070458195939997
0.27,0.27,4.165871658716587,-0.0042669258813757,-0.0036092916558423996,-0.0043541094179553,-0.0035652578499590997,-0.0041207370830971,-0.0031138003531701996
0.28,0.28,4.165871658716587,-0.0043212477180022,-0.0036795744312795,-0.0043860201694213,-0.0035165613490667,-0.0041366185504719995,-0.003376935572363
0.29,0.29,4.165871658716587,-0.0043059097969114,-0.0036578290040321,-0.0042402999042633,-0.0037039959876898998,-0.0041247414684315,-0.0031077400039039
0.3,0.3,4.165871658716587,-0.0044946374189247995,-0.0039039930875428,-0.0044393265235574,-0.003675394346806,-0.0042546436016927995,-0.0032773256214787996
0.31,0.31,4.165871658716587,-0.0047263428414387,-0.0044471549123427,-0.0047227083313559,-0.0040316707942998995,-0.0045432020468053,-0.0038735448662331
0.32,0.32,4.165871658716587,-0.0048172591073648,-0.0042569267523911,-0.004832827184039,-0.0040785649503444,-0.0045347810470729,-0.0038619947772015996
0.33,0.33,4.165871658716587,-0.004969629913932299,-0.0043530887639221996,-0.0049789013935446005,-0.0042762190897937,-0.0046667931986479,-0.003956907489941101
0.34,0.34,4.165871658716587,-0.0052427088331263,-0.0046122576105877,-0.0051220858112263,-0.0042593121981354,-0.005065859468594,-0.0040097571467778
0.35,0.35,4.165871658716587,-0.005128262745042,-0.0043245500820446,-0.0050897053587052,-0.0042187911173241005,-0.0048061072818344,-0.0038033870979341
0.36,0.36,4.165871658716587,-0.005511541034344,-0.0049222469218707,-0.0055437468077060995,-0.0045455582113076,-0.0051843229495563,-0.0042477019103759
0.37,0.37,4.165871658716587,-0.0056071091854077,-0.0051891049707912,-0.0056148546382314,-0.0046111317585783,-0.0052794634118463,-0.0044870612507683
0.38,0.38,4.165871658716587,-0.0063044945996818995,-0.0058037087401325,-0.0062821510562846,-0.0053860806315256995,-0.0060267233168695,-0.0050732713857708
0.39,0.39,4.165871658716587,-0.0061032359093054,-0.0055431125533914995,-0.0060399412322612,-0.0053278487231608,-0.0058282887206740006,-0.004736638932268099
0.4,0.4,4.165871658716587,-0.0060787620944556,-0.0056257358022822,-0.0059066614821705,-0.0051920310297713995,-0.005792056688751,-0.0049417286378466
0.41,0.41,4.165871658716587,-0.0062743025742497995,-0.0055737260415525,-0.0062928177404822,-0.0053630305074755,-0.005991423693427299,-0.0049446537431209
0.42,0.42,4.165871658716587,-0.0067287308759297,-0.0058392160241077,-0.0065432596995454,-0.0053679744326752,-0.006358614446137599,-0.005225609566556
0.43,0.43,4.165871658716587,-0.006427845648862901,-0.0059420507395582,-0.0063324710502966,-0.0056303871784463,-0.0060763821166158,-0.0050901745537291
0.44,0.44,4.165871658716587,-0.0063572006664147996,-0.0060243999898609,-0.0064151826384315,-0.0055403206364407,-0.0059784377416045,-0.0051886806027169
0.45,0.45,4.165871658716587,-0.006614506767313,-0.0060519725654862005,-0.006691679170353,-0.0059148626629567,-0.0062762804896076,-0.0051272100061306
0.46,0.46,4.165871658716587,-0.0067692330672978,-0.006229275025766901,-0.0066017336953559,-0.0057910511099532,-0.006370282582127199,-0.0053568071909415
0.47,0.47,4.165871658716587,-0.007200287677268101,-0.006514063020116599,-0.007157909831639501,-0.0064212137358732,-0.0067378605090709,-0.005611369589796099
0.48,0.48,4.165871658716587,-0.0071265454103617,-0.006490214654213701,-0.0070361868768561,-0.006337122878748501,-0.0067107309873856,-0.005553581737000201
0.49,0.49,4.165871658716587,-0.0073533592249274,-0.0070801546833076994,-0.0072857039509825,-0.0065362914824276,-0.0068555573862446005,-0.0060166522407318
0.5,0.5,4.165871658716587,-0.0080663649995387,-0.007620396209745299,-0.007871052257641599,-0.0072515904627726,-0.0076175020542113,-0.0065202935617928994
0.51,0.51,4.165871658716587,-0.007583115550760899,-0.0069876795142141,-0.0073814659972389,-0.006521900242738599,-0.0071422854718073995,-0.0060289720518374
0.52,0.52,4.165871658716587,-0.0075043561122697,-0.0068383382115349,-0.0073452837591831,-0.0065455082422922,-0.0069468566577226,-0.0058707290967163
0.53,0.53,4.165871658716587,-0.0082286660604956,-0.0077935029314594,-0.008085169401831899,-0.0071124622254703,-0.0077221336974261,-0.0065892947556264
0.54,0.54,4.165871658716587,-0.008096923941576,-0.007634803572643199,-0.0079153652532405,-0.006951984766248099,-0.0075675217284347,-0.006221021055589299
0.55,0.55,4.165871658716587,-0.0083678331924495,-0.007936545078718,-0.0083103120345098,-0.0075014405883443,-0.0078652463542771,-0.006532106850399601
0.56,0.56,4.165871658716587,-0.0084830794959546,-0.0078711362302727,-0.008395183435522199,-0.007606437345364999,-0.0078620692014132,-0.006680917480724599
0.57,0.57,4.165871658716587,-0.009207266950828599,-0.008605261869017,-0.0090066373969971,-0.0081880001619643,-0.008590115257775,-0.0070695192411041
0.58,0.58,4.165871658716587,-0.009033165774477001,-0.0084514476323584,-0.0089726034847571,-0.008051378599828801,-0.0083843022739815,-0.007034766856696801
0.59,0.59,4.165871658716587,-0.008542308246656,-0.0083659575503238,-0.0084303303385424,-0.0076722221239218,-0.007909115152917699,-0.0068774852092125
0.6,0.6,4.165871658716587,-0.0088443173649396,-0.0085465194913689,-0.0085505847902605,-0.0079331668276587,-0.008120693167607902,-0.006794356907261901
0.61,0.61,4.165871658716587,-0.009572803450282,-0.0091376089483582,-0.0093518167898918,-0.0085752314520214,-0.0087727262226921,-0.007609653801734999
0.62,0.62,4.165871658716587,-0.0093250803349475,-0.0089833553968507,-0.0092760702192976,-0.008549393983412699,-0.0085971067740955,-0.007249210054645501
0.63,0.63,4.165871658716587,-0.0096423045607518,-0.0092774003317777,-0.0092914997479214,-0.008612499112157099,-0.0088944666494621,-0.0072102612305429995
0.64,0.64,4.165871658716587,-0.0099222471970368,-0.009882126664746,-0.009929669419517,-0.0090014067768403,-0.0090531459878008,-0.0080554286305384
0.65,0.65,4.165871658716587,-0.010476201375555699,-0.0104183476139012,-0.0104276103589586,-0.0095770828865382,-0.0096744306046655,-0.008488143756879101
0.66,0.66,4.165871658716587,-0.0105974856618829,-0.009912900564992,-0.010490782123155901,-0.0097369140220248,-0.0097612885249559,-0.0078649730292996
0.67,0.67,4.165871658716587,-0.0109151490958529,-0.0110090503406705,-0.0108082306317251,-0.0098817680545365,-0.0099560106926228,-0.0088500002646047
0.68,0.68,4.165871658716587,-0.010929208073124901,-0.0107440019748114,-0.0107388570001247,-0.0099106241010953,-0.009916786029446201,-0.0087716678871875
0.69,0.69,4.165871658716587,-0.0116014638494661,-0.01130804825764,-0.011537840210322,-0.0106856229208832,-0.010595426022339099,-0.009045487598752299
0.7,0.7,4.165871658716587,-0.01200484992648,-0.0121933692890176,-0.0118054346853427,-0.010856971129187301,-0.0109332011343755,-0.0099029804617261
0.71,0.71,4.165871658716587,-0.0125032249312329,-0.012530033505523099,-0.0121638583735622,-0.011342525931633799,-0.011265109622148101,-0.010095191223031399
0.72,0.72,4.165871658716587,-0.011700771395533001,-0.0117667103127052,-0.011557478284416601,-0.0106162785154906,-0.0104648530682908,-0.0092637119283895
0.73,0.73,4.165871658716587,-0.0127224380354618,-0.0134933534934248,-0.012745906084807699,-0.0120738124324968,-0.0114322602620154,-0.0105552071931189
0.74,0.74,4.165871658716587,-0.0138396971842555,-0.0135397596478761,-0.0137512614685283,-0.0130868128949067,-0.012440119370267299,-0.010495091572966499
0.75,0.75,4.165871658716587,-0.0136861338206547,-0.0139351007436439,-0.0135415502387671,-0.012696393044839,-0.012183013641633801,-0.0107960641330896
0.76,0.76,4.165871658716587,-0.0135076318524924,-0.013878512833289499,-0.0131335119599993,-0.012425733460058099,-0.0120762151362509,-0.0109112077174805
0.77,0.77,4.165871658716587,-0.013957084396639499,-0.013968030795469901,-0.0136189057255348,-0.0128354757406611,-0.0123968229994002,-0.010872355656909402
0.78,0.78,4.165871658716587,-0.0157799572730395,-0.0159503860490927,-0.015444210113939599,-0.014752546768770901,-0.0138902121586453,-0.0125910005653492
0.79,0.79,4.165871658716587,-0.015329065931897602,-0.016236164804845202,-0.014927157507797,-0.0136808927319523,-0.013543674823376702,-0.0125217329495402
0.8,0.8,4.165871658716587,-0.0144340547428167,-0.0158144311618642,-0.0140663508639121,-0.0131850278684183,-0.0124850052930214,-0.011808612512822801
0.81,0.81,4.165871658716587,-0.0160201671699354,-0.0168375418929806,-0.0155128671077661,-0.0146471676452981,-0.0138993127961115,-0.012894623636644398
0.82,0.82,4.165871658716587,-0.0155646462880756,-0.0163979897187449,-0.0155263996184434,-0.0146431948565542,-0.013490366788648001,-0.012015837286428098
0.83,0.83,4.165871658716587,-0.017708054236574303,-0.018438176868300602,-0.0174191076172122,-0.016349700594107,-0.015556148011677502,-0.013623466172418702
0.84,0.84,4.165871658716587,-0.019222025272051402,-0.020450346893077,-0.0184271078516549,-0.0176081606347333,-0.0169108029488252,-0.0161950411818125
0.85,0.85,4.165871658716587,-0.0186715528100006,-0.019948494807117998,-0.0183788812888758,-0.017953359492926098,-0.015815779316951,-0.015347597257666799
0.86,0.86,4.165871658716587,-0.0195763918213444,-0.0218835780761282,-0.0195398952201249,-0.0187629779261782,-0.0164674313822146,-0.0163180850347571
0.87,0.87,4.165871658716587,-0.019306112181741202,-0.021333032663282,-0.018765504331122902,-0.0178750913874733,-0.016086365491896102,-0.015448156650284801
0.88,0.88,4.165871658716587,-0.0225026208089148,-0.0249931719745473,-0.0216592597134437,-0.0207985269423292,-0.0186622829879217,-0.0190010356068701
0.89,0.89,4.165871658716587,-0.023772325049025197,-0.027144445010374,-0.0228495358374172,-0.022211346232340203,-0.019995601463181398,-0.0201071185509943
0.9,0.9,4.165871658716587,-0.0232319815932793,-0.026854931436154,-0.0223134389857181,-0.0224012981107293,-0.0188806068489345,-0.019565608015149498
0.91,0.91,4.165871658716587,-0.0254212967098152,-0.028885601585124,-0.024436816583336202,-0.0238751534846423,-0.020308363490706097,-0.021078419845246
0.92,0.92,4.165871658716587,-0.02794644220705,-0.0318573473363434,-0.0268217118311829,-0.0263892653985505,-0.022705964534301102,-0.023114629736920196
0.93,0.93,4.165871658716587,-0.0308379875367998,-0.0362288338067122,-0.028768091584154,-0.0282144162464771,-0.024336118317190302,-0.0260974662133707
0.94,0.94,4.165871658716587,-0.0328728017590346,-0.0419837043375818,-0.030784219334463302,-0.030420000353344103,-0.025277451380354102,-0.031092740232949702
0.95,0.95,4.165871658716587,-0.0352450522368949,-0.0454030207460461,-0.0331821833133959,-0.0326854090737703,-0.0267296293630301,-0.0321138258696391
0.96,0.96,4.165871658716587,-0.0414018219734432,-0.0564452014111872,-0.0379015970749808,-0.0373780645258018,-0.0289391652978248,-0.0409267522754509
0.97,0.97,4.165871658716587,-0.046386256579064,-0.0688755727659895,-0.0416766202983644,-0.0421975583865904,-0.030925905503503298,-0.048493791857697505
0.98,0.98,4.165871658716587,-0.0653261812382319,-0.103571951401917,-0.0570339745724387,-0.055925623544710104,-0.043693078878972905,-0.0766896731073127
0.99,0.99,4.165871658716587,-0.1033063360292355,-0.1902231314530307,-0.08090569073201731,-0.0845666779797135,-0.054275204694413395,-0.1478150518576601
0.1,0.2,4.165871658716587,-0.0196518864986314,-0.0188669781168107,,,-0.0200741846695904,-0.019816937518715702
0.1,0.3,4.165871658716587,-0.0421356277740963,-0.0409396587570292,,,-0.042644364610309,-0.042136733907609504
0.1,0.4,4.165871658716587,-0.06667222094928811,-0.065508884376277,,,-0.06721014483477067,-0.06681634412233241
0.1,0.5,4.165871658716587,-0.09199830832118949,-0.09100416648078351,,,-0.0925459289051257,-0.0925350484873385
0.1,0.6,4.165871658716587,-0.120197192831553,-0.1192275049180203,,,-0.12072139627356093,-0.120689819080746
0.1,0.7,4.165871658716587,-0.15054638171743298,-0.14931592061330212,,,-0.15115068394826164,-0.1508402026718777
0.1,0.8,4.165871658716587,-0.1845222909131242,-0.1833894567060284,,,-0.18509138529887176,-0.18496606547083552
0.1,0.9,4.165871658716587,-0.2212019848545513,-0.2200876621607365,,,-0.2218144587465133,-0.2216514328932903
0.2,0.3,4.165871658716587,-0.0224781775760509,-0.0216019009203342,,,-0.0227907198062242,-0.022215413282354803
0.2,0.4,4.165871658716587,-0.0476513409600758,-0.0465938032326286,,,-0.0480658349905764,-0.0476807120222474
0.2,0.5,4.165871658716587,-0.0757151642149944,-0.07440199005663359,,,-0.0761752633320431,-0.0754577900245185
0.2,0.6,4.165871658716587,-0.1059090869261098,-0.1048594322420503,,,-0.106448344944696,-0.10597397460249401
0.2,0.7,4.165871658716587,-0.13889951165463482,-0.1378041467029225,,,-0.1393727659008386,-0.139018442028139
0.2,0.8,4.165871658716587,-0.1755650991466845,-0.1745529508056548,,,-0.1760827819451434,-0.1758756993284617
0.2,0.9,4.165871658716587,-0.2161848407334246,-0.214975822649446,,,-0.21677029546898421,-0.2165072229785139
0.3,0.4,4.165871658716587,-0.026504318340715798,-0.025290911552049797,-0.0262359580904846,-0.0254833820303105,-0.026650094352544198,-0.025561888230679498
0.3,0.5,4.165871658716587,-0.05563421576877,-0.0542138025956447,,,-0.0559271526528309,-0.05499687303558
0.3,0.6,4.165871658716587,-0.0879145695069901,-0.08694921133707359,,,-0.0882903831425289,-0.087741660403433
0.3,0.7,4.165871658716587,-0.1246472777542049,-0.12352726660348638,,,-0.1250516546403568,-0.12456695020385199
0.3,0.8,4.165871658716587,-0.1645335604011433,-0.1632328253077143,,,-0.1649877942677101,-0.1643732606148051
0.3,0.9,4.165871658716587,-0.209779354623176,-0.2088709870458077,,,-0.2103240619491243,-0.2101955971584585
0.4,0.5,4.165871658716587,-0.0308768597924969,-0.0294276949638959,-0.0308973426303805,-0.029454686060079,-0.0309360592510221,-0.0296507071073849
0.4,0.6,4.165871658716587,-0.0663014246067431,-0.06510161385244319,,,-0.0664786118796879,-0.0656628802381932
0.4,0.7,4.165871658716587,-0.1058070736142975,-0.1048776588227268,,,-0.1061479021587694,-0.1055124357876816
0.4,0.8,4.165871658716587,-0.1500181909776886,-0.149287288899277,,,-0.1504065850735476,-0.15029909672654002
0.4,0.9,4.165871658716587,-0.2024124604739016,-0.2015206748007371,,,-0.202901579015563,-0.2028392360030708
0.5,0.6,4.165871658716587,-0.037145932252865395,-0.036113132676853205,-0.0371734565913256,-0.035803285036373804,-0.037071318134544194,-0.0360537949021614
