m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.82,0.82,4.165871658716587,-0.0001770842802636342,-0.00029008323469635014,-0.0001558560570959342,-0.00016542402591375018,-0.00014524017197417666,-0.00023618701093858327
0.83,0.83,4.165871658716587,-0.0002303764412433232,-0.0003661574832965944,-0.0001989675260088232,-0.0002003886861732944,-0.00020119726460344174,-0.0003052045433488513
0.84,0.84,4.165871658716587,-0.00022810332247710509,-0.0004118644702354065,-0.0002008439481008051,-0.0002008792080145065,-0.00018811362911572572,-0.0003374995426944923
0.85,0.85,4.165871658716587,-0.0002875157388846925,-0.0004535674470514503,-0.00022950386722449246,-0.0002421637894474503,-0.0002410224983379012,-0.00036801980799211254
0.86,0.86,4.165871658716587,-0.00027495245015671086,-0.0005167966876538706,-0.0002505676545206109,-0.0002536767970115706,-0.00021715850314440853,-0.000434104680505094
0.87,0.87,4.165871658716587,-0.0002806480344334262,-0.0005316040065854268,-0.00023757877736122623,-0.00025754715430652687,-0.00023244884153880038,-0.00043526048042819997
0.88,0.88,4.165871658716587,-0.0003640331279183537,-0.0005890488387140087,-0.0002951900262315537,-0.0003020676313924088,-0.00027921656619402015,-0.0004718811023764
0.89,0.89,4.165871658716587,-0.00038888108513637705,-0.0008257225826785973,-0.00032947925042157706,-0.00037987219669569723,-0.0003174094082982591,-0.0007124953504281
0.9,0.9,4.165871658716587,-0.0003958306582608183,-0.0007611725310210077,-0.0003020772952926183,-0.00032864626846380775,-0.0002774835183575,-0.0006078415904522999
0.91,0.91,4.165871658716587,-0.00045078198991061337,-0.0009597530835095862,-0.00032671329862171336,-0.0003264974783562863,-0.000333072313387,-0.0007617244119857
0.92,0.92,4.165871658716587,-0.0005869985278194123,-0.0012878732249397376,-0.0004290384979104123,-0.00044921713493433765,-0.0004409741005977,-0.0010806459924792
0.93,0.93,4.165871658716587,-0.0006960135889909502,-0.0014509042098085068,-0.00044770518089325026,-0.0005058480381603068,-0.000481485840678,-0.001202967774722
0.94,0.94,4.165871658716587,-0.0008820536763538395,-0.0022319641682492634,-0.0005920574240221396,-0.0006634230616849635,-0.0006224749034695999,-0.0019721841784612996
0.95,0.95,4.165871658716587,-0.000986843832957186,-0.002656693268466694,-0.000696880277236486,-0.000781302318536494,-0.0005929776676895,-0.0023143247428365
0.96,0.96,4.165871658716587,-0.0016580043508748028,-0.004480326702943845,-0.0009801735562374027,-0.0010392575269811452,-0.0010413830266040999,-0.0039462411509226
