m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.164290550570873,4.159737509456226,0.0015811081457144383,0.006134149260360822
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.165811282578548,4.1680093384731425,6.037613803933084e-05,0.002137679756555322
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.164713304358147,4.167506678768288,0.001158354358440583,0.0016350200517010194
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.166008232858415,4.166853377380497,0.00013657414182777217,0.0009817186639100584
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.167300151222144,4.1681595455682405,0.0014284925055569886,0.0022878868516533757
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.1665199529989785,4.164973432812062,0.0006482942823913262,0.0008982259045255958
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.164273933020176,4.164500780515043,0.0015977256964108122,0.0013708782015440235
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.164869135422528,4.162830766411672,0.0010025232940593654,0.0030408923049147774
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.165344559192083,4.1665748052626785,0.0005270995245041377,0.0007031465460913822
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.165292335462916,4.167639703713741,0.0005793232536710491,0.0017680449971537726
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.166234728661293,4.165880104847478,0.0003630699447061403,8.446130890682468e-06
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.164749372668638,4.167303407481376,0.0011222860479493946,0.0014317487647890204
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.166095646601122,4.163062679337828,0.0002239878845351484,0.0028089793787593464
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.166255114737884,4.164495952139454,0.00038345602129652434,0.0013757065771331511
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.166173637096208,4.166642101045108,0.0003019783796212039,0.0007704423285206374
0.0,0.0,0.5,2.250045000675009e-10,4.165871658716587,4.168071390092488,4.164681130836667,0.002199731375901237,0.0011905278799204666
