m,M,original_average,suppressed_database_average,suppressed_database_sum,suppressed_database_number_of_elements,epsilon_of_M,delta_of_M,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.165797199255163,4.1610208135838,7.445946142414783e-05,0.004850845132787107
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.166173488751257,4.16398720477775,0.00030183003466977,0.0018844539388371828
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.1654730138566975,4.161861147077261,0.0003986448598896075,0.0040105116393265305
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.172025043772719,4.17269745120443,0.006153385056132166,0.006825792487842541
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.165862128910915,4.16953236287493,9.529805672592317e-06,0.0036607041583431865
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.1663091788349975,4.163976228533778,0.00043752011841036165,0.0018954301828095765
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.16436328369375,4.164146071848583,0.0015083750228370718,0.0017255868680043918
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.16544231331423,4.163879039410867,0.00042934540235695096,0.0019926193057200337
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.168499193880503,4.166249889353184,0.002627535163916228,0.00037823063659647715
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.16654481012122,4.167003591757725,0.0006731514046327547,0.0011319330411376782
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.164783438988905,4.165204730950512,0.0010882197276824712,0.0006669277660753536
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.165157352437187,4.1616381533514515,0.0007143062794003896,0.00423350536513567
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.165195813921339,4.1677520964981465,0.0006758447952481816,0.0018804377815593298
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.167155551709329,4.168340270386854,0.0012838929927418974,0.002468611670266796
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.165869965760668,4.157000260957173,1.692955919452288e-06,0.008871397759413924
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.167526427150778,4.162998160003528,0.0016547684341912117,0.002873498713059419
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.1642490560659775,4.165288162593028,0.0016226026506096503,0.000583496123558902
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.16422103617737,4.1659661073997,0.001650622539217217,9.444868311270227e-05
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.1677492193780195,4.166156978606454,0.0018775606614322982,0.0002853198898664644
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.167426702058584,4.167779334136833,0.0015550433419964094,0.0019076754202460577
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.164367867548545,4.160798777035387,0.0015037911680417793,0.005072881681200236
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.166906014597456,4.170306936280168,0.0010343558808685316,0.004435277563580975
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.166119276326937,4.1678154510237375,0.00024761761034941543,0.0019437923071503604
0.0,0.0,4.165871658716587,4.165871658716587,277722,66666,0.24999999999999992,2.250045000675009e-10,4.164353803621445,4.1706270163625145,0.0015178550951420178,0.004755357645927383
