m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.94,0.94,4.165871658716587,-0.0005824437332870591,-0.0007302364113233639,-0.0005959480345521591,-0.0006011815995239639,-0.0005753202930689322,-0.0007096489648885645
0.95,0.95,4.165871658716587,-0.0007069691210179487,-0.0007989717088238737,-0.0007034546131565487,-0.0007104917276114737,-0.0006962465959008793,-0.000768482549140251
0.96,0.96,4.165871658716587,-0.0010045935551919393,-0.0012542886172961724,-0.0009817310097886393,-0.0009998976891666723,-0.0009832015781722136,-0.0012040924000946333
0.97,0.97,4.165871658716587,-0.0012548282633848466,-0.001740680136759728,-0.0011384772218810467,-0.0012203348147112282,-0.0012207121546364199,-0.0016853103523659064
0.98,0.98,4.165871658716587,-0.0017515023303098477,-0.0025401635617461013,-0.0015416968816951476,-0.0016770494792193015,-0.001670448648878902,-0.0024194364889679
0.99,0.99,4.165871658716587,-0.0038855323629940768,-0.009278103317651705,-0.0036899010982722764,-0.003780696100272005,-0.0035855841496567004,-0.0089715280316406
0.1,0.2,4.165871658716587,-1.63926870348122e-05,-1.7539625329614868e-05,,,-1.6456422741416576e-05,-1.7882910011378036e-05
0.1,0.3,4.165871658716587,-2.3098327913246352e-05,-2.4371686539322717e-05,,,-2.3167502591197735e-05,-2.4810877842585716e-05
0.1,0.4,4.165871658716587,-2.752060868693772e-05,-2.928581609900781e-05,,,-2.7596387561776242e-05,-2.9731317335403415e-05
0.1,0.5,4.165871658716587,-3.4979780488355015e-05,-3.633664208267925e-05,,,-3.5060765447825295e-05,-3.670757619870974e-05
0.1,0.6,4.165871658716587,-3.750587020528518e-05,-3.892318044273567e-05,,,-3.7572342757250146e-05,-3.932246447148421e-05
0.1,0.7,4.165871658716587,-4.0588817332946385e-05,-4.145178267896746e-05,,,-4.0667204190111436e-05,-4.197297571214184e-05
0.1,0.8,4.165871658716587,-5.556781222245415e-05,-5.694367736675667e-05,,,-5.564305429105875e-05,-5.7393597443750516e-05
0.1,0.9,4.165871658716587,-5.3834629284644453e-05,-5.7753346544398674e-05,,,-5.391833389221104e-05,-5.818396955452255e-05
0.2,0.3,4.165871658716587,-3.413987611490938e-05,-3.6567534912931506e-05,-3.5098518721174977e-05,-3.962981649661647e-05,-3.4193555928947316e-05,-3.67674854662585e-05
0.2,0.4,4.165871658716587,-4.176544242902484e-05,-4.23798589092923e-05,,,-4.1815350597459585e-05,-4.266144643021881e-05
0.2,0.5,4.165871658716587,-4.42036792515052e-05,-4.5988497636872594e-05,,,-4.4263093150761206e-05,-4.63700877560837e-05
0.2,0.6,4.165871658716587,-4.54631567230112e-05,-4.604799243747257e-05,,,-4.555258892473557e-05,-4.648175890134146e-05
0.2,0.7,4.165871658716587,-5.849908071401105e-05,-6.161812160459025e-05,,,-5.856102834639498e-05,-6.196400474844473e-05
0.2,0.8,4.165871658716587,-6.78499887637813e-05,-6.953424039177996e-05,,,-6.791979175547788e-05,-6.999994491705765e-05
0.2,0.9,4.165871658716587,-8.345338290197246e-05,-8.670182508676864e-05,,,-8.352249162617775e-05,-8.718747705573151e-05
0.3,0.4,4.165871658716587,-4.679882171959085e-05,-4.820052621135276e-05,-4.694980209226962e-05,-4.954158649730453e-05,-4.683258544430547e-05,-4.821140801313184e-05
0.3,0.5,4.165871658716587,-6.0969245657692666e-05,-6.411614956764545e-05,-6.134201355836765e-05,-6.547018577120486e-05,-6.101299834933871e-05,-6.430749387477745e-05
0.3,0.6,4.165871658716587,-6.208072216720677e-05,-6.446547776870188e-05,,,-6.211315004682596e-05,-6.472417339338857e-05
0.3,0.7,4.165871658716587,-7.702861704669437e-05,-7.963886790069578e-05,,,-7.707503920819339e-05,-7.996755942588759e-05
