m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.164915021621531,4.159441431286171,0.0009566370950562231,0.006430227430415769
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.16802500851113,4.167596745660755,0.002153349794542514,0.0017250869441678418
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.170310708126707,4.162191979219218,0.004439049410120077,0.00367967949736947
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.164466532870695,4.1685058592670385,0.0014051258458920302,0.002634200550451382
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.166207636439172,4.160633647341674,0.00033597772258442404,0.005238011374912865
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.166603315694099,4.162959547574255,0.0007316569775115411,0.00291211114233203
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.167596817647128,4.158038618010033,0.0017251589305411485,0.007833040706554328
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.166892933703017,4.165982060010358,0.0010212749864297876,0.00011040129377093422
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.164813669997918,4.160252206876801,0.0010579887186690229,0.005619451839786294
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.1656024401296285,4.166430330343166,0.00026921858695860834,0.000558671626579077
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.166356873228828,4.167136754341686,0.00048521451224115,0.001265095625099022
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.163516817053753,4.166830968368519,0.002354841662834062,0.0009593096519315836
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.164813812946949,4.1688543057695115,0.0010578457696377441,0.002982647052924392
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.165705234086774,4.171150832852339,0.00016642462981319994,0.005279174135751852
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.166367323798333,4.17250919015233,0.0004956650817460329,0.0066375314357429716
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.168965524346367,4.164555067950958,0.0030938656297800904,0.0013165907656293996
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.1612895963711445,4.161659647588375,0.004582062345442672,0.004212011128212012
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.165637479224562,4.1744463412081485,0.00023417949202553245,0.008574682491561347
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.166103507133222,4.164674823677956,0.00023184841663503875,0.0011968350386313276
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.1661097260303555,4.162888054754104,0.0002380673137682976,0.0029836039624830946
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.1660355430791896,4.164938353495601,0.00016388436260239558,0.0009333052209861137
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.162994164882467,4.158958192024808,0.0028774938341200595,0.006913466691779391
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.1645572210327835,4.166947568734788,0.001314437683803682,0.00107591001820051
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.16656595442475,4.160137955010821,0.0006942957081630396,0.005733703705765869
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.165593783289621,4.162424351757018,0.0002778754269661121,0.0034473069595692962
0.0,0.0,0.24999999999999992,2.250045000675009e-10,4.165871658716587,4.165852036413361,4.166542187740901,1.962230322583025e-05,0.0006705290243136375
