m,M,epsilon_of_M,delta_of_M,original_average,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.1658730492523235,4.164867356557607,1.3905357363341864e-06,0.001004302158980508
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165446184926241,4.165886706743019,0.000425473790346409,1.5048026432040729e-05
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165849215794614,4.1659803377795965,2.24429219732869e-05,0.00010867906300937591
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165873755887654,4.165077835307529,2.097171067028114e-06,0.000793823409058092
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165854269403434,4.1643736055371505,1.738931315298231e-05,0.0014980531794366314
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.166318486540473,4.166220257716649,0.00044682782388605347,0.0003485990000617889
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.16552144814602,4.165560678742592,0.00035021057056727756,0.0003109799739950958
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165899751437722,4.16592970015134,2.809272113513117e-05,5.804143475263146e-05
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165710985581465,4.16494252262371,0.00016067313512202475,0.0009291360928775916
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165819691050509,4.166003410371468,5.1967666077956665e-05,0.00013175165488110707
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165702460356909,4.165912324168401,0.00016919835967854624,4.06654518139149e-05
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165820709873355,4.165406687124657,5.094884323231241e-05,0.0004649715919304853
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165833572929041,4.166031729529261,3.808578754593839e-05,0.00016007081267410683
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165909853250547,4.164897799008955,3.819453395959016e-05,0.0009738597076323074
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.16543151527803,4.165961286064336,0.00044014343855725,8.962734774886627e-05
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165818231260323,4.165563383939831,5.3427456264465434e-05,0.0003082747767564342
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165552788883175,4.166252317248185,0.00031886983341244957,0.00038065853159796603
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165888014598559,4.166135205164416,1.635588197146376e-05,0.00026354644782866643
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165518051512402,4.166232425576201,0.0003536072041852023,0.0003607668596137259
0.0,0.0,2.0,2.250045000675009e-10,4.165871658716587,4.165905359079178,4.164486044688813,3.370036259120468e-05,0.0013856140277743734
